sequence	Cluster
lcl|NC_086015.1_cds_XP_063662207.1_14921	3
lcl|NC_086015.1_cds_XP_001165713.4_14945	3
lcl|NC_086015.1_cds_XP_016797234.1_14986	2
lcl|NC_086015.1_cds_XP_009444561.2_15007	2
lcl|NC_086015.1_cds_XP_516695.4_15029	1
lcl|NC_086015.1_cds_XP_016797244.2_15038	3
lcl|NC_086015.1_cds_XP_024211384.1_15051	1
lcl|NC_086015.1_cds_XP_016797253.3_15058	2
lcl|NC_086015.1_cds_XP_009444588.3_15074	1
lcl|NC_086015.1_cds_XP_016797269.1_15089	3
lcl|NC_086015.1_cds_XP_016797303.2_15133	2
lcl|NC_086015.1_cds_XP_016797323.2_15191	3
lcl|NC_086015.1_cds_XP_016797332.2_15227	1
lcl|NC_086015.1_cds_XP_016797346.2_15245	1
lcl|NC_086015.1_cds_XP_516724.2_15252	3
lcl|NC_086015.1_cds_XP_016797350.1_15319	2
lcl|NC_086015.1_cds_XP_001141317.2_15338	3
lcl|NC_086015.1_cds_XP_024211421.2_15350	3
lcl|NC_086015.1_cds_XP_009444709.3_15378	1
lcl|NC_086015.1_cds_XP_063663177.1_15432	2
lcl|NC_086015.1_cds_XP_009444731.3_15433	2
lcl|NC_086015.1_cds_XP_009444734.4_15434	2
lcl|NC_086015.1_cds_XP_016797394.1_15436	3
lcl|NC_086015.1_cds_XP_009444739.1_15438	3
lcl|NC_086015.1_cds_XP_009444772.1_15523	1
lcl|NC_086015.1_cds_XP_016797433.3_15540	1
lcl|NC_086015.1_cds_XP_063662300.1_15575	1
lcl|NC_086015.1_cds_XP_001151617.1_15652	3
lcl|NC_086015.1_cds_XP_001153482.3_15653	2
lcl|NC_086015.1_cds_XP_009444805.1_15671	3
lcl|NC_086015.1_cds_XP_016797525.2_15752	3
lcl|NC_086015.1_cds_XP_003950253.2_15773	3
lcl|NC_086015.1_cds_NP_001267315.1_15784	3
lcl|NC_086015.1_cds_XP_016797550.3_15814	2
lcl|NC_086015.1_cds_XP_063662348.1_15843	2
lcl|NC_086015.1_cds_XP_054538281.1_15885	1
lcl|NC_086015.1_cds_XP_009444862.4_15970	3
lcl|NC_086015.1_cds_XP_016797579.1_15981	3
lcl|NC_086015.1_cds_XP_054537114.1_16011	1
lcl|NC_086015.1_cds_XP_016797624.1_16108	1
lcl|NC_086015.1_cds_XP_001139589.1_16110	1
lcl|NC_086015.1_cds_XP_054537135.1_16115	2
lcl|NC_086015.1_cds_XP_009444969.4_16155	1
lcl|NC_086015.1_cds_XP_009444961.4_16180	2
lcl|NC_086015.1_cds_XP_054537168.1_16236	1
lcl|NC_086015.1_cds_XP_001147599.1_16243	1
lcl|NC_086015.1_cds_XP_063663347.1_16265	3
lcl|NC_086015.1_cds_XP_001152941.2_16313	2
lcl|NC_086015.1_cds_XP_003950273.4_16380	1
lcl|NC_086015.1_cds_XP_001159286.2_16407	2
lcl|NC_086015.1_cds_XP_003310134.4_16409	3
lcl|NC_086015.1_cds_XP_016797749.1_16421	2
lcl|NC_086015.1_cds_XP_009445062.2_16431	2
lcl|NC_086015.1_cds_XP_009445093.2_16476	2
lcl|NC_086015.1_cds_XP_009445108.1_16522	3
lcl|NC_086015.1_cds_XP_001164831.1_16559	3
lcl|NC_086015.1_cds_XP_003310147.1_16565	2
lcl|NC_086015.1_cds_XP_016797785.1_16568	2
lcl|NC_086015.1_cds_XP_063663394.1_16585	3
lcl|NC_086015.1_cds_XP_054537233.1_16594	2
lcl|NC_086015.1_cds_XP_024211590.1_16644	3
lcl|NC_086015.1_cds_XP_003310172.1_16677	1
lcl|NC_086015.1_cds_XP_003310174.2_16704	1
lcl|NC_086015.1_cds_XP_003310177.3_16724	1
lcl|NC_086015.1_cds_XP_003310188.4_16746	1
lcl|NC_086015.1_cds_XP_009445210.4_16776	2
lcl|NC_086015.1_cds_XP_016797873.2_16794	2
lcl|NC_086015.1_cds_XP_016797883.2_16811	3
lcl|NC_086015.1_cds_XP_001147451.2_16831	3
lcl|NC_086015.1_cds_XP_009445220.2_16832	3
lcl|NC_086015.1_cds_XP_016797900.2_16860	3
lcl|NC_086015.1_cds_XP_016797920.2_16877	3
lcl|NC_086015.1_cds_XP_516918.6_16884	3
lcl|NC_086015.1_cds_XP_016797932.1_16886	3
lcl|NC_086015.1_cds_XP_016797942.2_16900	3
lcl|NC_086015.1_cds_XP_016798005.1_17073	2
lcl|NC_086015.1_cds_XP_016797999.2_17077	2
lcl|NC_086015.1_cds_XP_016798007.1_17098	3
lcl|NC_086015.1_cds_XP_054538389.1_17136	2
lcl|NC_086015.1_cds_XP_063662525.1_17171	2
lcl|NC_086015.1_cds_XP_016798036.3_17183	3
lcl|NC_086015.1_cds_XP_009445373.1_17339	3
lcl|NC_086015.1_cds_XP_054538479.1_17367	3
lcl|NC_072401.2_cds_XP_063664565.1_17504	2
lcl|NC_072401.2_cds_XP_001138024.1_17509	1
lcl|NC_072401.2_cds_XP_063665374.1_17533	1
lcl|NC_072401.2_cds_XP_063664570.1_17560	1
lcl|NC_072401.2_cds_XP_024211729.1_17622	1
lcl|NC_072401.2_cds_XP_016808164.1_17667	1
lcl|NC_072401.2_cds_XP_016806609.2_17739	2
lcl|NC_072401.2_cds_XP_016806630.1_17758	2
lcl|NC_072401.2_cds_XP_054539689.1_17774	3
lcl|NC_072401.2_cds_XP_016806638.1_17787	2
lcl|NC_072401.2_cds_XP_016806659.2_17800	1
lcl|NC_072401.2_cds_XP_024211694.2_17856	1
lcl|NC_072401.2_cds_XP_016806693.3_17877	2
lcl|NC_072401.2_cds_XP_009445541.2_17885	1
lcl|NC_072401.2_cds_XP_001155684.2_17944	2
lcl|NC_072401.2_cds_XP_054538700.1_17954	1
lcl|NC_072401.2_cds_XP_054538710.1_17982	2
lcl|NC_072401.2_cds_XP_016806741.2_17990	1
lcl|NC_072401.2_cds_XP_016806747.3_18002	1
lcl|NC_072401.2_cds_XP_016806755.1_18014	3
lcl|NC_072401.2_cds_XP_016806762.3_18040	1
lcl|NC_072401.2_cds_XP_063665427.1_18054	2
lcl|NC_072401.2_cds_XP_016806824.1_18135	1
lcl|NC_072401.2_cds_XP_016806839.3_18154	1
lcl|NC_072401.2_cds_XP_016806846.2_18160	1
lcl|NC_072401.2_cds_XP_009445643.3_18183	1
lcl|NC_072401.2_cds_XP_003310298.2_18234	1
lcl|NC_072401.2_cds_XP_024211815.2_18264	1
lcl|NC_072401.2_cds_XP_016806887.1_18267	1
lcl|NC_072401.2_cds_XP_009445684.4_18272	1
lcl|NC_072401.2_cds_XP_001163449.2_18286	1
lcl|NC_072401.2_cds_XP_001164297.1_18344	1
lcl|NC_072401.2_cds_XP_001164599.2_18367	3
lcl|NC_072401.2_cds_XP_016806910.1_18395	1
lcl|NC_072401.2_cds_XP_001166846.3_18417	1
lcl|NC_072401.2_cds_XP_009445742.1_18426	1
lcl|NC_072401.2_cds_XP_009445768.1_18448	2
lcl|NC_072401.2_cds_XP_001137884.1_18452	2
lcl|NC_072401.2_cds_XP_009445774.3_18458	1
lcl|NC_072401.2_cds_XP_009445789.1_18538	3
lcl|NC_072401.2_cds_XP_001140765.1_18550	1
lcl|NC_072401.2_cds_XP_526550.1_18551	2
lcl|NC_072401.2_cds_XP_016806947.1_18575	3
lcl|NC_072401.2_cds_XP_009445799.4_18581	1
lcl|NC_072401.2_cds_XP_009445838.2_18666	2
lcl|NC_072401.2_cds_XP_001150768.3_18726	2
lcl|NC_072401.2_cds_XP_016806984.1_18752	3
lcl|NC_072401.2_cds_XP_003310356.4_18805	2
lcl|NC_072401.2_cds_XP_054538901.1_18852	3
lcl|NC_072401.2_cds_XP_054538865.1_18857	3
lcl|NC_072401.2_cds_XP_016807025.3_18943	1
lcl|NC_072401.2_cds_XP_526576.3_18955	3
lcl|NC_072401.2_cds_XP_517202.4_18963	3
lcl|NC_072401.2_cds_XP_054538922.1_18997	3
lcl|NC_072401.2_cds_XP_016807056.2_19030	3
lcl|NC_072401.2_cds_XP_009446001.2_19079	1
lcl|NC_072401.2_cds_XP_063665638.1_19156	1
lcl|NC_072401.2_cds_XP_517240.2_19175	3
lcl|NC_072401.2_cds_XP_009446031.1_19184	3
lcl|NC_072401.2_cds_XP_016807102.2_19221	2
lcl|NC_072401.2_cds_XP_001164227.2_19296	1
lcl|NC_072401.2_cds_XP_054539034.1_19304	1
lcl|NC_072401.2_cds_XP_063665676.1_19311	2
lcl|NC_072401.2_cds_XP_054539039.1_19362	3
lcl|NC_072401.2_cds_XP_054539075.1_19383	3
lcl|NC_072401.2_cds_XP_003310418.3_19386	3
lcl|NC_072401.2_cds_XP_016807173.1_19418	1
lcl|NC_072401.2_cds_XP_054539078.2_19440	1
lcl|NC_072401.2_cds_XP_517281.3_19452	1
lcl|NC_072401.2_cds_XP_009446141.1_19475	3
lcl|NC_072401.2_cds_XP_016807203.1_19486	1
lcl|NC_072401.2_cds_XP_517284.5_19514	2
lcl|NC_072401.2_cds_XP_009446157.1_19522	1
lcl|NC_072401.2_cds_XP_016807215.1_19523	2
lcl|NC_072401.2_cds_XP_517300.2_19574	2
lcl|NC_072401.2_cds_XP_016807250.1_19628	1
lcl|NC_072401.2_cds_XP_009446231.3_19677	3
lcl|NC_072401.2_cds_XP_001153181.1_19678	2
lcl|NC_072401.2_cds_XP_063664986.1_19681	2
lcl|NC_072401.2_cds_XP_054539769.1_19771	2
lcl|NC_072401.2_cds_XP_016807326.1_19831	2
lcl|NC_072401.2_cds_XP_016807336.3_19845	2
lcl|NC_072401.2_cds_XP_016807339.1_19855	1
lcl|NC_072401.2_cds_XP_001160851.3_19873	2
lcl|NC_072401.2_cds_XP_024211939.1_19875	1
lcl|NC_072401.2_cds_XP_016807345.1_19880	3
lcl|NC_072401.2_cds_XP_054539166.1_19895	2
lcl|NC_072401.2_cds_XP_517342.5_19921	2
lcl|NC_072401.2_cds_XP_016807359.2_19922	1
lcl|NC_072401.2_cds_XP_054538669.1_19946	3
lcl|NC_072401.2_cds_XP_001163670.1_19950	1
lcl|NC_072401.2_cds_XP_009446328.2_19984	1
lcl|NC_072401.2_cds_XP_001167454.3_20050	2
lcl|NC_072401.2_cds_XP_001148831.3_20053	2
lcl|NC_072401.2_cds_XP_016806503.1_20073	2
lcl|NC_072401.2_cds_XP_054539961.1_20075	2
lcl|NC_072401.2_cds_XP_016807415.1_20081	2
lcl|NC_072401.2_cds_XP_001169005.2_20089	1
lcl|NC_072401.2_cds_XP_009446353.4_20134	2
lcl|NC_072401.2_cds_XP_003310448.3_20139	2
lcl|NC_072401.2_cds_XP_016807458.1_20169	3
lcl|NC_072401.2_cds_XP_016807493.2_20232	1
lcl|NC_072401.2_cds_XP_054539259.1_20279	3
lcl|NC_072401.2_cds_XP_517397.2_20298	2
lcl|NC_072401.2_cds_XP_016807524.1_20308	2
lcl|NC_072401.2_cds_XP_517401.4_20326	2
lcl|NC_072401.2_cds_XP_054539283.1_20382	2
lcl|NC_072401.2_cds_XP_009446455.3_20441	2
lcl|NC_072401.2_cds_XP_009446466.1_20445	2
lcl|NC_072401.2_cds_NP_001065275.1_20448	1
lcl|NC_072401.2_cds_XP_016807597.1_20453	2
lcl|NC_072401.2_cds_XP_001148597.4_20463	2
lcl|NC_072401.2_cds_XP_054539821.1_20468	1
lcl|NC_072401.2_cds_XP_009446478.1_20491	3
lcl|NC_072401.2_cds_XP_063665888.1_20533	1
lcl|NC_072401.2_cds_XP_016807642.1_20534	3
lcl|NC_072401.2_cds_XP_063665895.1_20570	3
lcl|NC_072401.2_cds_XP_517429.1_20580	3
lcl|NC_072401.2_cds_XP_009446522.2_20581	1
lcl|NC_072401.2_cds_XP_024212057.1_20585	3
lcl|NC_072401.2_cds_XP_054539342.1_20597	1
lcl|NC_072401.2_cds_XP_016807665.1_20603	3
lcl|NC_072401.2_cds_XP_009446543.2_20632	1
lcl|NC_072401.2_cds_XP_063665928.1_20659	3
lcl|NC_072401.2_cds_XP_016807710.1_20698	1
lcl|NC_072401.2_cds_XP_001136066.1_20703	2
lcl|NC_072401.2_cds_XP_001138279.1_20772	1
lcl|NC_072401.2_cds_XP_526693.4_20785	2
lcl|NC_072401.2_cds_XP_001139147.3_20803	2
lcl|NC_072401.2_cds_XP_063665974.1_20858	2
lcl|NC_072401.2_cds_XP_016807760.2_20865	1
lcl|NC_072401.2_cds_NP_001258588.1_20877	1
lcl|NC_072401.2_cds_XP_024212077.2_20878	2
lcl|NC_072401.2_cds_XP_016807778.2_20918	3
lcl|NC_072401.2_cds_XP_016807797.1_20935	2
lcl|NC_072401.2_cds_XP_517474.3_20978	3
lcl|NC_072401.2_cds_XP_009446675.2_20999	2
lcl|NC_072401.2_cds_XP_016807842.1_21038	2
lcl|NC_072401.2_cds_XP_009446682.2_21054	2
lcl|NC_072401.2_cds_XP_016807861.3_21085	2
lcl|NC_072401.2_cds_XP_016807876.2_21110	3
lcl|NC_072401.2_cds_XP_054539414.1_21153	1
lcl|NC_072401.2_cds_XP_009446717.3_21194	1
lcl|NC_072401.2_cds_XP_001136067.1_21199	2
lcl|NC_072401.2_cds_XP_063664487.1_21269	2
lcl|NC_072401.2_cds_XP_009446752.1_21302	2
lcl|NC_072401.2_cds_XP_009446755.2_21309	1
lcl|NC_072401.2_cds_XP_016807953.2_21328	2
lcl|NC_072401.2_cds_XP_001150703.1_21379	2
lcl|NC_072401.2_cds_NP_001414935.1_21389	2
lcl|NC_072401.2_cds_NP_001414932.1_21394	2
lcl|NC_072401.2_cds_XP_009446835.2_21403	2
lcl|NC_072401.2_cds_XP_517530.2_21434	3
lcl|NC_072401.2_cds_XP_063665240.1_21461	3
lcl|NC_072401.2_cds_XP_001153846.1_21477	1
lcl|NC_072401.2_cds_XP_016806452.1_21548	3
lcl|NC_072401.2_cds_XP_009446868.2_21558	1
lcl|NC_072401.2_cds_XP_054539909.1_21579	1
lcl|NC_072401.2_cds_XP_054539485.1_21621	2
lcl|NC_072401.2_cds_XP_024212140.1_21629	3
lcl|NC_072401.2_cds_XP_016808046.1_21639	2
lcl|NC_072401.2_cds_XP_016808062.1_21752	1
lcl|NC_072401.2_cds_XP_016808068.1_21794	1
lcl|NC_072401.2_cds_XP_016808094.3_21853	2
lcl|NC_072401.2_cds_NP_001123942.1_21881	1
lcl|NC_072401.2_cds_XP_016808143.2_21905	1
lcl|NC_072402.2_cds_XP_063666265.1_21947	3
lcl|NC_072402.2_cds_XP_063666261.1_21954	2
lcl|NC_072402.2_cds_XP_016808364.4_21982	1
lcl|NC_072402.2_cds_XP_016808356.4_21992	1
lcl|NC_072402.2_cds_XP_054540110.2_22022	1
lcl|NC_072402.2_cds_XP_016808391.2_22033	1
lcl|NC_072402.2_cds_XP_016808410.1_22073	1
lcl|NC_072402.2_cds_XP_016808413.3_22076	1
lcl|NC_072402.2_cds_XP_016808421.1_22093	1
lcl|NC_072402.2_cds_XP_016808428.2_22106	1
lcl|NC_072402.2_cds_XP_063667155.1_22122	3
lcl|NC_072402.2_cds_XP_009447074.3_22135	1
lcl|NC_072402.2_cds_XP_016808446.4_22140	1
lcl|NC_072402.2_cds_XP_016808449.1_22143	1
lcl|NC_072402.2_cds_XP_001175408.4_22173	1
lcl|NC_072402.2_cds_XP_016808482.2_22236	2
lcl|NC_072402.2_cds_XP_016810007.4_22240	1
lcl|NC_072402.2_cds_XP_024212680.2_22268	2
lcl|NC_072402.2_cds_XP_054540942.2_22271	2
lcl|NC_072402.2_cds_XP_517658.6_22344	2
lcl|NC_072402.2_cds_XP_517663.3_22441	1
lcl|NC_072402.2_cds_XP_517667.5_22461	2
lcl|NC_072402.2_cds_XP_517672.2_22508	2
lcl|NC_072402.2_cds_XP_054540210.2_22516	1
lcl|NC_072402.2_cds_XP_001136220.5_22536	1
lcl|NC_072402.2_cds_XP_016808573.2_22553	3
lcl|NC_072402.2_cds_XP_001137947.6_22558	2
lcl|NC_072402.2_cds_XP_517685.5_22586	1
lcl|NC_072402.2_cds_XP_517689.2_22603	3
lcl|NC_072402.2_cds_XP_016808597.1_22629	1
lcl|NC_072402.2_cds_XP_001146396.1_22640	2
lcl|NC_072402.2_cds_XP_054540994.1_22671	2
lcl|NC_072402.2_cds_XP_016808619.4_22688	3
lcl|NC_072402.2_cds_XP_009447289.4_22691	2
lcl|NC_072402.2_cds_XP_001151239.5_22735	1
lcl|NC_072402.2_cds_XP_001153549.2_22755	3
lcl|NC_072402.2_cds_NP_001181849.1_22772	2
lcl|NC_072402.2_cds_XP_054541027.2_22779	2
lcl|NC_072402.2_cds_XP_016808673.2_22804	2
lcl|NC_072402.2_cds_XP_054540275.2_22913	1
lcl|NC_072402.2_cds_XP_009447349.3_22954	1
lcl|NC_072402.2_cds_XP_526907.2_23018	3
lcl|NC_072402.2_cds_XP_016808748.3_23038	3
lcl|NC_072402.2_cds_XP_024209184.2_23057	1
lcl|NC_072402.2_cds_XP_054541058.2_23143	1
lcl|NC_072402.2_cds_XP_001144416.2_23148	2
lcl|NC_072402.2_cds_XP_054540338.1_23197	1
lcl|NC_072402.2_cds_XP_001147019.3_23199	1
lcl|NC_072402.2_cds_XP_526928.2_23232	2
lcl|NC_072402.2_cds_XP_517769.2_23235	2
lcl|NC_072402.2_cds_XP_063667313.1_23245	3
lcl|NC_072402.2_cds_XP_526930.7_23266	1
lcl|NC_072402.2_cds_XP_054540007.1_23349	2
lcl|NC_072402.2_cds_XP_024212392.3_23356	2
lcl|NC_072402.2_cds_XP_001138984.2_23360	1
lcl|NC_072402.2_cds_XP_517788.5_23364	3
lcl|NC_072402.2_cds_XP_016808862.4_23390	2
lcl|NC_072402.2_cds_XP_016808871.1_23397	1
lcl|NC_072402.2_cds_XP_009447522.1_23414	2
lcl|NC_072402.2_cds_XP_016808882.3_23415	1
lcl|NC_072402.2_cds_XP_016808887.1_23422	3
lcl|NC_072402.2_cds_XP_016808895.1_23431	3
lcl|NC_072402.2_cds_XP_009447533.1_23437	1
lcl|NC_072402.2_cds_XP_001146090.1_23458	1
lcl|NC_072402.2_cds_XP_024212401.2_23517	2
lcl|NC_072402.2_cds_XP_016808937.1_23565	2
lcl|NC_072402.2_cds_XP_054540392.2_23576	2
lcl|NC_072402.2_cds_XP_016808960.3_23586	2
lcl|NC_072402.2_cds_XP_016808965.1_23598	3
lcl|NC_072402.2_cds_XP_024212415.3_23599	1
lcl|NC_072402.2_cds_XP_016808968.4_23617	2
lcl|NC_072402.2_cds_XP_063667419.1_23632	1
lcl|NC_072402.2_cds_XP_016808991.4_23686	2
lcl|NC_072402.2_cds_XP_063667470.1_23759	2
lcl|NC_072402.2_cds_XP_063667465.1_23763	2
lcl|NC_072402.2_cds_XP_063667454.1_23769	3
lcl|NC_072402.2_cds_XP_054540433.2_23792	1
lcl|NC_072402.2_cds_XP_016809050.3_23810	3
lcl|NC_072402.2_cds_XP_054540444.1_23834	3
lcl|NC_072402.2_cds_XP_517864.2_23914	1
lcl|NC_072402.2_cds_XP_517870.2_23941	1
lcl|NC_072402.2_cds_XP_016809114.2_23974	1
lcl|NC_072402.2_cds_XP_009447744.3_24016	2
lcl|NC_072402.2_cds_XP_016809128.1_24022	3
lcl|NC_072402.2_cds_XP_063666654.1_24034	1
lcl|NC_072402.2_cds_XP_001149181.4_24068	1
lcl|NC_072402.2_cds_XP_009447806.1_24080	2
lcl|NC_072402.2_cds_XP_009447813.4_24090	1
lcl|NC_072402.2_cds_XP_054540515.2_24159	2
lcl|NC_072402.2_cds_XP_063667551.1_24181	3
lcl|NC_072402.2_cds_XP_016809197.1_24207	3
lcl|NC_072402.2_cds_XP_001158953.2_24250	2
lcl|NC_072402.2_cds_XP_526998.3_24259	1
lcl|NC_072402.2_cds_XP_016809216.3_24261	3
lcl|NC_072402.2_cds_XP_009447869.2_24270	1
lcl|NC_072402.2_cds_XP_001160577.3_24275	1
lcl|NC_072402.2_cds_XP_009447877.2_24303	3
lcl|NC_072402.2_cds_XP_003339152.1_24319	2
lcl|NC_072402.2_cds_XP_001163412.1_24390	2
lcl|NC_072402.2_cds_XP_054540545.1_24425	1
lcl|NC_072402.2_cds_XP_016800439.1_24448	3
lcl|NC_072402.2_cds_XP_517930.2_24459	3
lcl|NC_072402.2_cds_XP_009447927.4_24460	2
lcl|NC_072402.2_cds_XP_016809337.2_24523	3
lcl|NC_072402.2_cds_XP_527165.2_24552	2
lcl|NC_072402.2_cds_XP_009447956.1_24557	3
lcl|NC_072402.2_cds_XP_009447995.3_24667	3
lcl|NC_072402.2_cds_XP_054541168.1_24714	3
lcl|NC_072402.2_cds_XP_001170694.3_24723	3
lcl|NC_072402.2_cds_XP_009448010.2_24748	3
lcl|NC_072402.2_cds_XP_016809389.1_24763	3
lcl|NC_072402.2_cds_XP_054539996.1_24775	3
lcl|NC_072402.2_cds_XP_054541184.2_24797	1
lcl|NC_072402.2_cds_XP_063666807.1_24841	1
lcl|NC_072402.2_cds_XP_063666819.1_24861	3
lcl|NC_072402.2_cds_XP_016809426.1_24864	3
lcl|NC_072402.2_cds_NP_001076052.1_24906	1
lcl|NC_072402.2_cds_NP_001076055.2_24907	1
lcl|NC_072402.2_cds_NP_001351632.1_24908	1
lcl|NC_072402.2_cds_NP_001076054.2_24909	1
lcl|NC_072402.2_cds_NP_001076060.1_24910	1
lcl|NC_072402.2_cds_NP_001076059.1_24911	1
lcl|NC_072402.2_cds_NP_001076058.2_24912	1
lcl|NC_072402.2_cds_NP_001076056.2_24913	1
lcl|NC_072402.2_cds_NP_001076057.2_24914	1
lcl|NC_072402.2_cds_NP_001076053.3_24915	1
lcl|NC_072402.2_cds_NP_001076051.4_24916	1
lcl|NC_072402.2_cds_NP_001076061.1_24917	3
lcl|NC_072402.2_cds_NP_001076024.3_24939	1
lcl|NC_072402.2_cds_NP_001076037.1_24940	1
lcl|NC_072402.2_cds_NP_001076013.2_24941	1
lcl|NC_072402.2_cds_NP_001076038.1_24942	1
lcl|NC_072402.2_cds_NP_001076029.1_24943	1
lcl|NC_072402.2_cds_NP_001076031.2_24944	1
lcl|NC_072402.2_cds_NP_001076032.1_24945	1
lcl|NC_072402.2_cds_NP_001076033.2_24946	1
lcl|NC_072402.2_cds_NP_001076025.1_24947	1
lcl|NC_072402.2_cds_NP_001076030.1_24948	1
lcl|NC_072402.2_cds_NP_001026791.2_24949	1
lcl|NC_072402.2_cds_NP_001076034.1_24950	1
lcl|NC_072402.2_cds_NP_001076026.1_24951	1
lcl|NC_072402.2_cds_NP_001076035.1_24952	1
lcl|NC_072402.2_cds_NP_001076039.1_24953	1
lcl|NC_072402.2_cds_NP_001076028.1_24954	1
lcl|NC_072402.2_cds_NP_001076036.2_24955	1
lcl|NC_072402.2_cds_NP_001076040.1_24956	1
lcl|NC_072402.2_cds_NP_001076023.3_24957	3
lcl|NC_072402.2_cds_NP_001076027.1_24958	3
lcl|NC_072402.2_cds_XP_016809446.4_24959	3
lcl|NC_072402.2_cds_XP_063666828.1_24994	3
lcl|NC_072402.2_cds_XP_003310925.1_24999	3
lcl|NC_072402.2_cds_XP_527055.3_25008	2
lcl|NC_072402.2_cds_XP_001157096.2_25093	3
lcl|NC_072402.2_cds_XP_009448160.1_25095	3
lcl|NC_072402.2_cds_XP_009448163.3_25101	1
lcl|NC_072402.2_cds_XP_001160618.5_25175	2
lcl|NC_072402.2_cds_XP_054540666.1_25185	3
lcl|NC_072402.2_cds_XP_527069.6_25200	3
lcl|NC_072402.2_cds_XP_003310943.1_25221	2
lcl|NC_072402.2_cds_XP_518030.4_25224	2
lcl|NC_072402.2_cds_XP_009448213.1_25229	3
lcl|NC_072402.2_cds_XP_016809515.2_25231	3
lcl|NC_072402.2_cds_XP_016809517.2_25232	1
lcl|NC_072402.2_cds_XP_016809529.3_25247	2
lcl|NC_072402.2_cds_XP_016809540.1_25262	1
lcl|NC_072402.2_cds_XP_009448220.2_25280	2
lcl|NC_072402.2_cds_XP_016809571.3_25366	3
lcl|NC_072402.2_cds_XP_054540701.1_25387	2
lcl|NC_072402.2_cds_XP_009448298.1_25422	3
lcl|NC_072402.2_cds_XP_009448306.1_25474	2
lcl|NC_072402.2_cds_XP_054540716.2_25478	3
lcl|NC_072402.2_cds_XP_009448328.2_25505	3
lcl|NC_072402.2_cds_XP_009448331.4_25516	2
lcl|NC_072402.2_cds_XP_001137552.3_25599	2
lcl|NC_072402.2_cds_XP_016810062.1_25628	2
lcl|NC_072402.2_cds_XP_009448370.3_25648	3
lcl|NC_072402.2_cds_XP_016809648.2_25660	2
lcl|NC_072402.2_cds_XP_016809651.1_25672	2
lcl|NC_072402.2_cds_XP_054540743.2_25701	2
lcl|NC_072402.2_cds_XP_016809689.3_25730	3
lcl|NC_072402.2_cds_XP_016809693.1_25739	2
lcl|NC_072402.2_cds_XP_016809748.1_25825	2
lcl|NC_072402.2_cds_XP_016809791.1_25886	2
lcl|NC_072402.2_cds_XP_016809790.4_25887	1
lcl|NC_072402.2_cds_XP_016809793.1_25906	2
lcl|NC_072402.2_cds_XP_016809797.1_25908	3
lcl|NC_072402.2_cds_XP_016809800.1_25939	3
lcl|NC_072402.2_cds_XP_016809812.3_25947	3
lcl|NC_072402.2_cds_XP_009448511.3_26031	3
lcl|NC_072402.2_cds_NP_001158171.1_26200	1
lcl|NC_072402.2_cds_XP_024212635.1_26205	1
lcl|NC_072402.2_cds_XP_016809928.2_26253	3
lcl|NC_072402.2_cds_XP_054540829.2_26272	2
lcl|NC_072402.2_cds_XP_009448609.1_26305	2
lcl|NC_072402.2_cds_XP_063667819.1_26337	2
lcl|NC_072403.2_cds_XP_016810288.1_26425	1
lcl|NC_072403.2_cds_XP_001160973.3_26489	1
lcl|NC_072403.2_cds_XP_054542564.1_26523	3
lcl|NC_072403.2_cds_XP_016810354.1_26581	1
lcl|NC_072403.2_cds_XP_054542588.1_26595	2
lcl|NC_072403.2_cds_XP_518227.4_26601	1
lcl|NC_072403.2_cds_XP_016810391.2_26684	2
lcl|NC_072403.2_cds_XP_016810397.3_26697	2
lcl|NC_072403.2_cds_XP_001169890.1_26771	2
lcl|NC_072403.2_cds_XP_016810452.1_26816	3
lcl|NC_072403.2_cds_XP_009448839.1_26825	2
lcl|NC_072403.2_cds_XP_009448847.1_26840	1
lcl|NC_072403.2_cds_XP_016810479.3_26896	2
lcl|NC_072403.2_cds_XP_009448862.1_26902	2
lcl|NC_072403.2_cds_XP_009448880.1_26923	2
lcl|NC_072403.2_cds_XP_009448888.2_26967	2
lcl|NC_072403.2_cds_XP_054542620.1_27147	2
lcl|NC_072403.2_cds_XP_016810597.1_27271	3
lcl|NC_072403.2_cds_XP_016810608.1_27318	3
lcl|NC_072403.2_cds_XP_054541434.1_27411	3
lcl|NC_072403.2_cds_NP_001038965.1_27419	3
lcl|NC_072403.2_cds_NP_001035839.1_27441	3
lcl|NC_072403.2_cds_XP_063668052.1_27453	2
lcl|NC_072403.2_cds_XP_009449102.2_27487	3
lcl|NC_072403.2_cds_XP_016812209.3_27525	2
lcl|NC_072403.2_cds_XP_054542661.1_27527	2
lcl|NC_072403.2_cds_XP_024212694.2_27542	3
lcl|NC_072403.2_cds_XP_001156097.1_27630	3
lcl|NC_072403.2_cds_XP_016810638.1_27683	3
lcl|NC_072403.2_cds_XP_016810659.2_27732	3
lcl|NC_072403.2_cds_XP_016810674.1_27762	2
lcl|NC_072403.2_cds_XP_009449203.1_27764	3
lcl|NC_072403.2_cds_XP_016810688.1_27792	3
lcl|NC_072403.2_cds_XP_001160927.3_27804	3
lcl|NC_072403.2_cds_NP_001307090.1_27808	3
lcl|NC_072403.2_cds_XP_054542754.1_27810	2
lcl|NC_072403.2_cds_XP_024212890.1_27812	3
lcl|NC_072403.2_cds_XP_024212889.2_27820	3
lcl|NC_072403.2_cds_XP_009449257.4_27859	2
