seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_071989.2_cds_XP_024102878.3_19338	62.07	37.93	0.00945	82.77	4.35	3.31
lcl|NC_071989.2_cds_XP_054412654.1_19355	44.12	55.88	0.09136	46.73	3.44	4.20
lcl|NC_071990.2_cds_NP_001126186.1_19404	44.97	55.03	0.03846	46.59	3.66	4.15
lcl|NC_071990.2_cds_NP_001126223.1_19468	40.71	59.29	0.11454	34.82	3.64	4.40
lcl|NC_071990.2_cds_XP_054413141.2_19509	62.50	37.5	-0.07038	76.76	4.60	3.41
lcl|NC_071990.2_cds_XP_054413145.2_19521	37.75	62.25	0.08577	37.53	3.28	4.43
lcl|NC_071990.2_cds_XP_002816443.4_19524	48.24	51.76	0.10346	58.43	3.75	3.99
lcl|NC_071990.2_cds_XP_002816470.4_19591	53.85	46.15	-0.05708	62.04	3.93	3.68
lcl|NC_071990.2_cds_XP_024104676.3_19598	46.01	53.99	-0.07754	40.68	3.68	4.14
lcl|NC_071990.2_cds_XP_054413204.1_19681	56.41	43.59	0.00273	66.77	4.38	3.73
lcl|NC_071990.2_cds_XP_054413224.2_19704	44.58	55.42	-0.04667	33.00	3.46	4.22
lcl|NC_071990.2_cds_XP_024104333.1_19712	48.19	51.81	0.07392	50.39	3.65	4.01
lcl|NC_071990.2_cds_XP_009239730.2_19719	50.51	49.49	0.04796	51.41	4.02	3.99
lcl|NC_071990.2_cds_XP_063581460.1_19769	49.62	50.38	0.04473	53.86	3.66	3.91
lcl|NC_071990.2_cds_XP_054413263.2_19773	51.52	48.48	0.01565	56.09	3.94	3.85
lcl|NC_071990.2_cds_XP_054413274.2_19796	50.14	49.86	-0.00060	54.76	3.73	3.95
lcl|NC_071990.2_cds_XP_054412975.2_19818	46.73	53.27	0.02298	47.90	3.63	4.12
lcl|NC_071990.2_cds_XP_024103847.2_19924	52.38	47.62	-0.18673	49.61	3.71	3.72
lcl|NC_071990.2_cds_XP_024104512.3_20043	38.16	61.84	0.09091	32.28	3.39	4.38
lcl|NC_071990.2_cds_XP_024103638.1_20077	56.20	43.8	-0.00986	70.06	4.23	3.52
lcl|NC_071990.2_cds_XP_024103904.3_20158	53.88	46.12	0.12491	64.46	4.13	3.89
lcl|NC_071990.2_cds_XP_054414609.1_20160	56.94	43.06	0.00380	52.32	4.26	3.76
lcl|NC_071990.2_cds_XP_002816680.3_20173	56.62	43.38	0.08732	64.98	3.99	3.59
lcl|NC_071990.2_cds_XP_024103914.3_20186	54.91	45.09	-0.06840	52.31	3.80	3.77
lcl|NC_071990.2_cds_XP_024104696.3_20196	62.25	37.75	0.00762	74.29	4.41	3.43
lcl|NC_071990.2_cds_XP_063581500.1_20213	48.40	51.6	-0.21230	40.45	3.54	3.81
lcl|NC_071990.2_cds_XP_054413059.2_20215	55.16	44.84	-0.28583	54.55	3.42	3.60
lcl|NC_071990.2_cds_XP_024103609.3_20229	59.99	40.01	0.10646	69.66	3.96	3.50
lcl|NC_071990.2_cds_XP_024103963.2_20301	61.82	38.18	-0.08085	53.99	4.34	3.38
lcl|NC_071990.2_cds_XP_024103965.1_20305	59.90	40.1	-0.05338	58.57	4.34	3.54
lcl|NC_071990.2_cds_XP_024104083.1_20381	52.87	47.13	-0.02262	61.48	3.79	3.75
lcl|NC_071990.2_cds_XP_024104082.1_20384	61.69	38.31	-0.09885	68.13	3.99	3.38
lcl|NC_071990.2_cds_XP_063581266.1_20388	61.50	38.5	0.00469	71.52	4.17	3.46
lcl|NC_071990.2_cds_XP_054414686.2_20406	62.90	37.1	0.05074	71.99	4.71	3.38
lcl|NC_071990.2_cds_XP_024104011.2_20424	58.59	41.41	0.00182	67.44	4.00	3.44
lcl|NC_071990.2_cds_XP_054414691.2_20436	58.28	41.72	0.00229	70.03	4.02	3.52
lcl|NC_071990.2_cds_XP_054414692.2_20439	58.38	41.62	0.00196	70.37	4.03	3.51
lcl|NC_071990.2_cds_XP_054414693.2_20441	65.31	34.69	0.00046	76.76	4.54	3.40
lcl|NC_071990.2_cds_XP_024104526.2_20484	62.92	37.08	-0.04946	64.60	4.08	3.38
lcl|NC_071990.2_cds_XP_054413339.1_20501	57.16	42.84	0.08681	65.34	3.87	3.68
lcl|NC_071990.2_cds_XP_054413352.2_20531	65.04	34.96	0.07506	54.64	4.34	3.28
lcl|NC_071990.2_cds_XP_054413367.1_20586	59.42	40.58	-0.01836	69.79	4.36	3.45
lcl|NC_071990.2_cds_XP_024103829.1_20594	58.56	41.44	-0.01193	84.77	4.32	3.36
lcl|NC_071990.2_cds_XP_024104728.1_20605	60.79	39.21	-0.06667	82.26	4.10	3.29
lcl|NC_071990.2_cds_XP_009240043.2_20638	52.01	47.99	-0.02044	55.48	3.87	3.66
lcl|NC_071990.2_cds_XP_054414702.1_20650	58.17	41.83	-0.03489	67.95	4.20	3.64
lcl|NC_071990.2_cds_XP_024104917.1_20659	56.83	43.17	-0.01858	67.43	4.09	3.55
lcl|NC_071990.2_cds_XP_024104007.3_20728	45.45	54.55	-0.03927	51.29	3.43	4.03
lcl|NC_071990.2_cds_XP_054413402.1_20736	56.66	43.34	0.00521	65.65	4.04	3.46
lcl|NC_071990.2_cds_XP_024104127.3_20766	62.20	37.8	0.01626	68.20	4.16	3.55
lcl|NC_071990.2_cds_XP_024103637.1_20799	51.59	48.41	0.08501	62.68	3.78	3.64
lcl|NC_071990.2_cds_XP_024104913.2_20805	61.54	38.46	-0.04816	78.45	4.33	3.48
lcl|NC_071990.2_cds_XP_063580835.1_20821	40.74	59.26	0.08551	39.04	3.58	4.40
lcl|NC_071990.2_cds_XP_054414747.1_20836	56.62	43.38	0.01256	73.93	4.09	3.64
lcl|NC_071990.2_cds_XP_002816933.4_20940	64.11	35.89	-0.19688	65.39	4.45	3.56
lcl|NC_071990.2_cds_XP_054413464.1_20968	59.22	40.78	-0.11660	68.64	4.29	3.70
lcl|NC_071990.2_cds_XP_024104264.2_20977	41.70	58.3	0.07874	36.79	3.46	4.26
lcl|NC_071990.2_cds_XP_024104636.3_20990	48.10	51.9	-0.09056	45.78	3.59	4.07
lcl|NC_071990.2_cds_XP_002816948.2_21009	62.56	37.44	0.04943	65.95	4.58	3.62
lcl|NC_071990.2_cds_XP_024103578.3_21029	59.26	40.74	0.01417	71.05	3.99	3.55
lcl|NC_071990.2_cds_XP_063581311.1_21045	60.10	39.9	0.02505	72.09	3.98	3.44
lcl|NC_071990.2_cds_XP_054413501.2_21054	58.06	41.94	0.00604	68.37	4.02	3.55
lcl|NC_071990.2_cds_XP_063581318.1_21059	65.44	34.56	-0.01082	76.13	4.78	3.28
lcl|NC_071990.2_cds_XP_009240188.4_21077	49.42	50.58	-0.01952	45.81	3.95	3.96
lcl|NC_071990.2_cds_XP_054413518.2_21078	61.54	38.46	-0.01062	71.28	4.11	3.39
lcl|NC_071990.2_cds_XP_024103871.1_21115	47.47	52.53	0.01282	51.62	3.60	3.88
lcl|NC_071990.2_cds_XP_054413574.1_21220	43.44	56.56	0.12363	41.52	3.95	4.47
lcl|NC_071990.2_cds_XP_009240212.3_21231	45.83	54.17	-0.04248	52.70	3.51	4.02
lcl|NC_071990.2_cds_XP_002817009.3_21234	44.97	55.03	-0.03011	50.38	3.43	4.06
lcl|NC_071990.2_cds_XP_054413590.1_21245	49.55	50.45	-0.07387	63.52	3.70	3.99
lcl|NC_071990.2_cds_XP_024104185.3_21276	48.21	51.79	0.02952	48.88	3.61	3.92
lcl|NC_071990.2_cds_XP_002817065.3_21320	48.39	51.61	-0.25572	43.06	3.65	3.79
lcl|NC_071990.2_cds_XP_009240253.3_21322	40.18	59.82	-0.03607	33.99	3.44	4.23
lcl|NC_071990.2_cds_XP_054413629.2_21336	46.73	53.27	0.15711	29.96	3.63	4.18
lcl|NC_071990.2_cds_XP_054412914.2_21346	41.59	58.41	0.09468	38.98	3.49	4.27
lcl|NC_071990.2_cds_XP_054412744.1_21367	40.33	59.67	0.06386	35.45	3.48	4.25
lcl|NC_071990.2_cds_XP_054413641.1_21390	39.70	60.3	0.07610	30.13	3.45	4.36
lcl|NC_071990.2_cds_NP_001361280.1_21396	40.13	59.87	-0.00079	33.52	3.36	4.49
lcl|NC_071990.2_cds_XP_024104743.3_21398	43.73	56.27	0.07107	41.89	3.48	4.16
lcl|NC_071990.2_cds_XP_054413655.2_21406	52.04	47.96	0.13965	33.19	3.66	4.04
lcl|NC_071990.2_cds_XP_002817092.3_21407	56.36	43.64	0.11867	38.07	4.06	3.76
lcl|NC_071990.2_cds_XP_054412949.2_21410	37.94	62.06	0.00170	29.61	3.45	4.37
lcl|NC_071990.2_cds_XP_054413667.2_21448	50.80	49.2	0.03808	46.85	4.24	3.94
lcl|NC_071990.2_cds_XP_024104488.3_21498	51.01	48.99	0.00990	52.16	4.22	3.96
lcl|NC_071990.2_cds_XP_024104305.3_21531	40.57	59.43	0.04432	36.93	3.58	4.38
lcl|NC_071990.2_cds_XP_063580934.1_21536	46.74	53.26	0.05045	39.48	3.72	4.09
lcl|NC_071990.2_cds_XP_024103808.3_21541	44.23	55.77	0.09745	44.07	3.68	4.13
lcl|NC_071990.2_cds_XP_063580940.1_21544	37.36	62.64	0.07680	29.81	3.68	4.61
lcl|NC_071990.2_cds_XP_054413743.1_21556	41.14	58.86	0.12161	37.87	3.64	4.39
lcl|NC_071990.2_cds_XP_002817124.2_21576	41.66	58.34	0.08564	32.44	3.57	4.35
lcl|NC_071990.2_cds_XP_024104691.3_21588	37.19	62.81	0.02827	30.72	3.51	4.52
lcl|NC_071990.2_cds_XP_054413758.1_21605	39.38	60.62	0.10278	31.21	3.38	4.30
lcl|NC_071990.2_cds_XP_054413762.1_21617	41.79	58.21	0.01893	38.05	3.40	4.13
lcl|NC_071990.2_cds_XP_054413007.2_21658	49.94	50.06	-0.10228	35.39	3.88	3.97
lcl|NC_071990.2_cds_XP_024104870.3_21675	37.44	62.56	0.11409	31.93	3.37	4.36
lcl|NC_071990.2_cds_XP_054412805.1_21704	39.17	60.83	0.06300	34.62	3.53	4.35
lcl|NC_071990.2_cds_XP_024104451.3_21729	38.78	61.22	0.03281	30.86	3.55	4.44
lcl|NC_071990.2_cds_XP_024104428.3_21816	47.96	52.04	0.08071	50.00	3.57	3.94
lcl|NC_071990.2_cds_XP_002817201.4_21821	37.47	62.53	0.08838	29.20	3.36	4.43
lcl|NC_071990.2_cds_XP_054413851.2_21829	56.67	43.33	0.01030	67.79	4.18	3.83
lcl|NC_071990.2_cds_XP_024104151.1_21846	44.24	55.76	0.10407	40.44	3.46	4.01
lcl|NC_071990.2_cds_XP_009240375.3_21873	39.71	60.29	0.02564	36.58	3.45	4.30
lcl|NC_071990.2_cds_XP_024104271.2_21916	40.38	59.62	0.04748	34.87	3.40	4.28
lcl|NC_071990.2_cds_XP_054413887.1_21920	44.04	55.96	0.02914	45.54	3.55	4.10
lcl|NC_071990.2_cds_XP_054413890.1_21933	42.01	57.99	0.07626	36.72	3.41	4.19
lcl|NC_071990.2_cds_XP_009240392.4_21962	49.98	50.02	0.01998	48.71	4.23	3.93
lcl|NC_071990.2_cds_XP_063581000.1_21977	60.79	39.21	-0.10018	70.05	5.35	4.20
lcl|NC_071990.2_cds_XP_024104861.3_22009	45.41	54.59	-0.00708	45.98	3.94	4.25
lcl|NC_071990.2_cds_XP_024104042.2_22048	60.46	39.54	0.02114	69.32	4.03	3.49
lcl|NC_071990.2_cds_XP_063581016.1_22056	38.87	61.13	0.10719	33.33	3.43	4.51
lcl|NC_071990.2_cds_XP_024104604.1_22067	43.43	56.57	0.05156	41.96	3.77	4.19
lcl|NC_071990.2_cds_XP_024104748.3_22135	39.75	60.25	-0.01339	31.87	3.50	4.35
lcl|NC_071990.2_cds_XP_054414016.2_22154	47.11	52.89	0.03801	48.68	3.72	4.08
lcl|NC_071990.2_cds_XP_054414037.2_22181	47.62	52.38	0.01924	52.24	3.52	3.97
lcl|NC_071990.2_cds_XP_002817324.4_22207	41.41	58.59	-0.05199	44.99	3.39	4.17
lcl|NC_071990.2_cds_XP_024104589.1_22208	46.25	53.75	-0.06439	45.53	3.86	4.03
lcl|NC_071990.2_cds_XP_063581035.1_22212	42.21	57.79	0.03719	39.24	3.41	4.32
lcl|NC_071990.2_cds_XP_002817338.4_22232	46.69	53.31	0.06059	45.93	3.52	3.87
lcl|NC_071990.2_cds_XP_024104805.3_22237	41.32	58.68	0.10719	38.37	3.92	4.26
lcl|NC_071990.2_cds_XP_024104327.3_22244	37.62	62.38	0.04749	33.00	3.27	4.46
lcl|NC_071990.2_cds_XP_054414102.1_22305	43.58	56.42	0.07056	43.80	3.53	4.23
lcl|NC_071990.2_cds_XP_054414111.1_22340	61.63	38.37	0.05593	72.91	5.08	4.09
lcl|NC_071990.2_cds_XP_054412703.1_22351	45.85	54.15	0.01343	42.82	3.68	4.06
lcl|NC_071990.2_cds_XP_054414119.2_22352	46.77	53.23	0.05230	43.80	3.66	4.02
lcl|NC_071990.2_cds_XP_054412727.1_22410	47.89	52.11	0.08748	46.93	3.72	4.02
lcl|NC_071990.2_cds_XP_024104273.1_22426	43.18	56.82	-0.00618	42.47	3.52	4.16
lcl|NC_071990.2_cds_NP_001126732.1_22427	42.52	57.48	0.01704	39.82	3.50	4.44
lcl|NC_071990.2_cds_XP_024104684.2_22428	43.95	56.05	0.02211	43.20	4.08	4.34
lcl|NC_071990.2_cds_XP_063581059.1_22483	39.23	60.77	0.04890	33.28	3.35	4.17
lcl|NC_071990.2_cds_XP_002817455.2_22499	42.37	57.63	0.07679	31.34	3.57	4.20
lcl|NC_071990.2_cds_XP_054414178.1_22508	46.00	54	0.05424	47.67	3.80	4.14
lcl|NC_071990.2_cds_XP_024104540.2_22533	55.59	44.41	0.00606	67.81	3.96	3.66
lcl|NC_071990.2_cds_XP_024104816.2_22542	56.29	43.71	-0.08056	57.56	4.03	3.72
lcl|NC_071990.2_cds_XP_063581079.1_22560	42.66	57.34	0.05941	44.98	3.57	4.27
lcl|NC_071990.2_cds_XP_024104759.1_22579	41.89	58.11	-0.03053	44.44	3.44	4.20
lcl|NC_071990.2_cds_XP_024104458.3_22584	49.26	50.74	-0.04093	47.45	3.64	3.76
lcl|NC_071990.2_cds_XP_024103600.3_22666	44.98	55.02	0.08985	46.58	3.57	4.12
lcl|NC_071990.2_cds_XP_009240623.2_22677	42.78	57.22	0.06710	39.55	3.45	4.19
lcl|NC_071990.2_cds_XP_024104306.2_22682	54.92	45.08	-0.03504	67.87	4.03	3.60
lcl|NC_071990.2_cds_XP_002817508.5_22686	40.95	59.05	0.04590	36.71	3.48	4.20
lcl|NC_071990.2_cds_XP_024103900.2_22687	43.77	56.23	0.03170	37.03	3.51	4.28
lcl|NC_071990.2_cds_XP_054414254.2_22697	55.68	44.32	0.00212	62.86	4.07	3.82
lcl|NC_071990.2_cds_XP_009240630.2_22724	42.35	57.65	-0.05358	30.33	3.45	4.21
lcl|NC_071990.2_cds_XP_054414293.2_22755	50.20	49.8	-0.01746	55.16	3.73	3.80
lcl|NC_071990.2_cds_XP_002817535.4_22770	51.35	48.65	0.13464	47.65	3.96	3.80
lcl|NC_071990.2_cds_XP_054414303.2_22790	46.81	53.19	0.08309	51.68	3.60	3.97
lcl|NC_071990.2_cds_XP_063581140.1_22822	46.12	53.88	-0.00107	33.48	3.95	4.10
lcl|NC_071990.2_cds_XP_054414333.2_22833	51.18	48.82	0.00377	58.98	3.74	3.94
lcl|NC_071990.2_cds_XP_054414340.2_22843	60.94	39.06	-0.04139	67.48	5.24	3.62
lcl|NC_071990.2_cds_XP_003777000.4_22864	55.76	44.24	0.00642	64.39	4.14	3.84
lcl|NC_071990.2_cds_XP_024104158.3_22878	59.30	40.7	-0.07317	71.11	4.31	3.83
lcl|NC_071990.2_cds_XP_024104967.3_22914	58.92	41.08	-0.09299	61.28	4.34	3.81
lcl|NC_071990.2_cds_XP_024104001.2_22936	52.07	47.93	0.04803	59.79	3.92	3.99
lcl|NC_071990.2_cds_XP_009240694.3_22946	47.22	52.78	0.07530	47.60	3.79	4.00
lcl|NC_071990.2_cds_XP_024104017.3_22979	54.44	45.56	-0.03540	57.35	5.32	4.01
lcl|NC_071990.2_cds_XP_054414430.2_23034	50.42	49.58	0.01892	50.88	4.02	4.12
lcl|NC_071990.2_cds_XP_024104045.1_23080	58.85	41.15	0.00628	75.87	4.18	3.64
lcl|NC_071990.2_cds_XP_054414486.1_23110	51.74	48.26	0.03960	53.35	3.90	4.14
lcl|NC_071990.2_cds_XP_063581196.1_23149	47.26	52.74	-0.00533	48.38	3.61	4.27
lcl|NC_071991.2_cds_XP_024097014.1_23172	66.08	33.92	-0.04773	82.48	4.72	3.81
lcl|NC_071991.2_cds_XP_054401559.1_23174	53.86	46.14	0.06995	60.60	4.12	3.97
lcl|NC_071991.2_cds_XP_024097074.2_23245	65.14	34.86	-0.04158	74.58	4.55	3.71
lcl|NC_071991.2_cds_XP_024097046.1_23251	64.69	35.31	-0.03716	87.22	4.49	3.39
lcl|NC_071991.2_cds_XP_054401642.1_23351	66.63	33.37	-0.02857	80.77	4.39	3.35
lcl|NC_071991.2_cds_XP_024097079.1_23371	59.08	40.92	0.02101	82.08	4.24	3.56
lcl|NC_071991.2_cds_XP_024097057.2_23372	59.98	40.02	-0.03616	72.44	4.64	3.75
lcl|NC_071991.2_cds_XP_024097077.2_23378	65.95	34.05	-0.04946	85.08	4.54	3.35
lcl|NC_071991.2_cds_XP_054401635.1_23382	66.67	33.33	-0.07363	84.34	4.81	3.56
lcl|NC_071991.2_cds_XP_063581971.1_23409	68.09	31.91	-0.02451	81.28	5.00	3.42
lcl|NC_071991.2_cds_XP_002817717.1_23417	48.74	51.26	-0.00962	50.54	3.93	3.98
lcl|NC_071991.2_cds_XP_054416114.1_23437	45.73	54.27	0.07113	53.62	3.74	4.29
lcl|NC_071991.2_cds_XP_024105782.1_23443	45.81	54.19	0.05902	45.89	3.75	4.09
lcl|NC_071991.2_cds_XP_054416104.1_23463	55.18	44.82	-0.05273	57.64	4.59	3.88
lcl|NC_071991.2_cds_XP_024105778.2_23484	65.48	34.52	-0.07001	80.71	4.77	3.35
lcl|NC_071991.2_cds_XP_024105779.2_23499	71.39	28.61	0.07265	86.03	5.41	3.23
lcl|NC_071991.2_cds_XP_054416140.1_23507	45.70	54.3	0.07410	53.54	3.71	4.28
lcl|NC_071991.2_cds_XP_024105919.2_23542	52.88	47.12	-0.04107	58.58	4.09	4.06
lcl|NC_071991.2_cds_NP_001126656.1_23545	63.87	36.13	0.05909	82.68	4.37	3.41
lcl|NC_071991.2_cds_XP_054416158.1_23554	53.17	46.83	-0.03502	67.03	3.98	3.92
lcl|NC_071991.2_cds_XP_054416164.1_23576	55.74	44.26	0.15525	75.52	3.97	3.83
lcl|NC_071991.2_cds_XP_054416165.1_23627	49.37	50.63	0.05466	54.29	3.58	3.98
lcl|NC_071991.2_cds_XP_024105252.2_23732	53.06	46.94	0.00358	61.70	3.90	3.65
lcl|NC_071991.2_cds_XP_054416242.1_23759	68.53	31.47	-0.06059	75.92	4.88	3.36
lcl|NC_071991.2_cds_XP_063581994.1_23789	63.06	36.94	-0.02363	78.00	4.57	3.40
lcl|NC_071991.2_cds_XP_054416259.1_23798	64.84	35.16	0.08735	75.67	4.60	3.57
lcl|NC_071991.2_cds_XP_054416280.1_23812	58.22	41.78	-0.13260	68.83	4.01	3.72
lcl|NC_071991.2_cds_XP_054416282.1_23814	62.62	37.38	0.00317	76.24	4.45	3.52
lcl|NC_071991.2_cds_XP_024106137.2_23816	64.95	35.05	-0.00280	77.27	4.56	3.31
lcl|NC_071991.2_cds_XP_024105115.1_23827	58.22	41.78	0.09197	70.70	4.28	3.70
lcl|NC_071991.2_cds_XP_054416281.1_23838	51.40	48.6	-0.43919	54.20	3.63	3.55
lcl|NC_071991.2_cds_XP_054416092.1_23844	52.77	47.23	-0.32990	59.63	3.85	3.66
lcl|NC_071991.2_cds_XP_054416295.1_23845	54.83	45.17	-0.35610	49.94	3.80	3.37
lcl|NC_071991.2_cds_XP_054416093.1_23846	49.89	50.11	-0.23890	45.57	3.50	3.78
lcl|NC_071991.2_cds_XP_024105021.2_23882	61.64	38.36	-0.04479	73.42	4.94	3.73
lcl|NC_071991.2_cds_XP_024105494.2_23966	54.91	45.09	0.03977	66.28	3.92	3.79
lcl|NC_071991.2_cds_XP_002817876.4_23970	61.52	38.48	-0.19383	63.58	4.48	3.66
lcl|NC_071991.2_cds_XP_054416349.1_23991	47.58	52.42	0.05675	56.35	3.67	3.95
lcl|NC_071991.2_cds_XP_024105708.1_24012	44.11	55.89	0.05749	39.84	3.61	4.19
lcl|NC_071991.2_cds_XP_024106019.2_24027	60.01	39.99	-0.01945	76.00	4.22	3.61
lcl|NC_071991.2_cds_XP_009240976.2_24033	63.83	36.17	0.10224	83.95	4.66	3.31
lcl|NC_071991.2_cds_XP_002817908.4_24084	64.32	35.68	-0.16961	76.02	4.57	3.51
lcl|NC_071991.2_cds_XP_054416391.1_24091	46.92	53.08	0.12647	50.03	3.77	3.95
lcl|NC_071991.2_cds_XP_024105283.2_24107	61.41	38.59	-0.19064	63.01	4.41	3.62
lcl|NC_071991.2_cds_XP_054415125.1_24143	61.15	38.85	-0.16137	68.33	4.43	3.55
lcl|NC_071991.2_cds_XP_024105212.2_24362	53.89	46.11	-0.02656	66.23	3.96	4.04
lcl|NC_071991.2_cds_XP_054415141.1_24371	56.15	43.85	-0.04770	57.96	3.90	3.80
lcl|NC_071991.2_cds_XP_054415173.1_24418	41.62	58.38	-0.01678	45.28	3.61	4.47
lcl|NC_071991.2_cds_XP_063582058.1_24445	52.05	47.95	-0.03553	56.30	3.75	4.04
lcl|NC_071991.2_cds_XP_063582059.1_24448	58.16	41.84	-0.05119	67.99	4.08	3.77
lcl|NC_071991.2_cds_XP_024106091.1_24469	59.55	40.45	-0.01049	76.52	4.50	3.80
lcl|NC_071991.2_cds_XP_063582068.1_24477	63.79	36.21	-0.15233	63.15	4.18	3.15
lcl|NC_071991.2_cds_XP_024105580.1_24485	61.24	38.76	0.00748	79.10	4.39	3.34
lcl|NC_071991.2_cds_XP_002818033.1_24500	63.41	36.59	-0.14384	73.62	4.44	3.30
lcl|NC_071991.2_cds_XP_054414852.1_24506	55.82	44.18	-0.01494	70.45	4.03	3.71
lcl|NC_071991.2_cds_XP_024105665.1_24519	59.64	40.36	-0.10943	78.32	4.19	3.49
lcl|NC_071991.2_cds_XP_024105248.2_24543	62.06	37.94	-0.00186	78.67	4.32	3.42
lcl|NC_071991.2_cds_NP_001127150.1_24572	56.44	43.56	0.06844	69.96	4.13	3.96
lcl|NC_071991.2_cds_XP_054414854.1_24593	56.02	43.98	0.00000	66.40	3.97	3.88
lcl|NC_071991.2_cds_XP_009241115.3_24606	58.32	41.68	-0.11641	67.36	4.28	3.58
lcl|NC_071991.2_cds_XP_024105591.1_24636	52.28	47.72	0.00464	49.17	4.68	4.43
lcl|NC_071991.2_cds_NP_001127254.2_24645	41.87	58.13	0.15270	43.16	3.47	4.45
lcl|NC_071991.2_cds_XP_054415253.1_24651	48.07	51.93	0.08696	43.81	3.70	3.91
lcl|NC_071991.2_cds_XP_024105264.2_24704	42.17	57.83	-0.00138	32.37	3.47	4.26
lcl|NC_071991.2_cds_XP_054415292.1_24725	43.77	56.23	0.02811	43.45	3.83	4.40
lcl|NC_071991.2_cds_XP_024105947.1_24751	42.53	57.47	0.03972	36.04	3.53	4.10
lcl|NC_071991.2_cds_XP_024105840.2_24790	50.03	49.97	-0.02094	50.18	3.56	3.66
lcl|NC_071991.2_cds_XP_024105447.2_24818	58.11	41.89	-0.02946	77.67	4.17	3.84
lcl|NC_071991.2_cds_XP_024105882.2_24934	46.43	53.57	0.05416	50.11	3.78	4.10
lcl|NC_071991.2_cds_XP_054415358.1_24966	39.75	60.25	0.19574	37.89	3.55	4.49
lcl|NC_071991.2_cds_XP_024106097.2_25015	46.68	53.32	0.07270	50.23	4.13	4.09
lcl|NC_071991.2_cds_XP_054415377.1_25024	44.51	55.49	0.05638	47.08	3.71	4.18
lcl|NC_071991.2_cds_XP_002818217.3_25032	42.32	57.68	0.10958	38.39	3.51	4.36
lcl|NC_071991.2_cds_XP_024106206.1_25037	39.35	60.65	0.04866	34.82	3.55	4.47
lcl|NC_071991.2_cds_XP_054414978.1_25049	50.32	49.68	0.00845	49.04	3.65	3.93
lcl|NC_071991.2_cds_XP_054415029.1_25072	38.37	61.63	0.08062	33.07	3.57	4.42
lcl|NC_071991.2_cds_XP_002818226.1_25076	41.99	58.01	-0.06530	37.72	3.42	4.33
lcl|NC_071991.2_cds_XP_063582137.1_25125	42.66	57.34	0.07685	37.02	3.50	4.30
lcl|NC_071991.2_cds_XP_002818243.3_25127	51.17	48.83	0.08783	52.18	3.90	3.85
lcl|NC_071991.2_cds_XP_009241253.1_25133	41.92	58.08	0.19900	33.37	3.35	4.27
lcl|NC_071991.2_cds_NP_001128962.1_25183	40.91	59.09	0.12558	32.88	3.26	4.20
lcl|NC_071991.2_cds_XP_002818254.3_25190	49.56	50.44	0.15054	37.57	3.74	4.00
lcl|NC_071991.2_cds_XP_054415432.1_25226	44.61	55.39	0.08370	42.47	3.59	3.92
lcl|NC_071991.2_cds_XP_063581808.1_25254	58.75	41.25	0.09264	32.29	4.05	3.52
lcl|NC_071991.2_cds_XP_024105613.2_25274	38.86	61.14	0.07733	33.47	3.25	4.32
lcl|NC_071991.2_cds_XP_024105954.2_25283	37.52	62.48	0.02130	35.77	3.45	4.45
lcl|NC_071991.2_cds_XP_002818257.3_25290	36.29	63.71	0.05133	33.01	3.35	4.46
lcl|NC_071991.2_cds_XP_024106052.1_25301	42.60	57.4	0.04814	35.20	3.62	4.32
lcl|NC_071991.2_cds_XP_054415470.1_25316	44.83	55.17	0.02456	36.88	3.42	4.14
lcl|NC_071991.2_cds_XP_002818262.2_25359	32.48	67.52	-0.02980	26.83	3.28	4.94
lcl|NC_071991.2_cds_XP_054415464.1_25373	38.06	61.94	0.15350	31.82	3.44	4.33
lcl|NC_071991.2_cds_XP_054415508.1_25410	37.71	62.29	0.10171	32.18	3.45	4.71
lcl|NC_071991.2_cds_XP_024105821.2_25426	40.25	59.75	-0.10429	36.15	3.52	4.32
lcl|NC_071991.2_cds_XP_054415518.1_25448	46.11	53.89	0.10819	43.98	3.76	4.22
lcl|NC_071991.2_cds_XP_024105421.1_25466	44.26	55.74	0.12757	43.33	3.50	4.16
lcl|NC_071991.2_cds_XP_054415540.1_25467	45.27	54.73	0.11124	44.71	3.75	4.11
lcl|NC_071991.2_cds_XP_002818330.2_25492	46.02	53.98	0.05204	45.92	4.05	4.10
lcl|NC_071991.2_cds_NP_001125703.1_25495	51.36	48.64	-0.03097	65.00	4.02	3.68
lcl|NC_071991.2_cds_XP_024105578.2_25507	45.07	54.93	-0.07967	34.18	3.59	4.10
lcl|NC_071991.2_cds_XP_024105025.1_25512	40.69	59.31	0.09227	37.00	3.49	4.44
lcl|NC_071991.2_cds_XP_054415560.1_25527	55.17	44.83	0.00165	56.81	4.63	3.87
lcl|NC_071991.2_cds_XP_002818350.3_25554	45.19	54.81	0.04778	43.11	4.36	4.41
lcl|NC_071991.2_cds_XP_009241372.1_25559	42.38	57.62	0.03784	45.25	3.82	4.25
lcl|NC_071991.2_cds_XP_024106131.2_25567	39.05	60.95	0.10179	41.32	3.32	4.35
lcl|NC_071991.2_cds_XP_054415585.1_25594	41.66	58.34	0.00000	42.34	3.42	4.22
lcl|NC_071991.2_cds_XP_024106126.2_25632	48.02	51.98	0.01264	50.30	3.71	3.92
lcl|NC_071991.2_cds_XP_002818371.3_25637	43.63	56.37	-0.11102	30.79	3.59	4.23
