seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_073228.2_cds_XP_018883652.3_21277	58.90	41.1	-0.07761	77.95	4.04	3.58
lcl|NC_073228.2_cds_XP_030867250.2_21284	49.66	50.34	0.03299	65.70	3.78	3.70
lcl|NC_073228.2_cds_XP_018883975.4_21303	43.93	56.07	-0.00466	44.34	3.76	4.25
lcl|NC_073228.2_cds_XP_018883536.3_21325	57.93	42.07	0.05819	78.12	4.14	3.56
lcl|NC_073228.2_cds_XP_030867156.2_21333	59.04	40.96	0.00901	70.85	4.40	3.54
lcl|NC_073228.2_cds_XP_030866847.3_21418	52.15	47.85	-0.11728	52.88	3.87	3.83
lcl|NC_073228.2_cds_XP_018883422.3_21450	58.91	41.09	-0.03582	77.04	4.00	3.35
lcl|NC_073228.2_cds_XP_030866542.1_21451	62.64	37.36	0.02680	64.25	4.72	3.48
lcl|NC_073228.2_cds_XP_055242305.1_21464	63.52	36.48	-0.05896	82.42	4.23	3.51
lcl|NC_073228.2_cds_XP_063563065.1_21466	61.90	38.1	0.08741	73.92	4.20	3.28
lcl|NC_073228.2_cds_XP_063563072.1_21490	47.18	52.82	0.03483	42.77	3.62	4.01
lcl|NC_073228.2_cds_XP_030867252.1_21545	62.93	37.07	-0.05578	70.62	4.43	3.39
lcl|NC_073228.2_cds_XP_004043173.1_21661	65.07	34.93	-0.03034	84.51	4.70	3.30
lcl|NC_073228.2_cds_XP_018884083.4_21668	63.25	36.75	-0.04003	80.84	4.58	3.33
lcl|NC_073228.2_cds_XP_055242472.1_21694	46.66	53.34	0.14083	45.37	3.90	4.09
lcl|NC_073228.2_cds_XP_004043213.3_21699	60.48	39.52	-0.13025	68.65	4.37	3.67
lcl|NC_073228.2_cds_XP_004043189.1_21711	59.82	40.18	0.01292	79.70	4.13	3.54
lcl|NC_073228.2_cds_XP_030866897.1_21737	62.19	37.81	0.01061	82.62	4.32	3.36
lcl|NC_073228.2_cds_XP_004043206.2_21751	44.36	55.64	0.08424	47.39	3.44	4.17
lcl|NC_073229.2_cds_XP_030868179.1_21790	45.15	54.85	0.04230	47.35	3.67	4.16
lcl|NC_073229.2_cds_XP_055246920.1_21864	40.44	59.56	0.11529	34.03	3.65	4.41
lcl|NC_073229.2_cds_XP_004043287.2_21903	62.20	37.8	-0.06868	76.15	4.67	3.36
lcl|NC_073229.2_cds_XP_018884883.3_21915	38.52	61.48	0.06886	38.84	3.37	4.34
lcl|NC_073229.2_cds_XP_018884702.2_21918	48.32	51.68	0.10065	58.43	3.73	3.97
lcl|NC_073229.2_cds_XP_055247260.1_21975	42.63	57.37	0.03853	41.32	3.61	4.28
lcl|NC_073229.2_cds_XP_018885497.1_21984	53.97	46.03	-0.05769	62.40	3.87	3.71
lcl|NC_073229.2_cds_XP_063563406.1_21992	45.83	54.17	-0.07705	40.20	3.68	4.15
lcl|NC_073229.2_cds_XP_004043354.2_22049	58.15	41.85	0.01830	67.92	4.73	3.71
lcl|NC_073229.2_cds_NP_001287703.1_22070	43.95	56.05	-0.05755	31.84	3.44	4.21
lcl|NC_073229.2_cds_XP_018885477.2_22077	48.23	51.77	0.06774	50.55	3.60	4.03
lcl|NC_073229.2_cds_XP_004043388.1_22114	50.02	49.98	0.04120	54.58	3.74	3.89
lcl|NC_073229.2_cds_XP_055246331.1_22119	51.41	48.59	0.00906	55.73	3.94	3.82
lcl|NC_073229.2_cds_XP_055246353.1_22134	50.44	49.56	-0.00180	55.39	3.74	3.91
lcl|NC_073229.2_cds_XP_063563446.1_22158	46.73	53.27	0.02198	47.90	3.68	4.14
lcl|NC_073229.2_cds_XP_004043497.4_22272	52.57	47.43	-0.18355	50.05	3.73	3.73
lcl|NC_073229.2_cds_XP_055246544.1_22374	38.36	61.64	0.09567	32.81	3.36	4.40
lcl|NC_073229.2_cds_XP_018885030.1_22425	56.19	43.81	-0.00982	70.01	4.20	3.56
lcl|NC_073229.2_cds_XP_055245899.1_22500	54.56	45.44	0.11399	63.91	4.30	3.98
lcl|NC_073229.2_cds_XP_055245901.1_22502	56.88	43.12	0.01372	51.17	4.28	3.75
lcl|NC_073229.2_cds_XP_004043631.1_22518	56.87	43.13	0.08245	65.55	4.04	3.64
lcl|NC_073229.2_cds_XP_055245905.1_22525	54.56	45.44	-0.07637	51.51	3.79	3.68
lcl|NC_073229.2_cds_XP_063563168.1_22539	62.31	37.69	0.00739	73.96	4.44	3.46
lcl|NC_073229.2_cds_XP_063563526.1_22563	48.60	51.4	-0.20946	41.66	3.50	3.83
lcl|NC_073229.2_cds_XP_055245936.1_22565	54.81	45.19	-0.28843	54.16	3.37	3.63
lcl|NC_073229.2_cds_XP_018884961.2_22576	59.71	40.29	0.07665	68.24	3.94	3.52
lcl|NC_073229.2_cds_XP_004043706.4_22625	61.72	38.28	-0.08358	54.03	4.35	3.40
lcl|NC_073229.2_cds_XP_018884601.2_22675	60.02	39.98	-0.06208	58.81	4.28	3.54
lcl|NC_073229.2_cds_XP_055246023.1_22714	53.38	46.62	-0.02782	62.25	3.83	3.77
lcl|NC_073229.2_cds_XP_055246022.1_22730	61.85	38.15	-0.10091	68.05	4.03	3.31
lcl|NC_073229.2_cds_XP_018884434.2_22733	61.43	38.57	0.00214	71.80	4.17	3.41
lcl|NC_073229.2_cds_XP_018884442.2_22751	62.80	37.2	0.05311	71.78	4.74	3.41
lcl|NC_073229.2_cds_XP_004043758.3_22767	58.70	41.3	0.00364	67.84	4.01	3.49
lcl|NC_073229.2_cds_XP_004043772.3_22771	58.36	41.64	0.00295	70.77	4.06	3.49
lcl|NC_073229.2_cds_XP_004043779.4_22774	58.40	41.6	0.00360	70.72	4.06	3.49
lcl|NC_073229.2_cds_XP_063563552.1_22785	65.41	34.59	-0.00476	76.52	4.58	3.45
lcl|NC_073229.2_cds_XP_004043783.2_22815	63.09	36.91	-0.04928	65.09	4.10	3.36
lcl|NC_073229.2_cds_XP_004043846.3_22867	64.54	35.46	0.09010	53.48	4.28	3.29
lcl|NC_073229.2_cds_XP_030867952.1_22913	59.33	40.67	-0.02090	69.49	4.31	3.45
lcl|NC_073229.2_cds_XP_055246175.1_22933	58.52	41.48	-0.01477	84.22	4.29	3.32
lcl|NC_073229.2_cds_XP_018885111.1_22946	61.20	38.8	-0.06859	82.43	4.15	3.19
lcl|NC_073229.2_cds_XP_004043910.3_22981	51.82	48.18	-0.02679	55.45	3.80	3.69
lcl|NC_073229.2_cds_XP_055246195.1_22991	57.43	42.57	-0.01851	67.46	4.19	3.62
lcl|NC_073229.2_cds_XP_055246210.1_23006	56.80	43.2	-0.01917	67.23	4.11	3.56
lcl|NC_073229.2_cds_XP_030868417.1_23073	45.52	54.48	-0.04072	51.60	3.48	3.99
lcl|NC_073229.2_cds_XP_018885493.1_23088	56.33	43.67	0.00883	65.84	4.14	3.50
lcl|NC_073229.2_cds_XP_055246278.1_23114	62.56	37.44	0.01773	68.49	4.13	3.61
lcl|NC_073229.2_cds_XP_004043993.1_23156	51.52	48.48	0.08514	62.56	3.82	3.72
lcl|NC_073229.2_cds_XP_018885582.2_23160	61.53	38.47	-0.02113	77.41	4.31	3.49
lcl|NC_073229.2_cds_XP_018885793.3_23170	40.75	59.25	0.08288	39.00	3.59	4.39
lcl|NC_073229.2_cds_XP_063563652.1_23185	56.55	43.45	0.01178	73.21	4.11	3.65
lcl|NC_073229.2_cds_XP_030868102.2_23293	64.96	35.04	-0.13964	65.62	4.59	3.52
lcl|NC_073229.2_cds_XP_055245612.1_23315	59.33	40.67	-0.11628	69.07	4.25	3.67
lcl|NC_073229.2_cds_XP_018885358.1_23319	41.89	58.11	0.08201	37.19	3.46	4.30
lcl|NC_073229.2_cds_XP_030868013.1_23326	48.12	51.88	-0.08531	45.56	3.59	4.05
lcl|NC_073229.2_cds_XP_030868294.1_23349	62.49	37.51	0.04622	66.16	4.55	3.56
lcl|NC_073229.2_cds_XP_063563682.1_23365	59.28	40.72	0.01133	71.29	3.99	3.55
lcl|NC_073229.2_cds_XP_004044096.1_23376	60.29	39.71	0.01497	73.20	4.05	3.48
lcl|NC_073229.2_cds_XP_004044104.4_23379	58.34	41.66	0.01066	68.90	4.02	3.53
lcl|NC_073229.2_cds_XP_055245652.1_23387	66.78	33.22	0.00666	77.74	5.01	3.28
lcl|NC_073229.2_cds_XP_018884899.3_23398	49.47	50.53	-0.01748	45.82	3.91	3.95
lcl|NC_073229.2_cds_XP_018885523.2_23401	61.32	38.68	-0.01116	71.20	4.11	3.34
lcl|NC_073229.2_cds_XP_030867851.1_23453	47.63	52.37	0.01510	52.12	3.61	3.88
lcl|NC_073229.2_cds_XP_004044186.2_23580	43.59	56.41	0.12691	41.30	3.92	4.44
lcl|NC_073229.2_cds_XP_018885263.2_23591	46.17	53.83	-0.04633	53.14	3.50	3.99
lcl|NC_073229.2_cds_XP_004044195.2_23594	45.26	54.74	-0.02829	50.49	3.42	4.10
lcl|NC_073229.2_cds_XP_004044204.3_23605	49.78	50.22	-0.07984	64.34	3.68	3.95
lcl|NC_073229.2_cds_XP_030868334.2_23641	48.23	51.77	0.02883	48.76	3.62	3.92
lcl|NC_073229.2_cds_XP_004044233.3_23645	53.08	46.92	0.06176	61.48	3.94	3.52
lcl|NC_073229.2_cds_XP_055247092.1_23690	48.42	51.58	-0.24372	44.08	3.62	3.84
lcl|NC_073229.2_cds_XP_055246321.1_23702	40.22	59.78	-0.02539	34.39	3.51	4.21
lcl|NC_073229.2_cds_XP_063563739.1_23714	46.76	53.24	0.15476	30.06	3.61	4.19
lcl|NC_073229.2_cds_XP_055247824.1_23722	41.60	58.4	0.09642	39.08	3.46	4.26
lcl|NC_073229.2_cds_XP_018884947.1_23759	39.96	60.04	0.06677	35.59	3.43	4.27
lcl|NC_073229.2_cds_XP_030867744.2_23793	39.93	60.07	0.07157	30.77	3.50	4.32
lcl|NC_073229.2_cds_XP_055247292.1_23801	40.18	59.82	-0.07359	31.93	3.47	4.49
lcl|NC_073229.2_cds_XP_018885442.1_23841	43.69	56.31	0.07114	41.89	3.52	4.18
lcl|NC_073229.2_cds_XP_063563766.1_23845	52.26	47.74	0.12876	34.40	3.71	4.06
lcl|NC_073229.2_cds_XP_030868316.2_23850	37.57	62.43	0.00230	29.05	3.36	4.35
lcl|NC_073229.2_cds_XP_055246561.1_23875	51.13	48.87	0.04006	47.30	4.23	3.91
lcl|NC_073229.2_cds_XP_018885612.1_23926	51.06	48.94	0.02083	52.34	4.21	3.97
lcl|NC_073229.2_cds_XP_018884366.3_23958	40.85	59.15	0.04853	37.48	3.51	4.43
lcl|NC_073229.2_cds_XP_063563778.1_23961	47.32	52.68	0.04833	40.46	3.75	4.08
lcl|NC_073229.2_cds_XP_018885041.2_23969	43.73	56.27	0.09482	43.53	3.72	4.15
lcl|NC_073229.2_cds_XP_004044357.2_23970	37.41	62.59	0.08567	29.92	3.60	4.53
lcl|NC_073229.2_cds_XP_030868004.1_23977	41.11	58.89	0.11960	37.99	3.60	4.36
lcl|NC_073229.2_cds_XP_030867926.1_23996	41.75	58.25	0.08151	32.77	3.55	4.35
lcl|NC_073229.2_cds_XP_018885458.1_24017	37.10	62.9	0.02827	30.42	3.52	4.54
lcl|NC_073229.2_cds_XP_018885517.2_24043	39.32	60.68	0.11209	30.58	3.41	4.29
lcl|NC_073229.2_cds_XP_018885067.1_24054	41.67	58.33	0.02188	37.77	3.37	4.17
lcl|NC_073229.2_cds_XP_030868285.1_24106	49.94	50.06	-0.10817	35.39	3.92	3.97
lcl|NC_073229.2_cds_XP_018885777.3_24121	37.42	62.58	0.11944	32.24	3.31	4.36
lcl|NC_073229.2_cds_XP_018884751.1_24148	38.61	61.39	0.06472	34.00	3.67	4.33
lcl|NC_073229.2_cds_XP_030868090.2_24163	38.63	61.37	0.02756	30.73	3.54	4.44
lcl|NC_073229.2_cds_XP_018885029.3_24248	48.18	51.82	0.08158	50.21	3.58	3.93
lcl|NC_073229.2_cds_XP_004044457.2_24253	37.38	62.62	0.08903	28.85	3.35	4.47
lcl|NC_073229.2_cds_XP_055247822.1_24261	56.57	43.43	-0.00210	67.22	4.26	3.94
lcl|NC_073229.2_cds_XP_004044468.1_24271	44.31	55.69	0.10542	40.64	3.45	4.03
lcl|NC_073229.2_cds_XP_018884206.3_24301	39.96	60.04	0.03183	37.04	3.38	4.33
lcl|NC_073229.2_cds_XP_004044503.4_24345	40.43	59.57	0.04716	34.86	3.36	4.29
lcl|NC_073229.2_cds_XP_018885625.1_24348	43.93	56.07	0.03339	45.10	3.54	4.09
lcl|NC_073229.2_cds_XP_055247208.1_24355	41.74	58.26	0.08460	37.08	3.46	4.25
lcl|NC_073229.2_cds_XP_063563871.1_24381	54.01	45.99	-0.10507	64.76	4.11	3.61
lcl|NC_073229.2_cds_XP_030867887.2_24386	50.24	49.76	0.01211	48.90	4.22	3.95
lcl|NC_073229.2_cds_XP_030868261.1_24404	61.88	38.12	-0.10451	71.76	5.35	4.27
lcl|NC_073229.2_cds_XP_018885645.2_24428	43.68	56.32	-0.00432	45.07	3.78	4.27
lcl|NC_073229.2_cds_XP_004044555.4_24465	60.46	39.54	0.01704	69.85	4.02	3.53
lcl|NC_073229.2_cds_XP_055248064.1_24472	39.64	60.36	0.10734	33.96	3.65	4.48
lcl|NC_073229.2_cds_XP_004044561.2_24474	43.28	56.72	0.05174	41.63	3.82	4.17
lcl|NC_073229.2_cds_XP_055247491.1_24527	39.75	60.25	-0.01312	31.86	3.52	4.35
lcl|NC_073229.2_cds_XP_030867742.2_24565	47.24	52.76	0.03598	48.90	3.79	4.06
lcl|NC_073229.2_cds_XP_030868095.2_24595	47.34	52.66	0.01028	52.03	3.53	3.99
lcl|NC_073229.2_cds_XP_004044633.1_24611	41.19	58.81	-0.05226	44.24	3.36	4.19
lcl|NC_073229.2_cds_XP_030868065.1_24612	46.50	53.5	-0.06636	46.61	3.84	3.98
lcl|NC_073229.2_cds_XP_055246677.1_24618	42.29	57.71	0.03960	39.29	3.43	4.34
lcl|NC_073229.2_cds_XP_055247931.1_24635	46.61	53.39	0.05473	45.83	3.52	3.87
lcl|NC_073229.2_cds_XP_004044652.2_24644	41.31	58.69	0.10750	38.65	3.79	4.24
lcl|NC_073229.2_cds_XP_004044657.2_24652	37.67	62.33	0.04223	33.33	3.26	4.46
lcl|NC_073229.2_cds_XP_018885509.1_24760	43.58	56.42	0.07380	43.80	3.57	4.17
lcl|NC_073229.2_cds_XP_004044709.1_24803	61.78	38.22	0.05293	73.63	5.05	4.03
lcl|NC_073229.2_cds_XP_030868025.1_24810	45.89	54.11	0.01490	42.72	3.70	4.09
lcl|NC_073229.2_cds_XP_055247601.1_24811	47.04	52.96	0.04963	44.03	3.67	4.05
lcl|NC_073229.2_cds_XP_018885079.1_24896	47.87	52.13	0.08833	46.48	3.70	3.96
lcl|NC_073229.2_cds_XP_018885340.1_24927	43.03	56.97	0.00507	42.18	3.51	4.15
lcl|NC_073229.2_cds_XP_063563943.1_24928	42.88	57.12	0.00799	41.10	3.46	4.52
lcl|NC_073229.2_cds_XP_018885608.3_24935	43.92	56.08	0.01803	43.41	4.22	4.35
lcl|NC_073229.2_cds_XP_004044773.4_24997	39.49	60.51	0.05219	33.17	3.41	4.15
lcl|NC_073229.2_cds_XP_018885101.1_25020	42.49	57.51	0.08007	31.70	3.56	4.19
lcl|NC_073229.2_cds_XP_055247166.1_25036	48.33	51.67	0.07385	50.24	4.25	4.13
lcl|NC_073229.2_cds_XP_018885457.2_25060	55.51	44.49	0.00689	67.68	3.97	3.66
lcl|NC_073229.2_cds_XP_055247187.1_25066	56.55	43.45	-0.08197	57.98	4.06	3.73
lcl|NC_073229.2_cds_XP_004044800.4_25074	43.35	56.65	0.05013	45.19	3.52	4.25
lcl|NC_073229.2_cds_XP_055245789.1_25099	41.69	58.31	-0.02937	44.01	3.43	4.20
lcl|NC_073229.2_cds_XP_018885408.2_25109	49.18	50.82	-0.03851	47.22	3.63	3.78
lcl|NC_073229.2_cds_XP_063563998.1_25189	44.93	55.07	0.08648	46.34	3.55	4.11
lcl|NC_073229.2_cds_XP_018885511.3_25200	42.70	57.3	0.07279	39.55	3.43	4.22
lcl|NC_073229.2_cds_XP_018885733.3_25203	55.03	44.97	-0.03599	68.12	4.00	3.59
lcl|NC_073229.2_cds_XP_004044850.4_25209	41.07	58.93	0.04526	36.99	3.40	4.18
lcl|NC_073229.2_cds_XP_055247993.1_25210	43.78	56.22	0.03030	37.43	3.52	4.27
lcl|NC_073229.2_cds_XP_055247901.1_25221	55.18	44.82	-0.00094	61.10	4.16	3.83
lcl|NC_073229.2_cds_XP_018885650.1_25244	42.32	57.68	-0.05153	30.33	3.47	4.25
lcl|NC_073229.2_cds_XP_055246823.1_25278	50.00	50	-0.01326	54.46	3.71	3.79
lcl|NC_073229.2_cds_XP_018885117.2_25291	51.23	48.77	0.13713	47.25	3.92	3.78
lcl|NC_073229.2_cds_XP_055246839.1_25326	46.87	53.13	0.08527	51.82	3.60	3.96
lcl|NC_073229.2_cds_XP_018884940.2_25365	46.15	53.85	0.00161	33.63	3.94	4.12
lcl|NC_073229.2_cds_XP_055247060.1_25380	51.37	48.63	0.00827	59.04	3.76	3.97
lcl|NC_073229.2_cds_XP_055247552.1_25392	60.82	39.18	-0.03883	67.26	5.21	3.62
lcl|NC_073229.2_cds_XP_004044926.4_25414	55.69	44.31	0.00760	64.13	4.10	3.88
lcl|NC_073229.2_cds_XP_063564055.1_25424	59.19	40.81	-0.07135	70.74	4.34	3.86
lcl|NC_073229.2_cds_XP_018884453.4_25465	58.68	41.32	-0.09316	60.60	4.32	3.77
lcl|NC_073229.2_cds_XP_018885063.2_25490	52.27	47.73	0.05015	60.39	3.90	3.95
lcl|NC_073229.2_cds_XP_004044969.2_25499	46.98	53.02	0.07373	46.92	3.81	4.02
lcl|NC_073229.2_cds_XP_030868377.2_25540	54.62	45.38	-0.03580	57.62	5.36	4.03
lcl|NC_073229.2_cds_XP_055248009.1_25598	50.50	49.5	0.01409	51.20	4.03	4.12
lcl|NC_073229.2_cds_XP_018885551.1_25634	58.88	41.12	0.00579	75.79	4.12	3.63
lcl|NC_073229.2_cds_XP_055247667.1_25642	51.72	48.28	0.03510	54.11	3.96	4.11
lcl|NC_073229.2_cds_XP_055247195.1_25668	47.37	52.63	-0.00847	48.91	3.60	4.25
lcl|NC_073230.2_cds_XP_055202643.1_25720	65.59	34.41	-0.04061	81.32	4.70	3.70
lcl|NC_073230.2_cds_XP_055202648.1_25722	54.16	45.84	0.04832	61.40	4.16	3.99
lcl|NC_073230.2_cds_XP_018887162.1_25802	65.35	34.65	-0.03935	73.85	4.52	3.60
lcl|NC_073230.2_cds_XP_030868863.1_25807	64.83	35.17	-0.03544	87.63	4.52	3.37
lcl|NC_073230.2_cds_XP_030869105.1_25863	67.06	32.94	-0.04094	80.59	4.40	3.25
lcl|NC_073230.2_cds_XP_018887311.1_25895	58.85	41.15	0.02109	81.56	4.19	3.56
lcl|NC_073230.2_cds_XP_055202800.1_25899	60.64	39.36	-0.03327	74.25	4.75	3.77
lcl|NC_073230.2_cds_XP_004045100.4_25903	65.92	34.08	-0.04494	85.78	4.42	3.40
lcl|NC_073230.2_cds_XP_055202417.1_25908	66.70	33.3	-0.07358	84.26	4.76	3.56
lcl|NC_073230.2_cds_XP_030868623.2_25932	68.14	31.86	-0.02300	81.60	5.11	3.39
lcl|NC_073230.2_cds_XP_030868872.1_25947	49.03	50.97	-0.00957	51.08	3.96	3.92
lcl|NC_073230.2_cds_XP_030868688.2_25967	45.90	54.1	0.07858	53.64	3.78	4.28
lcl|NC_073230.2_cds_XP_018886182.2_25981	71.37	28.63	0.07792	85.90	5.40	3.24
lcl|NC_073230.2_cds_XP_055202461.1_26018	64.79	35.21	-0.11200	81.44	4.69	3.39
lcl|NC_073230.2_cds_XP_030868963.1_26038	54.97	45.03	-0.03890	57.51	4.54	3.92
lcl|NC_073230.2_cds_XP_030868974.2_26051	46.74	53.26	0.05950	48.09	3.75	4.09
lcl|NC_073230.2_cds_XP_055202467.1_26061	45.85	54.15	0.08189	53.36	3.77	4.29
lcl|NC_073230.2_cds_XP_018886134.3_26081	49.73	50.27	0.15476	37.83	3.81	4.04
lcl|NC_073230.2_cds_XP_018887264.1_26082	40.79	59.21	0.12873	32.31	3.29	4.20
lcl|NC_073230.2_cds_XP_055203328.1_26119	42.11	57.89	0.19934	33.96	3.34	4.30
lcl|NC_073230.2_cds_XP_004045160.3_26125	51.41	48.59	0.08927	52.72	3.90	3.88
lcl|NC_073230.2_cds_XP_055248129.1_26130	42.61	57.39	0.06344	36.58	3.47	4.36
lcl|NC_073230.2_cds_XP_004045184.2_26176	42.30	57.7	-0.06852	38.54	3.39	4.28
lcl|NC_073230.2_cds_XP_018887180.1_26179	38.55	61.45	0.07762	33.30	3.51	4.40
lcl|NC_073230.2_cds_XP_063564463.1_26185	50.43	49.57	0.00059	48.70	3.59	3.90
lcl|NC_073230.2_cds_XP_055248467.1_26196	39.90	60.1	0.04407	35.52	3.56	4.38
lcl|NC_073230.2_cds_XP_055203277.1_26206	44.64	55.36	0.05464	47.01	3.70	4.18
lcl|NC_073230.2_cds_XP_030868940.1_26213	47.02	52.98	0.07298	51.13	4.11	4.10
lcl|NC_073230.2_cds_XP_055203306.1_26272	40.04	59.96	0.18211	38.77	3.53	4.44
lcl|NC_073230.2_cds_XP_004045241.2_26296	46.58	53.42	0.06366	50.56	3.79	4.10
lcl|NC_073230.2_cds_XP_018887151.2_26418	58.21	41.79	-0.04202	78.20	4.24	3.87
lcl|NC_073230.2_cds_XP_004045322.3_26456	50.33	49.67	-0.01521	50.53	3.59	3.58
lcl|NC_073230.2_cds_XP_063564169.1_26504	42.87	57.13	0.02652	36.96	3.56	4.13
lcl|NC_073230.2_cds_XP_055203584.1_26551	42.20	57.8	-0.00136	32.47	3.50	4.25
lcl|NC_073230.2_cds_XP_030868710.1_26612	41.95	58.05	0.15613	43.51	3.43	4.48
lcl|NC_073230.2_cds_XP_004045404.2_26640	56.26	43.74	0.06675	69.31	4.09	3.92
lcl|NC_073230.2_cds_XP_055203664.1_26679	56.27	43.73	0.00221	67.06	4.02	3.89
lcl|NC_073230.2_cds_XP_063564582.1_26690	59.98	40.02	-0.11156	68.52	4.52	3.57
lcl|NC_073230.2_cds_XP_030868859.1_26704	52.17	47.83	0.00591	48.98	4.71	4.37
lcl|NC_073230.2_cds_XP_055203712.1_26740	61.83	38.17	0.00000	77.96	4.35	3.35
lcl|NC_073230.2_cds_XP_004045427.4_26777	59.66	40.34	-0.10813	78.24	4.19	3.48
lcl|NC_073230.2_cds_XP_030869404.1_26785	55.73	44.27	-0.01439	70.26	4.00	3.74
lcl|NC_073230.2_cds_XP_055203742.1_26788	63.37	36.63	-0.14480	73.76	4.45	3.38
lcl|NC_073230.2_cds_XP_004045457.1_26812	61.20	38.8	0.00160	79.00	4.32	3.32
lcl|NC_073230.2_cds_XP_055203761.1_26833	63.87	36.13	-0.10161	65.37	4.12	3.25
lcl|NC_073230.2_cds_XP_055203785.1_26845	59.73	40.27	-0.00648	77.14	4.59	3.77
lcl|NC_073230.2_cds_XP_055203331.1_26862	58.91	41.09	-0.05767	68.85	4.19	3.78
lcl|NC_073230.2_cds_XP_063564607.1_26864	52.04	47.96	-0.02650	56.13	3.73	4.03
lcl|NC_073230.2_cds_XP_030869070.2_26957	56.25	43.75	-0.04409	58.33	3.93	3.78
lcl|NC_073230.2_cds_XP_030868665.1_26971	53.84	46.16	-0.02658	66.14	3.91	4.03
lcl|NC_073230.2_cds_XP_018886341.2_27042	35.99	64.01	-0.05423	31.15	3.28	4.13
lcl|NC_073230.2_cds_XP_055248648.1_27135	61.09	38.91	-0.16796	67.96	4.43	3.58
lcl|NC_073230.2_cds_XP_030868562.2_27177	60.92	39.08	-0.18607	62.37	4.46	3.57
lcl|NC_073230.2_cds_XP_030868555.1_27198	46.79	53.21	0.13010	49.39	3.80	3.93
lcl|NC_073230.2_cds_XP_055248698.1_27210	65.08	34.92	-0.18076	74.77	4.82	3.52
lcl|NC_073230.2_cds_XP_055248735.1_27265	63.99	36.01	0.10050	84.24	4.61	3.35
lcl|NC_073230.2_cds_XP_055248744.1_27276	59.66	40.34	-0.01279	75.23	4.14	3.61
lcl|NC_073230.2_cds_XP_030868943.1_27278	44.31	55.69	0.05873	40.54	3.57	4.22
lcl|NC_073230.2_cds_XP_055248755.1_27296	47.30	52.7	0.06120	55.86	3.63	3.97
lcl|NC_073230.2_cds_XP_018886064.3_27327	61.28	38.72	-0.19382	62.66	4.50	3.64
lcl|NC_073230.2_cds_XP_030868552.2_27396	54.88	45.12	0.03803	66.38	3.87	3.84
lcl|NC_073230.2_cds_XP_055248859.1_27498	61.33	38.67	-0.03781	72.92	4.83	3.74
lcl|NC_073230.2_cds_XP_055203836.1_27529	49.90	50.1	-0.23303	42.10	3.43	3.76
lcl|NC_073230.2_cds_XP_055203837.1_27530	49.69	50.31	-0.30462	36.70	3.38	3.60
lcl|NC_073230.2_cds_XP_055203838.1_27531	50.20	49.8	-0.28836	37.97	3.41	3.62
lcl|NC_073230.2_cds_XP_018885996.4_27532	54.75	45.25	-0.33894	51.10	3.76	3.38
lcl|NC_073230.2_cds_XP_063564134.1_27533	56.42	43.58	-0.38382	50.29	3.77	3.29
lcl|NC_073230.2_cds_XP_063564135.1_27534	56.38	43.62	-0.38261	50.08	3.78	3.29
lcl|NC_073230.2_cds_XP_063564136.1_27535	56.25	43.75	-0.38088	49.83	3.79	3.29
lcl|NC_073230.2_cds_XP_055203841.1_27536	52.74	47.26	-0.31399	59.66	3.95	3.63
lcl|NC_073230.2_cds_XP_055203842.1_27537	51.50	48.5	-0.54236	62.20	3.27	3.50
lcl|NC_073230.2_cds_XP_055203843.1_27538	51.39	48.61	-0.54597	61.41	3.24	3.52
lcl|NC_073230.2_cds_XP_055248963.1_27545	51.61	48.39	-0.45195	55.12	3.62	3.55
lcl|NC_073230.2_cds_XP_018886479.2_27566	57.96	42.04	0.08523	69.80	4.24	3.71
lcl|NC_073230.2_cds_XP_018886485.1_27573	65.03	34.97	0.00504	77.49	4.62	3.38
lcl|NC_073230.2_cds_XP_018887254.1_27577	62.43	37.57	0.00955	75.65	4.46	3.48
lcl|NC_073230.2_cds_XP_055248966.1_27585	64.78	35.22	0.08266	75.12	4.66	3.62
lcl|NC_073230.2_cds_XP_018886969.2_27623	68.84	31.16	-0.05686	76.39	4.86	3.38
lcl|NC_073230.2_cds_XP_030868655.1_27684	53.38	46.62	0.00560	62.51	3.92	3.65
lcl|NC_073230.2_cds_XP_018886496.1_27808	48.97	51.03	0.04538	53.57	3.53	3.95
lcl|NC_073230.2_cds_XP_055249139.2_27848	54.44	45.56	0.10384	74.36	3.83	3.64
lcl|NC_073230.2_cds_XP_030868526.2_27865	53.10	46.9	-0.03539	66.98	3.97	3.91
lcl|NC_073230.2_cds_XP_055249155.1_27876	63.61	36.39	0.06247	82.08	4.30	3.35
lcl|NC_073230.2_cds_XP_004045857.4_27882	52.91	47.09	-0.03725	58.47	4.13	4.03
lcl|NC_073230.2_cds_XP_030869100.1_27927	44.85	55.15	0.09728	42.56	3.59	3.99
lcl|NC_073230.2_cds_XP_030868867.2_27943	43.18	56.82	0.07273	42.93	4.64	4.48
lcl|NC_073230.2_cds_XP_018886394.1_27945	58.81	41.19	0.08624	32.70	4.07	3.52
lcl|NC_073230.2_cds_XP_030868952.2_27954	38.79	61.21	0.07747	33.16	3.25	4.28
lcl|NC_073230.2_cds_XP_055202539.1_27960	37.77	62.23	0.02339	36.40	3.48	4.40
lcl|NC_073230.2_cds_XP_063564311.1_27975	36.44	63.56	0.04143	32.39	3.33	4.49
