sequence	Cluster
lcl|NC_085930.1_cds_XP_063518095.1_10792	3
lcl|NC_085930.1_cds_XP_054337240.1_10795	1
lcl|NC_085930.1_cds_XP_054337104.1_10805	2
lcl|NC_085930.1_cds_XP_063518107.1_10818	3
lcl|NC_085930.1_cds_XP_063518099.1_10845	1
lcl|NC_085930.1_cds_XP_054338484.1_10877	1
lcl|NC_085930.1_cds_XP_054339451.1_10887	2
lcl|NC_085930.1_cds_XP_063518132.1_10888	3
lcl|NC_085930.1_cds_XP_054337231.1_10952	2
lcl|NC_085930.1_cds_XP_054335455.1_10968	1
lcl|NC_085930.1_cds_XP_054335768.1_11014	2
lcl|NC_085930.1_cds_XP_054335770.1_11022	2
lcl|NC_085930.1_cds_XP_054339064.1_11052	3
lcl|NC_085930.1_cds_XP_054335906.1_11093	2
lcl|NC_085930.1_cds_XP_054335909.1_11099	1
lcl|NC_085930.1_cds_XP_054338976.1_11101	1
lcl|NC_085930.1_cds_XP_054336665.1_11159	2
lcl|NC_085930.1_cds_XP_054339158.1_11192	3
lcl|NC_085930.1_cds_XP_054339216.1_11232	1
lcl|NC_085930.1_cds_XP_054339219.1_11235	1
lcl|NC_085930.1_cds_XP_054339221.1_11236	1
lcl|NC_085930.1_cds_XP_054339222.1_11237	3
lcl|NC_085930.1_cds_XP_054339226.1_11240	3
lcl|NC_085930.1_cds_XP_054338320.1_11281	2
lcl|NC_085930.1_cds_XP_063518234.1_11292	2
lcl|NC_085930.1_cds_XP_063518238.1_11315	2
lcl|NC_085930.1_cds_XP_054338420.1_11371	3
lcl|NC_085930.1_cds_XP_054336587.1_11372	1
lcl|NC_085930.1_cds_XP_063518255.1_11381	3
lcl|NC_085930.1_cds_XP_063518285.1_11435	3
lcl|NC_085930.1_cds_XP_054338029.1_11462	3
lcl|NC_085930.1_cds_XP_054335713.1_11474	3
lcl|NC_085930.1_cds_XP_054336110.1_11483	1
lcl|NC_085930.1_cds_XP_054336124.1_11504	1
lcl|NC_085930.1_cds_XP_054336173.1_11549	2
lcl|NC_085930.1_cds_XP_054336678.1_11593	3
lcl|NC_085930.1_cds_XP_054337269.1_11599	3
lcl|NC_085930.1_cds_XP_054336275.1_11616	2
lcl|NC_085930.1_cds_XP_063518396.1_11692	2
lcl|NC_085930.1_cds_XP_054337086.1_11694	2
lcl|NC_085930.1_cds_XP_054337083.1_11696	1
lcl|NC_085930.1_cds_XP_054338068.1_11700	1
lcl|NC_085930.1_cds_XP_054336245.1_11736	2
lcl|NC_085930.1_cds_XP_063518414.1_11761	1
lcl|NC_085930.1_cds_XP_054335916.1_11823	2
lcl|NC_085930.1_cds_XP_063518442.1_11826	2
lcl|NC_085930.1_cds_XP_063517387.1_11842	2
lcl|NC_085930.1_cds_XP_054339952.1_11865	2
lcl|NC_085930.1_cds_XP_054339960.1_11873	1
lcl|NC_085930.1_cds_XP_054338674.1_11937	2
lcl|NC_085930.1_cds_XP_054337982.1_11964	2
lcl|NC_085930.1_cds_XP_054339487.1_11965	3
lcl|NC_085930.1_cds_XP_054338729.1_11972	2
lcl|NC_085930.1_cds_XP_054338731.1_11975	1
lcl|NC_085930.1_cds_XP_063518468.1_12001	2
lcl|NC_085930.1_cds_XP_054339738.1_12037	3
lcl|NC_085930.1_cds_XP_054335662.1_12056	3
lcl|NC_085930.1_cds_XP_054337472.1_12058	1
lcl|NC_085930.1_cds_XP_054338935.1_12063	1
lcl|NC_085930.1_cds_XP_054338055.1_12081	3
lcl|NC_085930.1_cds_XP_063518498.1_12085	1
lcl|NC_085930.1_cds_XP_054339559.1_12117	3
lcl|NC_085930.1_cds_XP_054335417.1_12143	2
lcl|NC_085930.1_cds_XP_054337175.1_12161	2
lcl|NC_085930.1_cds_XP_054335935.1_12173	2
lcl|NC_085930.1_cds_XP_054335951.1_12188	1
lcl|NC_085930.1_cds_XP_054335965.1_12203	1
lcl|NC_085930.1_cds_XP_054335974.1_12228	1
lcl|NC_085930.1_cds_XP_054337340.1_12248	3
lcl|NC_085930.1_cds_XP_054336965.1_12267	3
lcl|NC_085930.1_cds_XP_054336971.1_12268	3
lcl|NC_085930.1_cds_XP_054336987.1_12283	3
lcl|NC_085930.1_cds_XP_063518551.1_12293	3
lcl|NC_085930.1_cds_XP_054337013.1_12298	3
lcl|NC_085930.1_cds_XP_054337015.1_12301	3
lcl|NC_085930.1_cds_XP_054339537.1_12306	1
lcl|NC_085930.1_cds_XP_054338568.1_12499	1
lcl|NC_085930.1_cds_XP_054335895.1_12500	1
lcl|NC_085930.1_cds_XP_054339772.1_12517	3
lcl|NC_085930.1_cds_XP_054336859.1_12567	1
lcl|NC_085930.1_cds_XP_054336415.1_12585	3
lcl|NC_085930.1_cds_XP_063517419.1_12678	2
lcl|NC_085930.1_cds_XP_054336538.1_12718	3
lcl|NC_072376.2_cds_XP_054342073.1_12768	1
lcl|NC_072376.2_cds_XP_054342082.1_12771	2
lcl|NC_072376.2_cds_XP_054341670.1_12777	2
lcl|NC_072376.2_cds_XP_054341888.1_12794	2
lcl|NC_072376.2_cds_XP_063519529.1_12806	2
lcl|NC_072376.2_cds_XP_054342526.1_12884	1
lcl|NC_072376.2_cds_XP_063520486.1_12893	2
lcl|NC_072376.2_cds_XP_054342545.1_12898	2
lcl|NC_072376.2_cds_XP_063520487.1_12909	2
lcl|NC_072376.2_cds_XP_054342572.1_12955	2
lcl|NC_072376.2_cds_XP_054342616.1_12975	2
lcl|NC_072376.2_cds_XP_054340894.1_12979	2
lcl|NC_072376.2_cds_XP_054341363.1_13003	2
lcl|NC_072376.2_cds_XP_063519564.1_13033	2
lcl|NC_072376.2_cds_XP_054340709.1_13046	2
lcl|NC_072376.2_cds_XP_063519579.1_13064	1
lcl|NC_072376.2_cds_XP_054340733.1_13072	1
lcl|NC_072376.2_cds_XP_054340737.1_13077	1
lcl|NC_072376.2_cds_XP_054340739.1_13082	2
lcl|NC_072376.2_cds_XP_063519582.1_13083	2
lcl|NC_072376.2_cds_XP_054342846.1_13123	2
lcl|NC_072376.2_cds_XP_054340579.1_13151	2
lcl|NC_072376.2_cds_XP_054341928.1_13154	2
lcl|NC_072376.2_cds_XP_063519602.1_13164	2
lcl|NC_072376.2_cds_XP_054341632.1_13181	2
lcl|NC_072376.2_cds_XP_054341822.1_13206	2
lcl|NC_072376.2_cds_XP_054341824.1_13212	2
lcl|NC_072376.2_cds_XP_054341808.1_13222	2
lcl|NC_072376.2_cds_XP_054342426.1_13238	2
lcl|NC_072376.2_cds_XP_054341073.1_13259	2
lcl|NC_072376.2_cds_XP_054340492.2_13269	3
lcl|NC_072376.2_cds_XP_054340996.2_13286	2
lcl|NC_072376.2_cds_XP_054341006.1_13296	2
lcl|NC_072376.2_cds_XP_054341080.1_13319	2
lcl|NC_072376.2_cds_XP_054341407.1_13325	2
lcl|NC_072376.2_cds_XP_054340457.1_13332	2
lcl|NC_072376.2_cds_XP_054341263.1_13340	1
lcl|NC_072376.2_cds_XP_054342053.1_13341	1
lcl|NC_072376.2_cds_XP_063520516.1_13348	2
lcl|NC_072376.2_cds_XP_054342745.1_13410	3
lcl|NC_072376.2_cds_XP_054342749.1_13417	2
lcl|NC_072376.2_cds_XP_054340620.1_13418	2
lcl|NC_072376.2_cds_XP_054341462.1_13433	3
lcl|NC_072376.2_cds_XP_054341546.1_13438	2
lcl|NC_072376.2_cds_XP_054340443.1_13514	1
lcl|NC_072376.2_cds_XP_063519683.1_13546	1
lcl|NC_072376.2_cds_XP_054342812.1_13582	1
lcl|NC_072376.2_cds_XP_054342816.1_13595	1
lcl|NC_072376.2_cds_XP_054342820.1_13596	2
lcl|NC_072376.2_cds_XP_054342824.1_13615	2
lcl|NC_072376.2_cds_XP_054340969.1_13641	2
lcl|NC_072376.2_cds_XP_054340465.1_13645	2
lcl|NC_072376.2_cds_XP_054341798.1_13647	1
lcl|NC_072376.2_cds_XP_063519737.1_13678	3
lcl|NC_072376.2_cds_XP_054340632.1_13685	3
lcl|NC_072376.2_cds_XP_054340636.1_13690	3
lcl|NC_072376.2_cds_XP_054340653.1_13727	2
lcl|NC_072376.2_cds_XP_054340679.2_13739	1
lcl|NC_072376.2_cds_XP_054340371.1_13750	2
lcl|NC_072376.2_cds_XP_063519740.1_13768	3
lcl|NC_072376.2_cds_XP_054340404.2_13781	2
lcl|NC_072376.2_cds_XP_054341782.1_13801	1
lcl|NC_072376.2_cds_XP_054341769.2_13809	2
lcl|NC_072376.2_cds_XP_063519752.1_13811	1
lcl|NC_072376.2_cds_XP_063519766.1_13882	1
lcl|NC_072376.2_cds_XP_063519358.1_13949	1
lcl|NC_072376.2_cds_XP_054341472.1_13976	3
lcl|NC_072376.2_cds_XP_063519821.1_13984	3
lcl|NC_072376.2_cds_XP_054342118.1_13989	2
lcl|NC_072376.2_cds_XP_054341746.1_14064	2
lcl|NC_072376.2_cds_XP_054341987.1_14106	2
lcl|NC_072376.2_cds_XP_063519840.1_14109	1
lcl|NC_072376.2_cds_XP_054341857.1_14149	3
lcl|NC_072376.2_cds_XP_054342513.1_14155	3
lcl|NC_072376.2_cds_XP_063519877.1_14260	3
lcl|NC_072376.2_cds_XP_054342269.1_14263	2
lcl|NC_072376.2_cds_XP_054340420.1_14284	1
lcl|NC_072376.2_cds_XP_063519908.1_14306	3
lcl|NC_072376.2_cds_XP_054341999.1_14319	1
lcl|NC_072376.2_cds_XP_054342011.1_14356	1
lcl|NC_072376.2_cds_XP_054341473.1_14379	2
lcl|NC_072376.2_cds_XP_054340418.1_14389	2
lcl|NC_072376.2_cds_XP_054341320.1_14403	1
lcl|NC_072376.2_cds_XP_054341316.1_14405	2
lcl|NC_072376.2_cds_XP_054341326.1_14409	1
lcl|NC_072376.2_cds_XP_063519972.1_14423	3
lcl|NC_072376.2_cds_XP_054342140.1_14449	1
lcl|NC_072376.2_cds_XP_063519980.1_14453	1
lcl|NC_072376.2_cds_XP_063519986.1_14464	3
lcl|NC_072376.2_cds_XP_054340786.1_14466	2
lcl|NC_072376.2_cds_XP_054340493.1_14492	2
lcl|NC_072376.2_cds_XP_054341392.1_14536	1
lcl|NC_072376.2_cds_XP_054341395.1_14539	1
lcl|NC_072376.2_cds_XP_054341693.1_14555	1
lcl|NC_072376.2_cds_XP_054340511.1_14558	1
lcl|NC_072376.2_cds_XP_054341509.1_14562	2
lcl|NC_072376.2_cds_XP_054341201.1_14599	1
lcl|NC_072376.2_cds_XP_054340565.1_14605	3
lcl|NC_072376.2_cds_XP_054340062.1_14624	3
lcl|NC_072376.2_cds_XP_054342493.1_14667	2
lcl|NC_072376.2_cds_XP_054342095.1_14682	2
lcl|NC_072376.2_cds_XP_054341781.1_14691	1
lcl|NC_072376.2_cds_XP_063520052.1_14705	1
lcl|NC_072376.2_cds_XP_054342436.1_14721	2
lcl|NC_072376.2_cds_XP_063520109.1_14759	1
lcl|NC_072376.2_cds_XP_054341262.1_14817	1
lcl|NC_072376.2_cds_XP_063520125.1_14821	1
lcl|NC_072376.2_cds_XP_054342468.1_14824	2
lcl|NC_072376.2_cds_XP_054342476.1_14833	1
lcl|NC_072376.2_cds_XP_054342036.1_14837	1
lcl|NC_072376.2_cds_XP_054342039.1_14840	2
lcl|NC_072376.2_cds_XP_054342044.1_14848	3
lcl|NC_072376.2_cds_XP_063520145.1_14879	2
lcl|NC_072376.2_cds_XP_054340925.1_14881	3
lcl|NC_072376.2_cds_XP_054340954.1_14932	3
lcl|NC_072376.2_cds_XP_054341641.1_14939	2
lcl|NC_072376.2_cds_XP_054341838.1_14940	2
lcl|NC_072376.2_cds_XP_054341028.1_14945	3
lcl|NC_072376.2_cds_XP_054341039.1_14949	2
lcl|NC_072376.2_cds_XP_054341042.1_14952	2
lcl|NC_072376.2_cds_XP_054341061.1_14973	2
lcl|NC_072376.2_cds_XP_054342792.2_14984	3
lcl|NC_072376.2_cds_XP_063520198.1_15011	2
lcl|NC_072376.2_cds_XP_054341879.1_15018	1
lcl|NC_072376.2_cds_XP_054342717.1_15042	2
lcl|NC_072376.2_cds_XP_054340316.1_15053	1
lcl|NC_072376.2_cds_XP_054340629.1_15080	1
lcl|NC_072376.2_cds_XP_054342621.1_15097	1
lcl|NC_072376.2_cds_XP_054342627.1_15101	2
lcl|NC_072376.2_cds_XP_054340563.1_15105	2
lcl|NC_072376.2_cds_XP_054342698.1_15130	3
lcl|NC_072376.2_cds_XP_054340700.1_15143	1
lcl|NC_072376.2_cds_XP_054342374.1_15190	2
lcl|NC_072376.2_cds_XP_054342486.1_15201	1
lcl|NC_072376.2_cds_XP_054340834.1_15217	3
lcl|NC_072376.2_cds_XP_054340843.1_15232	1
lcl|NC_072376.2_cds_XP_054340869.1_15250	1
lcl|NC_072376.2_cds_XP_054340529.1_15275	1
lcl|NC_072376.2_cds_XP_054340817.1_15304	2
lcl|NC_072376.2_cds_XP_054341583.1_15320	2
lcl|NC_072376.2_cds_XP_054342142.1_15327	1
lcl|NC_072376.2_cds_XP_054341643.1_15379	1
lcl|NC_072376.2_cds_XP_054340821.1_15408	1
lcl|NC_072376.2_cds_XP_054340356.1_15412	2
lcl|NC_072376.2_cds_XP_054341675.1_15427	1
lcl|NC_072376.2_cds_XP_054342106.2_15472	2
lcl|NC_072376.2_cds_XP_063520333.1_15479	1
lcl|NC_072376.2_cds_XP_054341117.1_15482	2
lcl|NC_072376.2_cds_XP_063520344.1_15492	1
lcl|NC_072376.2_cds_XP_054341152.1_15508	2
lcl|NC_072376.2_cds_XP_054341140.1_15518	3
lcl|NC_072376.2_cds_XP_054341153.1_15527	2
lcl|NC_072376.2_cds_XP_054341467.1_15576	3
lcl|NC_072376.2_cds_XP_063520366.1_15581	2
lcl|NC_072376.2_cds_XP_063520372.1_15609	2
lcl|NC_072376.2_cds_XP_054340259.1_15635	1
lcl|NC_072376.2_cds_XP_054341166.1_15649	3
lcl|NC_072376.2_cds_XP_054341258.1_15652	1
lcl|NC_072376.2_cds_XP_054340135.1_15755	2
lcl|NC_072376.2_cds_XP_054340155.1_15780	2
lcl|NC_072376.2_cds_XP_054340182.1_15791	1
lcl|NC_072376.2_cds_XP_054342211.1_15795	2
lcl|NC_072376.2_cds_XP_054340216.1_15818	2
lcl|NC_072377.2_cds_XP_054345135.1_15837	1
lcl|NC_072377.2_cds_XP_063520681.1_15850	2
lcl|NC_072377.2_cds_XP_063520680.1_15854	2
lcl|NC_072377.2_cds_XP_054343986.1_15886	2
lcl|NC_072377.2_cds_XP_054345465.1_15894	2
lcl|NC_072377.2_cds_XP_054345468.1_15924	2
lcl|NC_072377.2_cds_XP_054344111.1_15928	2
lcl|NC_072377.2_cds_XP_054343657.1_15940	2
lcl|NC_072377.2_cds_XP_054344648.1_15961	2
lcl|NC_072377.2_cds_XP_054345743.1_15977	3
lcl|NC_072377.2_cds_XP_054344721.1_15985	2
lcl|NC_072377.2_cds_XP_063520737.1_15988	2
lcl|NC_072377.2_cds_XP_054345119.1_15989	2
lcl|NC_072377.2_cds_XP_054345893.1_16010	2
lcl|NC_072377.2_cds_XP_054344062.1_16048	2
lcl|NC_072377.2_cds_XP_054344590.1_16053	1
lcl|NC_072377.2_cds_XP_063520770.1_16066	3
lcl|NC_072377.2_cds_XP_054345104.1_16072	1
lcl|NC_072377.2_cds_XP_063520777.1_16095	1
lcl|NC_072377.2_cds_XP_054343010.1_16114	2
lcl|NC_072377.2_cds_XP_054343049.1_16158	2
lcl|NC_072377.2_cds_XP_054343050.1_16165	2
lcl|NC_072377.2_cds_XP_054343060.1_16177	1
lcl|NC_072377.2_cds_XP_054342880.1_16178	3
lcl|NC_072377.2_cds_XP_054345154.1_16185	3
lcl|NC_072377.2_cds_XP_054345534.1_16190	2
lcl|NC_072377.2_cds_XP_054345536.1_16195	1
lcl|NC_072377.2_cds_XP_054345542.1_16205	2
lcl|NC_072377.2_cds_XP_054345334.2_16210	1
lcl|NC_072377.2_cds_XP_054345618.1_16234	1
lcl|NC_072377.2_cds_XP_054345622.1_16237	1
lcl|NC_072377.2_cds_XP_054344952.1_16239	1
lcl|NC_072377.2_cds_XP_054344933.1_16240	1
lcl|NC_072377.2_cds_XP_054345178.1_16331	2
lcl|NC_072377.2_cds_XP_054344185.1_16335	3
lcl|NC_072377.2_cds_XP_054343273.1_16342	1
lcl|NC_072377.2_cds_XP_054345114.1_16345	1
lcl|NC_072377.2_cds_XP_054343926.1_16383	2
lcl|NC_072377.2_cds_XP_054343928.1_16384	2
lcl|NC_072377.2_cds_XP_054343957.1_16418	1
lcl|NC_072377.2_cds_XP_054343714.1_16423	2
lcl|NC_072377.2_cds_XP_054343335.1_16476	2
lcl|NC_072377.2_cds_XP_063520911.1_16486	3
lcl|NC_072377.2_cds_XP_063520917.1_16511	3
lcl|NC_072377.2_cds_XP_054343512.1_16539	2
lcl|NC_072377.2_cds_XP_063520934.1_16553	2
lcl|NC_072377.2_cds_XP_054345865.1_16630	1
lcl|NC_072377.2_cds_XP_054345872.1_16637	1
lcl|NC_072377.2_cds_XP_054345876.2_16640	1
lcl|NC_072377.2_cds_XP_054345888.1_16648	3
lcl|NC_072377.2_cds_XP_063520966.1_16668	2
lcl|NC_072377.2_cds_XP_054344498.1_16696	1
lcl|NC_072377.2_cds_XP_054344501.1_16697	3
lcl|NC_072377.2_cds_XP_054344516.1_16706	1
lcl|NC_072377.2_cds_XP_054343810.1_16724	1
lcl|NC_072377.2_cds_XP_054345731.1_16742	2
lcl|NC_072377.2_cds_XP_054343788.1_16759	3
lcl|NC_072377.2_cds_XP_054345713.1_16786	2
lcl|NC_072377.2_cds_XP_054344453.1_16803	1
lcl|NC_072377.2_cds_XP_054345356.1_16808	1
lcl|NC_072377.2_cds_XP_054343308.1_16814	2
lcl|NC_072377.2_cds_XP_054345779.1_16828	2
lcl|NC_072377.2_cds_XP_054345785.1_16833	1
lcl|NC_072377.2_cds_XP_054344635.1_16897	1
lcl|NC_072377.2_cds_XP_054345752.1_16907	2
lcl|NC_072377.2_cds_XP_063521048.1_16967	1
lcl|NC_072377.2_cds_XP_054345379.1_16998	2
lcl|NC_072377.2_cds_XP_054345390.1_17004	2
lcl|NC_072377.2_cds_XP_054345391.1_17021	2
lcl|NC_072377.2_cds_XP_054343985.1_17033	1
lcl|NC_072377.2_cds_XP_054343748.1_17106	1
lcl|NC_072377.2_cds_XP_054343747.1_17110	1
lcl|NC_072377.2_cds_XP_054343744.1_17111	3
lcl|NC_072377.2_cds_XP_054345748.1_17121	2
lcl|NC_072377.2_cds_XP_054345010.1_17131	3
lcl|NC_072377.2_cds_XP_054345028.1_17195	3
lcl|NC_072377.2_cds_XP_054343701.1_17244	2
lcl|NC_072377.2_cds_XP_054344268.1_17251	2
lcl|NC_072377.2_cds_XP_054344690.1_17266	2
lcl|NC_072377.2_cds_XP_054344711.1_17289	1
lcl|NC_072377.2_cds_XP_054344709.1_17294	3
lcl|NC_072377.2_cds_XP_054345137.1_17296	2
lcl|NC_072377.2_cds_XP_054344474.1_17324	2
lcl|NC_072377.2_cds_XP_054344477.1_17331	1
lcl|NC_072377.2_cds_XP_063521226.1_17337	2
lcl|NC_072377.2_cds_XP_054345329.1_17365	1
lcl|NC_072377.2_cds_XP_063521241.1_17377	3
lcl|NC_072377.2_cds_XP_054344605.1_17408	1
lcl|NC_072377.2_cds_XP_054345438.1_17437	1
lcl|NC_072377.2_cds_XP_054343998.1_17450	2
lcl|NC_072377.2_cds_XP_054344294.1_17455	3
lcl|NC_072377.2_cds_XP_063521541.1_17459	2
lcl|NC_072377.2_cds_XP_063521544.1_17464	2
lcl|NC_072377.2_cds_XP_054344127.1_17484	3
lcl|NC_072377.2_cds_XP_054344134.1_17490	2
lcl|NC_072377.2_cds_XP_063521561.1_17523	3
lcl|NC_072377.2_cds_XP_054343375.1_17547	3
lcl|NC_072377.2_cds_XP_054343380.1_17558	3
lcl|NC_072377.2_cds_XP_054343404.1_17569	3
lcl|NC_072377.2_cds_XP_054343405.1_17571	1
lcl|NC_072377.2_cds_XP_054344966.1_17608	3
lcl|NC_072377.2_cds_XP_054344982.1_17623	1
lcl|NC_072377.2_cds_XP_054344987.1_17627	3
lcl|NC_072377.2_cds_XP_054344148.1_17676	2
lcl|NC_072377.2_cds_XP_054344762.1_17698	3
lcl|NC_072377.2_cds_XP_054344791.1_17709	3
lcl|NC_072377.2_cds_XP_054344799.1_17723	3
lcl|NC_072377.2_cds_XP_054344803.1_17742	3
lcl|NC_072377.2_cds_XP_054344824.1_17752	3
lcl|NC_072377.2_cds_XP_054344831.1_17762	3
lcl|NC_072377.2_cds_XP_054344864.1_17774	2
lcl|NC_072377.2_cds_XP_054344404.1_17817	2
lcl|NC_072377.2_cds_XP_054345221.1_17828	3
lcl|NC_072377.2_cds_XP_054345191.1_17829	3
lcl|NC_072377.2_cds_XP_054345242.1_17909	2
lcl|NC_072377.2_cds_XP_063521639.1_17930	1
lcl|NC_072377.2_cds_XP_054343121.1_17931	2
lcl|NC_072377.2_cds_XP_054345287.1_17933	2
lcl|NC_072377.2_cds_XP_054345292.2_17934	2
lcl|NC_072377.2_cds_XP_054345288.1_17945	2
lcl|NC_072377.2_cds_XP_063521638.1_17946	2
lcl|NC_072377.2_cds_XP_054345286.1_17947	2
lcl|NC_072377.2_cds_XP_054345285.1_17948	3
lcl|NC_072377.2_cds_XP_054345283.1_17949	3
lcl|NC_072377.2_cds_XP_063521644.1_17952	3
lcl|NC_072377.2_cds_XP_054345321.1_17969	3
lcl|NC_072377.2_cds_XP_054344456.1_17974	3
lcl|NC_072377.2_cds_XP_054344333.1_17980	1
lcl|NC_072377.2_cds_XP_054345485.1_18032	3
lcl|NC_072377.2_cds_XP_054344171.1_18035	3
lcl|NC_072377.2_cds_XP_054345420.1_18040	2
lcl|NC_072377.2_cds_XP_054345173.1_18070	1
lcl|NC_072377.2_cds_XP_054343895.1_18088	3
lcl|NC_072377.2_cds_XP_054344684.1_18098	3
lcl|NC_072377.2_cds_XP_063521345.1_18134	1
lcl|NC_072377.2_cds_XP_054344329.1_18145	2
lcl|NC_072377.2_cds_XP_054343709.1_18151	3
lcl|NC_072377.2_cds_XP_054343711.1_18153	1
lcl|NC_072377.2_cds_XP_054344392.1_18155	2
lcl|NC_072377.2_cds_XP_054343851.1_18162	1
lcl|NC_072377.2_cds_XP_054343734.1_18182	2
lcl|NC_072377.2_cds_XP_063521354.1_18193	1
lcl|NC_072377.2_cds_XP_054343450.1_18249	1
lcl|NC_072377.2_cds_XP_054344729.1_18267	3
lcl|NC_072377.2_cds_XP_054343168.1_18288	3
lcl|NC_072377.2_cds_XP_054344916.1_18306	1
lcl|NC_072377.2_cds_XP_054344751.1_18309	3
lcl|NC_072377.2_cds_XP_054345054.1_18333	3
lcl|NC_072377.2_cds_XP_054345059.1_18339	3
lcl|NC_072377.2_cds_XP_054345494.1_18399	1
lcl|NC_072377.2_cds_XP_054344213.1_18427	1
lcl|NC_072377.2_cds_XP_054344918.1_18437	3
lcl|NC_072377.2_cds_XP_054342955.1_18448	1
lcl|NC_072377.2_cds_XP_054343338.1_18452	1
lcl|NC_072377.2_cds_XP_054344209.1_18478	1
lcl|NC_072377.2_cds_XP_054344662.1_18504	3
lcl|NC_072377.2_cds_XP_054344668.1_18511	1
lcl|NC_072377.2_cds_XP_054343189.1_18569	3
lcl|NC_072377.2_cds_XP_054343263.1_18625	3
lcl|NC_072377.2_cds_XP_054345561.1_18640	3
lcl|NC_072377.2_cds_XP_054345557.1_18658	3
lcl|NC_072377.2_cds_XP_054345550.1_18666	1
lcl|NC_072377.2_cds_XP_054343145.1_18673	2
lcl|NC_072377.2_cds_XP_054343142.1_18674	1
lcl|NC_072377.2_cds_XP_054343532.1_18702	1
lcl|NC_072377.2_cds_XP_054343646.1_18788	2
lcl|NC_072377.2_cds_XP_054343612.1_18796	2
lcl|NC_072377.2_cds_XP_054345369.1_18821	3
lcl|NC_072377.2_cds_XP_054345688.1_18842	1
lcl|NC_072377.2_cds_XP_054342923.1_18870	1
lcl|NC_072377.2_cds_XP_054344613.1_18889	1
lcl|NC_072378.2_cds_XP_054346841.1_18940	2
lcl|NC_072378.2_cds_XP_054349533.2_19037	3
lcl|NC_072378.2_cds_XP_054348749.2_19070	2
lcl|NC_072378.2_cds_XP_054348761.2_19080	1
lcl|NC_072378.2_cds_XP_054347578.2_19083	2
lcl|NC_072378.2_cds_XP_054346936.1_19146	1
lcl|NC_072378.2_cds_XP_063521871.1_19156	2
lcl|NC_072378.2_cds_XP_063521905.1_19232	2
lcl|NC_072378.2_cds_XP_054346453.2_19258	2
lcl|NC_072378.2_cds_XP_054346456.2_19266	2
lcl|NC_072378.2_cds_XP_054348607.2_19319	2
lcl|NC_072378.2_cds_XP_063521945.1_19326	1
lcl|NC_072378.2_cds_XP_054346689.2_19340	1
lcl|NC_072378.2_cds_XP_054349439.1_19358	1
lcl|NC_072378.2_cds_XP_054346537.1_19452	1
lcl|NC_072378.2_cds_XP_054348084.2_19578	2
lcl|NC_072378.2_cds_XP_054347315.2_19615	3
lcl|NC_072378.2_cds_XP_054347308.1_19684	3
lcl|NC_072378.2_cds_XP_054345935.1_19686	3
lcl|NC_072378.2_cds_XP_054345937.2_19690	3
lcl|NC_072378.2_cds_XP_054345938.1_19700	3
lcl|NC_072378.2_cds_XP_063522058.1_19713	1
lcl|NC_072378.2_cds_XP_054348154.2_19725	3
lcl|NC_072378.2_cds_XP_063521751.1_19743	1
lcl|NC_072378.2_cds_XP_054349070.2_19745	1
lcl|NC_072378.2_cds_XP_054346285.2_19758	3
lcl|NC_072378.2_cds_XP_054346827.2_19842	3
lcl|NC_072378.2_cds_XP_063522094.1_19849	3
lcl|NC_072378.2_cds_XP_054347295.1_19920	3
lcl|NC_072378.2_cds_XP_054347293.2_19931	1
lcl|NC_072378.2_cds_XP_054348471.1_19934	3
lcl|NC_072378.2_cds_XP_054349141.1_19951	3
lcl|NC_072378.2_cds_XP_054349150.2_19963	3
lcl|NC_072378.2_cds_XP_054349166.2_19973	3
lcl|NC_072378.2_cds_XP_063522131.1_19977	3
lcl|NC_072378.2_cds_XP_054349172.2_19978	3
lcl|NC_072378.2_cds_XP_063522140.1_20019	1
lcl|NC_072378.2_cds_XP_063522167.1_20074	3
lcl|NC_072378.2_cds_XP_054346103.1_20125	3
lcl|NC_072378.2_cds_XP_063522193.1_20146	3
lcl|NC_072378.2_cds_XP_063522200.1_20161	2
lcl|NC_072378.2_cds_XP_054346928.1_20196	3
lcl|NC_072378.2_cds_XP_054346608.1_20205	2
lcl|NC_072378.2_cds_XP_054346623.1_20209	3
lcl|NC_072378.2_cds_XP_054346873.1_20272	1
lcl|NC_072378.2_cds_XP_054347654.1_20279	3
lcl|NC_072378.2_cds_XP_054348307.1_20310	1
lcl|NC_072378.2_cds_XP_054346819.1_20349	3
lcl|NC_072378.2_cds_XP_054348312.1_20353	3
lcl|NC_072378.2_cds_XP_054348566.2_20370	2
lcl|NC_072378.2_cds_XP_054346847.1_20385	3
lcl|NC_072378.2_cds_XP_054349346.2_20499	1
lcl|NC_072378.2_cds_XP_054349353.1_20512	1
lcl|NC_072378.2_cds_XP_054349362.2_20513	2
lcl|NC_072378.2_cds_XP_063523056.1_20519	1
lcl|NC_072378.2_cds_XP_054349385.1_20534	3
lcl|NC_072378.2_cds_XP_054349405.2_20552	3
lcl|NC_072378.2_cds_XP_063523064.1_20572	3
lcl|NC_072378.2_cds_XP_063523099.1_20587	3
lcl|NC_072378.2_cds_XP_054348266.2_20599	2
lcl|NC_072378.2_cds_XP_054347129.1_20610	3
lcl|NC_072378.2_cds_XP_063522284.1_20612	3
lcl|NC_072378.2_cds_XP_054349220.1_20645	1
lcl|NC_072378.2_cds_XP_054349570.2_20755	2
lcl|NC_072378.2_cds_XP_054348088.1_20768	1
