seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_072376.2_cds_XP_054341407.1_13325	56.85	43.15	0.01961	69.75	4.49	3.91
lcl|NC_072376.2_cds_XP_054340457.1_13332	39.32	60.68	0.07210	35.25	3.41	4.36
lcl|NC_072376.2_cds_XP_054341263.1_13340	41.56	58.44	0.00353	39.87	3.56	4.27
lcl|NC_072376.2_cds_XP_054342053.1_13341	45.97	54.03	0.02995	51.18	3.78	4.08
lcl|NC_072376.2_cds_XP_063520516.1_13348	50.35	49.65	-0.01558	56.94	3.96	4.10
lcl|NC_072376.2_cds_XP_054342745.1_13410	42.89	57.11	0.06366	41.18	3.41	4.12
lcl|NC_072376.2_cds_XP_054342749.1_13417	41.17	58.83	0.10078	38.29	3.49	4.39
lcl|NC_072376.2_cds_XP_054340620.1_13418	49.41	50.59	-0.00452	58.37	3.98	4.14
lcl|NC_072376.2_cds_XP_054341462.1_13433	41.16	58.84	0.05932	37.44	3.44	4.38
lcl|NC_072376.2_cds_XP_054341546.1_13438	38.51	61.49	0.08166	31.41	3.41	4.41
lcl|NC_072376.2_cds_XP_054340443.1_13514	49.88	50.12	0.07389	50.06	3.66	3.82
lcl|NC_072376.2_cds_XP_063519683.1_13546	42.21	57.79	0.06739	41.72	3.41	4.21
lcl|NC_072376.2_cds_XP_054342812.1_13582	45.63	54.37	0.01796	47.61	3.62	3.95
lcl|NC_072376.2_cds_XP_054342816.1_13595	49.22	50.78	0.04545	53.21	3.71	3.93
lcl|NC_072376.2_cds_XP_054342820.1_13596	45.20	54.8	0.09370	32.64	3.78	4.01
lcl|NC_072376.2_cds_XP_054342824.1_13615	42.16	57.84	0.02323	38.56	3.61	4.26
lcl|NC_072376.2_cds_XP_054340969.1_13641	38.97	61.03	0.03981	30.39	3.29	4.26
lcl|NC_072376.2_cds_XP_054340465.1_13645	37.40	62.6	0.08420	27.92	3.37	4.53
lcl|NC_072376.2_cds_XP_054341798.1_13647	47.03	52.97	0.07367	45.81	3.93	4.01
lcl|NC_072376.2_cds_XP_063519737.1_13678	46.55	53.45	-0.02045	45.62	3.60	4.04
lcl|NC_072376.2_cds_XP_054340632.1_13685	41.56	58.44	0.11536	36.26	3.50	4.35
lcl|NC_072376.2_cds_XP_054340636.1_13690	45.54	54.46	0.07467	41.07	3.55	4.16
lcl|NC_072376.2_cds_XP_054340653.1_13727	39.39	60.61	0.05692	33.64	3.22	4.54
lcl|NC_072376.2_cds_XP_054340679.2_13739	60.40	39.6	0.07617	67.64	4.38	3.65
lcl|NC_072376.2_cds_XP_054340371.1_13750	37.95	62.05	0.12702	30.76	3.42	4.32
lcl|NC_072376.2_cds_XP_063519740.1_13768	39.96	60.04	0.08425	36.33	3.44	4.26
lcl|NC_072376.2_cds_XP_054340404.2_13781	41.72	58.28	-0.05472	34.71	3.43	4.36
lcl|NC_072376.2_cds_XP_054341782.1_13801	47.29	52.71	0.06494	51.07	3.66	4.03
lcl|NC_072376.2_cds_XP_054341769.2_13809	44.79	55.21	0.02588	47.24	3.62	4.04
lcl|NC_072376.2_cds_XP_063519752.1_13811	47.73	52.27	0.04851	54.56	3.62	3.95
lcl|NC_072376.2_cds_XP_063519766.1_13882	47.86	52.14	-0.00395	48.58	3.75	4.00
lcl|NC_072376.2_cds_XP_063519358.1_13949	44.53	55.47	-0.09758	35.00	3.52	4.25
lcl|NC_072376.2_cds_XP_054341472.1_13976	45.84	54.16	0.02922	49.59	3.48	4.08
lcl|NC_072376.2_cds_XP_063519821.1_13984	46.35	53.65	0.04545	43.27	3.49	4.04
lcl|NC_072376.2_cds_XP_054342118.1_13989	47.18	52.82	0.01302	36.44	3.75	3.90
lcl|NC_072376.2_cds_XP_054341746.1_14064	39.52	60.48	0.07304	33.71	3.47	4.35
lcl|NC_072376.2_cds_XP_054341987.1_14106	42.58	57.42	0.10224	41.14	3.52	4.15
lcl|NC_072376.2_cds_XP_063519840.1_14109	59.14	40.86	-0.03870	64.63	4.20	3.59
lcl|NC_072376.2_cds_XP_054341857.1_14149	51.15	48.85	-0.00877	55.20	3.75	3.81
lcl|NC_072376.2_cds_XP_054342513.1_14155	46.01	53.99	-0.02343	40.03	3.98	4.13
lcl|NC_072376.2_cds_XP_063519877.1_14260	46.53	53.47	-0.06002	39.45	3.53	4.06
lcl|NC_072376.2_cds_XP_054342269.1_14263	38.31	61.69	0.02984	33.74	3.42	4.38
lcl|NC_072376.2_cds_XP_054340420.1_14284	40.30	59.7	0.06687	36.33	3.62	4.43
lcl|NC_072376.2_cds_XP_063519908.1_14306	45.60	54.4	0.01567	43.75	3.62	4.13
lcl|NC_072376.2_cds_XP_054341999.1_14319	42.73	57.27	0.02830	37.68	3.44	4.19
lcl|NC_072376.2_cds_XP_054342011.1_14356	52.26	47.74	-0.12402	53.57	3.87	3.78
lcl|NC_072376.2_cds_XP_054341473.1_14379	47.13	52.87	0.23275	48.37	3.23	3.70
lcl|NC_072376.2_cds_XP_054340418.1_14389	52.05	47.95	0.08262	58.82	4.84	4.02
lcl|NC_072376.2_cds_XP_054341320.1_14403	44.63	55.37	0.04609	43.68	3.85	4.20
lcl|NC_072376.2_cds_XP_054341316.1_14405	45.75	54.25	0.04957	46.26	4.35	4.20
lcl|NC_072376.2_cds_XP_054341326.1_14409	46.02	53.98	0.06272	48.62	3.63	4.06
lcl|NC_072376.2_cds_XP_063519972.1_14423	46.69	53.31	0.04449	47.75	3.69	3.95
lcl|NC_072376.2_cds_XP_054342140.1_14449	39.18	60.82	0.00972	34.69	3.47	4.34
lcl|NC_072376.2_cds_XP_063519980.1_14453	42.66	57.34	-0.00087	35.52	3.49	4.11
lcl|NC_072376.2_cds_XP_063519986.1_14464	46.10	53.9	0.03443	47.82	3.49	3.93
lcl|NC_072376.2_cds_XP_054340786.1_14466	37.26	62.74	0.10549	31.97	3.47	4.32
lcl|NC_072376.2_cds_XP_054340493.1_14492	51.77	48.23	-0.00745	56.78	3.94	3.86
lcl|NC_072376.2_cds_XP_054341392.1_14536	45.05	54.95	0.04655	47.83	3.61	4.04
lcl|NC_072376.2_cds_XP_054341395.1_14539	59.77	40.23	-0.04531	67.17	4.13	3.62
lcl|NC_072376.2_cds_XP_054341693.1_14555	43.72	56.28	0.05510	39.69	4.19	4.25
lcl|NC_072376.2_cds_XP_054340511.1_14558	48.98	51.02	0.06750	47.44	3.74	4.06
lcl|NC_072376.2_cds_XP_054341509.1_14562	45.45	54.55	0.05333	48.86	3.88	4.22
lcl|NC_072376.2_cds_XP_054341201.1_14599	35.23	64.77	0.12955	31.68	3.31	4.36
lcl|NC_072376.2_cds_XP_054340565.1_14605	44.93	55.07	-0.07852	40.74	3.47	4.03
lcl|NC_072376.2_cds_XP_054340062.1_14624	41.98	58.02	-0.03552	37.58	3.40	4.32
lcl|NC_072376.2_cds_XP_054342493.1_14667	44.73	55.27	-0.11529	34.96	3.86	4.07
lcl|NC_072376.2_cds_XP_054342095.1_14682	46.93	53.07	0.11751	42.68	3.51	4.15
lcl|NC_072376.2_cds_XP_054341781.1_14691	45.13	54.87	0.05012	47.49	3.71	4.32
lcl|NC_072376.2_cds_XP_063520052.1_14705	47.41	52.59	0.04000	48.56	3.62	4.12
lcl|NC_072376.2_cds_XP_054342436.1_14721	38.25	61.75	0.04915	32.04	3.35	4.33
lcl|NC_072376.2_cds_XP_063520109.1_14759	47.56	52.44	0.01279	43.61	3.65	3.82
lcl|NC_072376.2_cds_XP_054341262.1_14817	42.12	57.88	-0.06437	41.92	3.47	4.17
lcl|NC_072376.2_cds_XP_063520125.1_14821	43.15	56.85	-0.04549	44.78	3.56	4.19
lcl|NC_072376.2_cds_XP_054342468.1_14824	54.14	45.86	0.10519	52.16	4.16	3.98
lcl|NC_072376.2_cds_XP_054342476.1_14833	47.36	52.64	-0.08373	44.78	3.46	3.87
lcl|NC_072376.2_cds_XP_054342036.1_14837	51.53	48.47	-0.05689	48.42	3.73	3.76
lcl|NC_072376.2_cds_XP_054342039.1_14840	39.35	60.65	0.03943	30.26	3.28	4.32
lcl|NC_072376.2_cds_XP_054342044.1_14848	43.11	56.89	0.05560	43.95	3.60	4.15
lcl|NC_072376.2_cds_XP_063520145.1_14879	50.39	49.61	0.02398	62.15	4.23	4.02
lcl|NC_072376.2_cds_XP_054340925.1_14881	41.47	58.53	0.02509	31.86	3.39	4.15
lcl|NC_072376.2_cds_XP_054340954.1_14932	44.85	55.15	0.12884	39.04	3.71	4.14
lcl|NC_072376.2_cds_XP_054341641.1_14939	42.75	57.25	0.11123	30.98	3.53	4.19
lcl|NC_072376.2_cds_XP_054341838.1_14940	45.64	54.36	0.01348	42.76	3.70	4.17
lcl|NC_072376.2_cds_XP_054341028.1_14945	42.55	57.45	0.05124	37.87	3.53	4.24
lcl|NC_072376.2_cds_XP_054341039.1_14949	42.12	57.88	0.10102	37.47	3.75	4.25
lcl|NC_072376.2_cds_XP_054341042.1_14952	38.93	61.07	0.01764	31.10	3.38	4.36
lcl|NC_072376.2_cds_XP_054341061.1_14973	45.67	54.33	0.03435	37.38	4.52	4.26
lcl|NC_072376.2_cds_XP_054342792.2_14984	53.33	46.67	0.08606	62.54	3.98	3.78
lcl|NC_072376.2_cds_XP_063520198.1_15011	59.86	40.14	-0.01474	72.31	4.52	3.53
lcl|NC_072376.2_cds_XP_054341879.1_15018	44.57	55.43	0.00197	43.13	3.61	4.20
lcl|NC_072376.2_cds_XP_054342717.1_15042	38.37	61.63	0.14830	35.06	3.58	4.29
lcl|NC_072376.2_cds_XP_054340316.1_15053	56.23	43.77	-0.07998	60.76	3.99	3.71
lcl|NC_072376.2_cds_XP_054340629.1_15080	51.01	48.99	0.02630	61.56	3.96	3.91
lcl|NC_072376.2_cds_XP_054342621.1_15097	43.91	56.09	0.02829	43.56	3.46	4.12
lcl|NC_072376.2_cds_XP_054342627.1_15101	44.08	55.92	-0.00435	41.55	3.61	4.30
lcl|NC_072376.2_cds_XP_054340563.1_15105	41.25	58.75	0.11896	37.13	4.04	4.12
lcl|NC_072376.2_cds_XP_054342698.1_15130	45.26	54.74	0.03277	36.57	3.90	3.98
lcl|NC_072376.2_cds_XP_054340700.1_15143	53.93	46.07	-0.08150	63.63	3.93	3.75
lcl|NC_072376.2_cds_XP_054342374.1_15190	42.71	57.29	0.13469	39.60	3.72	4.07
lcl|NC_072376.2_cds_XP_054342486.1_15201	46.78	53.22	-0.05331	45.60	3.65	4.14
lcl|NC_072376.2_cds_XP_054340834.1_15217	43.05	56.95	0.04605	37.71	3.49	4.10
lcl|NC_072376.2_cds_XP_054340843.1_15232	47.81	52.19	-0.04971	39.81	3.89	4.15
lcl|NC_072376.2_cds_XP_054340869.1_15250	52.02	47.98	-0.03198	61.52	3.78	3.66
lcl|NC_072376.2_cds_XP_054340529.1_15275	56.68	43.32	-0.04343	61.51	4.22	4.06
lcl|NC_072376.2_cds_XP_054340817.1_15304	46.11	53.89	-0.02290	47.58	3.80	4.14
lcl|NC_072376.2_cds_XP_054341583.1_15320	49.26	50.74	-0.01005	50.22	4.11	4.06
lcl|NC_072376.2_cds_XP_054342142.1_15327	47.83	52.17	0.11077	44.04	3.55	3.99
lcl|NC_072376.2_cds_XP_054341643.1_15379	44.19	55.81	0.12457	47.17	3.78	4.08
lcl|NC_072376.2_cds_XP_054340821.1_15408	50.97	49.03	0.05624	51.84	3.64	3.84
lcl|NC_072376.2_cds_XP_054340356.1_15412	45.32	54.68	0.03630	43.13	3.62	4.01
lcl|NC_072376.2_cds_XP_054341675.1_15427	41.98	58.02	0.07678	41.27	3.27	4.29
lcl|NC_072376.2_cds_XP_054342106.2_15472	48.67	51.33	0.07922	46.86	4.24	3.90
lcl|NC_072376.2_cds_XP_063520333.1_15479	39.20	60.8	0.06818	36.90	3.42	4.35
lcl|NC_072376.2_cds_XP_054341117.1_15482	39.21	60.79	0.09507	37.82	3.38	4.43
lcl|NC_072376.2_cds_XP_063520344.1_15492	54.25	45.75	-0.10351	54.89	4.29	3.72
lcl|NC_072376.2_cds_XP_054341152.1_15508	54.37	45.63	-0.04000	50.96	3.89	3.94
lcl|NC_072376.2_cds_XP_054341140.1_15518	39.22	60.78	0.15929	28.38	3.44	4.31
lcl|NC_072376.2_cds_XP_054341153.1_15527	43.68	56.32	0.10563	40.14	3.50	4.28
lcl|NC_072376.2_cds_XP_054341467.1_15576	43.08	56.92	0.05339	41.29	3.51	4.33
lcl|NC_072376.2_cds_XP_063520366.1_15581	40.86	59.14	0.08189	31.41	3.46	4.35
lcl|NC_072376.2_cds_XP_063520372.1_15609	49.01	50.99	0.03116	52.12	3.96	4.00
lcl|NC_072376.2_cds_XP_054340259.1_15635	47.76	52.24	0.05972	48.66	3.65	4.04
lcl|NC_072376.2_cds_XP_054341166.1_15649	42.97	57.03	0.02736	41.36	3.64	4.24
lcl|NC_072376.2_cds_XP_054341258.1_15652	53.15	46.85	-0.06766	58.68	3.83	3.97
lcl|NC_072376.2_cds_XP_054340135.1_15755	47.97	52.03	0.08374	52.19	4.97	4.24
lcl|NC_072376.2_cds_XP_054340155.1_15780	33.81	66.19	0.03765	30.67	3.29	4.56
lcl|NC_072376.2_cds_XP_054340182.1_15791	50.15	49.85	-0.10369	51.17	3.89	3.89
lcl|NC_072376.2_cds_XP_054342211.1_15795	39.93	60.07	-0.08118	43.54	3.42	4.39
lcl|NC_072376.2_cds_XP_054340216.1_15818	46.08	53.92	0.02107	46.03	3.70	4.02
lcl|NC_072377.2_cds_XP_054345135.1_15837	62.48	37.52	-0.01640	74.54	4.21	3.66
lcl|NC_072377.2_cds_XP_063520681.1_15850	64.57	35.43	0.03735	71.17	4.31	3.73
lcl|NC_072377.2_cds_XP_063520680.1_15854	64.69	35.31	-0.02481	88.13	5.23	3.31
lcl|NC_072377.2_cds_XP_054343986.1_15886	61.53	38.47	-0.01849	84.87	4.49	3.51
lcl|NC_072377.2_cds_XP_054345465.1_15894	65.34	34.66	-0.02837	81.91	4.56	3.42
lcl|NC_072377.2_cds_XP_054345468.1_15924	54.83	45.17	0.01141	61.96	4.07	3.85
lcl|NC_072377.2_cds_XP_054344111.1_15928	43.81	56.19	0.04433	36.72	3.58	4.28
lcl|NC_072377.2_cds_XP_054343657.1_15940	51.65	48.35	-0.01738	66.88	3.99	4.11
lcl|NC_072377.2_cds_XP_054344648.1_15961	55.44	44.56	-0.02237	66.70	4.03	3.79
lcl|NC_072377.2_cds_XP_054345743.1_15977	45.37	54.63	0.07742	41.71	3.49	4.23
lcl|NC_072377.2_cds_XP_054344721.1_15985	59.29	40.71	-0.08944	68.90	4.59	3.77
lcl|NC_072377.2_cds_XP_063520737.1_15988	45.62	54.38	0.06884	50.67	3.80	4.14
lcl|NC_072377.2_cds_XP_054345119.1_15989	54.16	45.84	0.02146	66.23	4.29	3.97
lcl|NC_072377.2_cds_XP_054345893.1_16010	51.72	48.28	0.04038	65.47	3.88	3.90
lcl|NC_072377.2_cds_XP_054344062.1_16048	48.00	52	-0.03939	47.35	3.71	4.14
lcl|NC_072377.2_cds_XP_054344590.1_16053	55.38	44.62	-0.00974	58.27	3.93	3.83
lcl|NC_072377.2_cds_XP_063520770.1_16066	46.01	53.99	-0.02742	34.44	3.77	4.08
lcl|NC_072377.2_cds_XP_054345104.1_16072	52.44	47.56	0.00914	57.44	3.63	3.68
lcl|NC_072377.2_cds_XP_063520777.1_16095	43.63	56.37	0.04676	45.51	3.62	4.12
lcl|NC_072377.2_cds_XP_054343010.1_16114	40.88	59.12	0.03423	36.30	3.49	4.42
lcl|NC_072377.2_cds_XP_054343049.1_16158	39.82	60.18	0.04685	31.73	3.48	4.33
lcl|NC_072377.2_cds_XP_054343050.1_16165	39.90	60.1	0.01689	32.04	3.40	4.38
lcl|NC_072377.2_cds_XP_054343060.1_16177	41.20	58.8	0.07223	38.59	3.63	4.29
lcl|NC_072377.2_cds_XP_054342880.1_16178	42.24	57.76	0.02268	34.27	3.44	4.24
lcl|NC_072377.2_cds_XP_054345154.1_16185	52.94	47.06	0.04239	60.50	3.86	3.80
lcl|NC_072377.2_cds_XP_054345534.1_16190	39.15	60.85	0.04930	32.32	3.48	4.45
lcl|NC_072377.2_cds_XP_054345536.1_16195	43.87	56.13	-0.03641	45.87	3.44	4.08
lcl|NC_072377.2_cds_XP_054345542.1_16205	40.39	59.61	0.00762	33.58	3.53	4.34
lcl|NC_072377.2_cds_XP_054345334.2_16210	45.97	54.03	-0.01217	40.04	3.75	4.12
lcl|NC_072377.2_cds_XP_054345618.1_16234	45.50	54.5	0.01623	43.64	3.67	3.99
lcl|NC_072377.2_cds_XP_054345622.1_16237	45.34	54.66	0.12369	40.05	3.57	4.17
lcl|NC_072377.2_cds_XP_054344952.1_16239	46.20	53.8	0.02002	52.65	3.54	3.97
lcl|NC_072377.2_cds_XP_054344933.1_16240	44.70	55.3	0.05371	43.11	3.60	3.95
lcl|NC_072377.2_cds_XP_054345178.1_16331	51.28	48.72	-0.06176	57.92	4.44	4.19
lcl|NC_072377.2_cds_XP_054344185.1_16335	43.84	56.16	-0.02794	39.64	3.66	4.11
lcl|NC_072377.2_cds_XP_054343273.1_16342	41.47	58.53	0.04087	37.80	3.71	4.35
lcl|NC_072377.2_cds_XP_054345114.1_16345	42.10	57.9	0.03416	39.09	3.53	4.32
lcl|NC_072377.2_cds_XP_054343926.1_16383	40.12	59.88	0.07056	32.94	3.75	4.44
lcl|NC_072377.2_cds_XP_054343928.1_16384	39.50	60.5	0.15534	31.93	3.72	4.37
lcl|NC_072377.2_cds_XP_054343957.1_16418	40.21	59.79	0.00266	33.23	3.40	4.42
lcl|NC_072377.2_cds_XP_054343714.1_16423	48.71	51.29	0.03129	43.94	4.43	3.89
lcl|NC_072377.2_cds_XP_054343335.1_16476	54.11	45.89	-0.00561	59.44	5.13	4.11
lcl|NC_072377.2_cds_XP_063520911.1_16486	39.72	60.28	0.06689	35.52	3.26	4.34
lcl|NC_072377.2_cds_XP_063520917.1_16511	46.06	53.94	0.07832	43.02	3.59	4.18
lcl|NC_072377.2_cds_XP_054343512.1_16539	38.85	61.15	0.01873	30.70	3.44	4.54
lcl|NC_072377.2_cds_XP_063520934.1_16553	55.90	44.1	-0.04939	58.89	4.22	3.83
lcl|NC_072377.2_cds_XP_054345865.1_16630	43.35	56.65	0.00986	46.01	3.62	4.08
lcl|NC_072377.2_cds_XP_054345872.1_16637	40.62	59.38	0.12535	31.54	3.59	4.21
lcl|NC_072377.2_cds_XP_054345876.2_16640	49.53	50.47	-0.02630	49.17	3.89	3.84
lcl|NC_072377.2_cds_XP_054345888.1_16648	41.31	58.69	0.02873	37.04	3.34	4.40
lcl|NC_072377.2_cds_XP_063520966.1_16668	48.04	51.96	0.04039	49.83	3.73	4.10
lcl|NC_072377.2_cds_XP_054344498.1_16696	37.96	62.04	0.05551	30.52	3.27	4.40
lcl|NC_072377.2_cds_XP_054344501.1_16697	43.87	56.13	0.05983	39.37	3.38	4.04
lcl|NC_072377.2_cds_XP_054344516.1_16706	37.49	62.51	0.07023	31.26	3.45	4.37
lcl|NC_072377.2_cds_XP_054343810.1_16724	41.77	58.23	0.08152	43.40	3.42	4.22
lcl|NC_072377.2_cds_XP_054345731.1_16742	50.87	49.13	-0.03107	57.67	4.06	3.98
lcl|NC_072377.2_cds_XP_054343788.1_16759	41.31	58.69	0.09211	36.80	3.53	4.28
lcl|NC_072377.2_cds_XP_054345713.1_16786	52.94	47.06	0.06099	53.68	4.63	3.94
lcl|NC_072377.2_cds_XP_054344453.1_16803	42.54	57.46	0.02406	34.22	3.42	4.10
lcl|NC_072377.2_cds_XP_054345356.1_16808	54.74	45.26	0.04189	62.41	4.06	3.97
lcl|NC_072377.2_cds_XP_054343308.1_16814	37.23	62.77	0.07209	27.34	3.39	4.40
lcl|NC_072377.2_cds_XP_054345779.1_16828	41.80	58.2	0.05099	39.25	3.73	4.58
lcl|NC_072377.2_cds_XP_054345785.1_16833	48.33	51.67	-0.03398	53.80	4.06	4.17
lcl|NC_072377.2_cds_XP_054344635.1_16897	43.28	56.72	-0.01973	33.48	3.47	4.08
lcl|NC_072377.2_cds_XP_054345752.1_16907	44.18	55.82	0.07991	37.31	4.11	4.41
lcl|NC_072377.2_cds_XP_063521048.1_16967	42.49	57.51	0.08021	36.35	3.45	4.24
lcl|NC_072377.2_cds_XP_054345379.1_16998	39.89	60.11	0.00125	41.36	3.33	4.32
lcl|NC_072377.2_cds_XP_054345390.1_17004	37.23	62.77	0.10473	32.36	3.39	4.58
lcl|NC_072377.2_cds_XP_054345391.1_17021	50.55	49.45	0.06007	54.35	4.70	4.15
lcl|NC_072377.2_cds_XP_054343985.1_17033	41.15	58.85	0.07660	34.57	3.35	4.23
lcl|NC_072377.2_cds_XP_054343748.1_17106	44.99	55.01	0.02888	47.31	3.57	4.10
lcl|NC_072377.2_cds_XP_054343747.1_17110	42.70	57.3	0.01543	44.95	3.56	4.14
lcl|NC_072377.2_cds_XP_054343744.1_17111	41.72	58.28	0.04673	42.50	3.50	4.18
lcl|NC_072377.2_cds_XP_054345748.1_17121	38.51	61.49	0.14011	30.03	3.40	4.49
lcl|NC_072377.2_cds_XP_054345010.1_17131	44.96	55.04	0.07224	40.10	3.41	4.13
lcl|NC_072377.2_cds_XP_054345028.1_17195	40.01	59.99	0.06189	29.79	3.44	4.44
lcl|NC_072377.2_cds_XP_054343701.1_17244	40.79	59.21	0.01356	38.78	3.53	4.43
lcl|NC_072377.2_cds_XP_054344268.1_17251	41.44	58.56	0.02873	35.04	3.63	4.38
lcl|NC_072377.2_cds_XP_054344690.1_17266	41.80	58.2	-0.00971	29.90	3.51	4.13
lcl|NC_072377.2_cds_XP_054344711.1_17289	56.09	43.91	0.07026	69.75	3.97	3.62
lcl|NC_072377.2_cds_XP_054344709.1_17294	42.32	57.68	0.11062	33.19	3.63	4.09
lcl|NC_072377.2_cds_XP_054345137.1_17296	56.62	43.38	-0.08666	67.64	5.07	4.10
lcl|NC_072377.2_cds_XP_054344474.1_17324	45.04	54.96	0.01270	49.55	4.12	4.39
lcl|NC_072377.2_cds_XP_054344477.1_17331	52.54	47.46	-0.05600	61.78	4.06	3.88
lcl|NC_072377.2_cds_XP_063521226.1_17337	40.11	59.89	0.01881	30.53	3.43	4.30
lcl|NC_072377.2_cds_XP_054345329.1_17365	48.61	51.39	-0.03672	51.29	3.55	3.90
lcl|NC_072377.2_cds_XP_063521241.1_17377	42.27	57.73	0.01007	36.05	3.38	4.16
lcl|NC_072377.2_cds_XP_054344605.1_17408	50.96	49.04	0.01600	51.88	3.95	3.99
lcl|NC_072377.2_cds_XP_054345438.1_17437	53.29	46.71	0.00987	54.69	3.78	3.92
lcl|NC_072377.2_cds_XP_054343998.1_17450	46.47	53.53	0.08121	43.31	4.75	4.32
lcl|NC_072377.2_cds_XP_054344294.1_17455	49.53	50.47	0.08780	49.26	3.80	3.70
lcl|NC_072377.2_cds_XP_063521541.1_17459	51.26	48.74	0.07150	49.64	4.41	3.96
lcl|NC_072377.2_cds_XP_063521544.1_17464	51.21	48.79	0.01385	57.02	4.49	4.03
lcl|NC_072377.2_cds_XP_054344127.1_17484	42.40	57.6	0.07031	37.70	3.41	4.26
lcl|NC_072377.2_cds_XP_054344134.1_17490	42.59	57.41	0.06237	37.45	3.66	4.18
lcl|NC_072377.2_cds_XP_063521561.1_17523	38.18	61.82	0.13889	35.45	3.46	4.44
lcl|NC_072377.2_cds_XP_054343375.1_17547	66.55	33.45	-0.04404	70.22	4.89	3.30
lcl|NC_072377.2_cds_XP_054343380.1_17558	46.22	53.78	-0.03594	42.27	3.50	3.88
lcl|NC_072377.2_cds_XP_054343404.1_17569	42.17	57.83	0.14662	39.00	3.64	4.19
lcl|NC_072377.2_cds_XP_054343405.1_17571	56.70	43.3	-0.03487	69.04	4.03	3.54
lcl|NC_072377.2_cds_XP_054344966.1_17608	60.84	39.16	0.03281	72.22	4.12	3.50
lcl|NC_072377.2_cds_XP_054344982.1_17623	44.55	55.45	-0.12449	37.20	3.57	3.86
lcl|NC_072377.2_cds_XP_054344987.1_17627	42.85	57.15	0.23343	36.69	3.60	4.10
lcl|NC_072377.2_cds_XP_054344148.1_17676	50.44	49.56	-0.00766	66.40	3.91	4.05
lcl|NC_072377.2_cds_XP_054344762.1_17698	39.76	60.24	0.12143	32.06	3.34	4.32
lcl|NC_072377.2_cds_XP_054344791.1_17709	49.20	50.8	0.07435	44.74	3.52	3.77
lcl|NC_072377.2_cds_XP_054344799.1_17723	49.68	50.32	-0.01506	54.88	3.72	3.65
lcl|NC_072377.2_cds_XP_054344803.1_17742	51.84	48.16	0.03139	52.44	3.94	3.74
lcl|NC_072377.2_cds_XP_054344824.1_17752	49.96	50.04	0.08247	55.30	3.74	3.91
lcl|NC_072377.2_cds_XP_054344831.1_17762	42.49	57.51	0.14186	32.92	3.37	4.31
lcl|NC_072377.2_cds_XP_054344864.1_17774	69.92	30.08	-0.07750	74.78	5.25	3.53
lcl|NC_072377.2_cds_XP_054344404.1_17817	66.12	33.88	-0.03210	82.67	5.50	3.76
lcl|NC_072377.2_cds_XP_054345221.1_17828	58.65	41.35	-0.02783	67.92	3.83	3.46
lcl|NC_072377.2_cds_XP_054345191.1_17829	46.44	53.56	0.00000	35.21	3.71	4.02
lcl|NC_072377.2_cds_XP_054345242.1_17909	55.75	44.25	-0.00593	63.39	3.99	3.86
lcl|NC_072377.2_cds_XP_063521639.1_17930	53.00	47	-0.06282	60.05	4.13	4.18
lcl|NC_072377.2_cds_XP_054343121.1_17931	54.74	45.26	-0.03890	63.54	4.05	4.23
lcl|NC_072377.2_cds_XP_054345287.1_17933	53.53	46.47	-0.02564	57.06	4.01	4.01
lcl|NC_072377.2_cds_XP_054345292.2_17934	53.03	46.97	-0.02446	58.84	4.21	4.17
lcl|NC_072377.2_cds_XP_054345288.1_17945	53.01	46.99	0.00826	60.33	4.03	4.28
lcl|NC_072377.2_cds_XP_063521638.1_17946	55.61	44.39	-0.02880	65.59	4.32	4.12
lcl|NC_072377.2_cds_XP_054345286.1_17947	55.32	44.68	-0.01116	62.85	4.14	3.68
lcl|NC_072377.2_cds_XP_054345285.1_17948	54.01	45.99	-0.02052	54.24	3.74	3.52
lcl|NC_072377.2_cds_XP_054345283.1_17949	57.15	42.85	-0.04977	62.12	4.01	3.54
lcl|NC_072377.2_cds_XP_063521644.1_17952	49.48	50.52	0.02049	50.78	4.01	3.78
lcl|NC_072377.2_cds_XP_054345321.1_17969	60.63	39.37	-0.03340	68.58	4.16	3.44
lcl|NC_072377.2_cds_XP_054344456.1_17974	59.59	40.41	-0.05920	70.44	4.22	3.32
lcl|NC_072377.2_cds_XP_054344333.1_17980	57.21	42.79	-0.02559	66.05	3.88	3.47
lcl|NC_072377.2_cds_XP_054345485.1_18032	42.45	57.55	0.12475	41.97	3.45	4.23
lcl|NC_072377.2_cds_XP_054344171.1_18035	45.42	54.58	-0.00484	37.01	3.87	4.08
lcl|NC_072377.2_cds_XP_054345420.1_18040	47.04	52.96	-0.02095	38.89	3.81	4.40
lcl|NC_072377.2_cds_XP_054345173.1_18070	43.40	56.6	0.18477	38.29	3.49	4.24
lcl|NC_072377.2_cds_XP_054343895.1_18088	45.81	54.19	0.06242	43.15	3.65	4.09
lcl|NC_072377.2_cds_XP_054344684.1_18098	54.80	45.2	0.02312	64.47	3.73	3.65
lcl|NC_072377.2_cds_XP_063521345.1_18134	60.80	39.2	-0.04772	69.17	4.05	3.44
lcl|NC_072377.2_cds_XP_054344329.1_18145	48.97	51.03	0.03399	63.53	3.77	3.98
lcl|NC_072377.2_cds_XP_054343709.1_18151	54.09	45.91	-0.01144	60.79	3.80	3.77
