seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_060927.1_cds_XP_054202076.1_24229	54.96	45.04	0.02962	62.21	3.99	3.66
lcl|NC_060927.1_cds_NP_060356.2_24285	44.96	55.04	0.00407	44.91	3.50	4.16
lcl|NC_060927.1_cds_XP_054201669.1_24290	57.53	42.47	-0.04171	71.40	4.10	3.64
lcl|NC_060927.1_cds_NP_001336053.1_24358	42.44	57.56	0.06330	35.66	3.58	4.26
lcl|NC_060927.1_cds_XP_054204415.1_24370	62.87	37.13	0.04543	77.00	4.53	3.25
lcl|NC_060927.1_cds_NP_001138502.1_24443	38.69	61.31	0.10433	33.20	3.80	4.53
lcl|NC_060927.1_cds_NP_852466.1_24454	49.10	50.9	0.05658	51.36	3.63	3.86
lcl|NC_060927.1_cds_NP_001310222.1_24471	43.66	56.34	0.07932	43.50	3.54	3.90
lcl|NC_060927.1_cds_NP_001338661.1_24473	43.66	56.34	0.07932	43.50	3.54	3.90
lcl|NC_060927.1_cds_XP_054203278.1_24494	40.93	59.07	0.10035	40.58	3.36	4.13
lcl|NC_060927.1_cds_NP_073753.3_24542	54.72	45.28	-0.07860	68.82	3.98	3.78
lcl|NC_060927.1_cds_NP_078789.2_24595	58.19	41.81	0.09527	72.08	3.96	3.58
lcl|NC_060927.1_cds_NP_001177636.1_24636	62.47	37.53	0.03356	80.40	4.00	3.30
lcl|NC_060927.1_cds_NP_055990.1_24657	61.68	38.32	-0.04512	71.80	4.15	3.36
lcl|NC_060927.1_cds_NP_054878.5_24671	42.73	57.27	0.03345	34.58	3.58	4.22
lcl|NC_060927.1_cds_NP_056281.1_24698	62.33	37.67	-0.11140	72.51	4.36	3.28
lcl|NC_060927.1_cds_XP_054201696.1_24706	61.61	38.39	-0.04396	75.55	4.19	3.52
lcl|NC_060927.1_cds_NP_003065.3_24755	48.76	51.24	0.04944	43.40	4.00	4.01
lcl|NC_060927.1_cds_XP_054201690.1_24762	61.01	38.99	0.00647	74.80	4.43	3.57
lcl|NC_060927.1_cds_XP_054202493.1_24924	47.96	52.04	0.00179	43.15	3.66	3.97
lcl|NC_060927.1_cds_XP_054202860.1_24981	61.88	38.12	-0.01588	71.22	4.18	3.52
lcl|NC_060927.1_cds_NP_000085.1_25034	64.99	35.01	0.11076	57.05	4.32	3.35
lcl|NC_060927.1_cds_NP_001398.2_25052	62.37	37.63	-0.03242	70.54	4.43	3.41
lcl|NC_060927.1_cds_NP_060501.4_25128	58.47	41.53	0.07317	62.48	3.91	3.49
lcl|NC_060927.1_cds_XP_054201008.1_25220	58.97	41.03	0.02104	65.31	4.06	3.50
lcl|NC_060927.1_cds_NP_002283.3_25222	60.22	39.78	0.02769	62.03	3.99	3.41
lcl|NC_060927.1_cds_NP_003354.2_25246	49.34	50.66	0.04135	54.46	3.64	3.88
lcl|NC_060927.1_cds_NP_004384.5_25267	58.11	41.89	-0.11268	66.29	4.01	3.53
lcl|NC_060927.1_cds_XP_054204258.1_25322	63.03	36.97	-0.07972	65.42	4.21	3.47
lcl|NC_060927.1_cds_NP_071347.2_25347	59.14	40.86	-0.02872	75.06	4.09	3.42
lcl|NC_060927.1_cds_XP_054202442.1_25358	57.68	42.32	-0.07618	67.46	3.80	3.68
lcl|NC_060927.1_cds_NP_003326.2_25367	58.44	41.56	0.00901	65.45	3.95	3.41
lcl|NC_060927.1_cds_XP_054202561.1_25390	59.87	40.13	-0.02303	65.83	4.09	3.39
lcl|NC_060927.1_cds_XP_054200809.1_25406	48.01	51.99	0.12786	43.06	3.76	3.92
lcl|NC_060927.1_cds_XP_054204413.1_25522	58.54	41.46	-0.01532	77.17	4.32	3.46
lcl|NC_060927.1_cds_XP_054201478.1_25576	51.54	48.46	-0.01186	61.92	3.84	3.77
lcl|NC_060927.1_cds_NP_037418.3_25607	65.13	34.87	-0.01436	75.65	4.95	3.56
lcl|NC_060927.1_cds_NP_001336098.1_25619	47.90	52.1	0.03461	48.94	3.67	3.98
lcl|NC_060927.1_cds_NP_001309182.1_25640	54.18	45.82	-0.00922	59.67	3.85	3.68
lcl|NC_060927.1_cds_XP_054202342.1_25660	60.98	39.02	-0.05197	73.42	4.04	3.26
lcl|NC_060927.1_cds_NP_059138.1_25742	62.21	37.79	-0.13382	82.19	4.14	3.59
lcl|NC_060927.1_cds_NP_056327.4_25760	56.88	43.12	-0.03448	79.42	3.93	3.52
lcl|NC_060927.1_cds_NP_009115.3_25779	60.58	39.42	-0.04936	77.14	4.18	3.60
lcl|NC_060927.1_cds_XP_054201790.1_25784	62.70	37.3	-0.01290	74.46	4.10	3.38
lcl|NC_060927.1_cds_XP_054203049.1_25842	44.75	55.25	0.03821	43.05	3.70	4.39
lcl|NC_060927.1_cds_XP_054203612.1_25992	47.88	52.12	0.03597	48.56	3.61	3.96
lcl|NC_060927.1_cds_NP_002206.2_25996	55.70	44.3	0.00919	71.82	3.94	3.58
lcl|NC_060927.1_cds_NP_001378948.1_26000	54.60	45.4	0.00789	72.09	4.04	3.52
lcl|NC_060927.1_cds_NP_002209.2_26011	56.86	43.14	-0.03904	70.03	4.01	3.58
lcl|NC_060927.1_cds_NP_057413.2_26015	47.40	52.6	0.07056	45.91	3.63	4.09
lcl|NC_060927.1_cds_XP_054203744.1_26044	49.87	50.13	-0.00654	58.43	3.84	4.01
lcl|NC_060927.1_cds_NP_060868.2_26069	48.38	51.62	0.04984	55.68	3.92	3.99
lcl|NC_060927.1_cds_XP_054202102.1_26098	46.91	53.09	0.06809	52.89	3.59	3.89
lcl|NC_060927.1_cds_NP_001340076.1_26104	38.11	61.89	0.07045	32.74	3.29	4.45
lcl|NC_060927.1_cds_NP_001352564.1_26133	39.88	60.12	0.07954	34.35	3.99	4.37
lcl|NC_060927.1_cds_NP_001352957.1_26183	39.38	60.62	0.08761	34.69	3.47	4.35
lcl|NC_060927.1_cds_NP_001364467.1_26211	42.44	57.56	0.08656	39.16	3.71	4.09
lcl|NC_060927.1_cds_NP_001157789.1_26254	55.77	44.23	0.03290	64.01	4.03	3.66
lcl|NC_060927.1_cds_XP_054203384.1_26387	49.44	50.56	0.01815	54.51	3.78	4.02
lcl|NC_060927.1_cds_XP_054204143.1_26445	50.39	49.61	0.05666	56.96	4.14	3.96
lcl|NC_060927.1_cds_NP_001170858.1_26463	53.59	46.41	-0.13083	53.91	4.42	3.79
lcl|NC_060927.1_cds_NP_001357457.1_26475	56.29	43.71	-0.00350	68.05	4.07	3.73
lcl|NC_060927.1_cds_NP_891550.1_26478	49.83	50.17	0.06427	50.10	3.79	4.15
lcl|NC_060927.1_cds_NP_001028229.1_26479	54.83	45.17	0.05482	58.54	4.07	3.79
lcl|NC_060927.1_cds_NP_056356.2_26498	57.43	42.57	-0.02812	68.56	4.07	3.47
lcl|NC_060927.1_cds_NP_001350808.1_26544	40.69	59.31	0.10530	32.73	3.43	4.04
lcl|NC_060927.1_cds_XP_054201773.1_26560	47.53	52.47	0.02835	51.60	3.62	4.01
lcl|NC_060927.1_cds_NP_055824.1_26632	61.29	38.71	0.02039	81.35	4.71	3.87
lcl|NC_060927.1_cds_NP_001380305.1_26637	45.00	55	0.09863	40.04	3.70	4.08
lcl|NC_060927.1_cds_XP_054200782.1_26658	41.75	58.25	0.00084	42.07	3.35	3.88
lcl|NC_060927.1_cds_XP_054203432.1_26675	48.62	51.38	0.00300	42.43	3.67	3.99
lcl|NC_060927.1_cds_XP_054203418.1_26715	48.76	51.24	-0.01694	42.36	3.70	3.95
lcl|NC_060927.1_cds_XP_054203145.1_26764	39.24	60.76	0.09587	31.34	3.55	4.39
lcl|NC_060927.1_cds_NP_005224.2_26785	46.51	53.49	0.04443	48.98	3.56	3.89
lcl|NC_060927.1_cds_XP_054202245.1_26812	47.60	52.4	0.04029	46.90	3.88	3.96
lcl|NC_060927.1_cds_NP_705833.3_26840	40.49	59.51	0.07232	33.93	3.52	4.37
lcl|NC_060927.1_cds_NP_001374779.1_26898	42.96	57.04	0.03583	42.91	3.37	4.16
lcl|NC_060927.1_cds_NP_001362476.1_27003	46.43	53.57	-0.22941	32.90	3.60	3.97
lcl|NC_060927.1_cds_NP_057331.2_27005	44.90	55.1	0.04842	43.32	3.47	3.95
lcl|NC_060927.1_cds_XP_054203333.1_27013	38.05	61.95	0.02748	32.60	3.38	4.34
lcl|NC_060927.1_cds_NP_055230.2_27031	43.42	56.58	0.08084	36.81	3.88	4.09
lcl|NC_060927.1_cds_NP_078824.2_27037	42.15	57.85	0.05571	36.72	3.52	4.26
lcl|NC_060927.1_cds_NP_001308715.1_27070	45.93	54.07	-0.07107	37.78	3.59	4.14
lcl|NC_060927.1_cds_XP_054203255.1_27101	44.03	55.97	0.06190	39.73	3.45	4.23
lcl|NC_060927.1_cds_XP_054201712.1_27144	46.16	53.84	0.14763	52.03	3.54	3.91
lcl|NC_060927.1_cds_NP_065941.2_27147	38.26	61.74	0.05962	33.44	3.44	4.29
lcl|NC_060927.1_cds_XP_054204461.1_27150	39.48	60.52	0.05028	35.81	3.38	4.47
lcl|NC_060927.1_cds_XP_054202146.1_27175	39.36	60.64	0.08243	39.04	3.53	4.51
lcl|NC_060927.1_cds_NP_001127910.1_27209	46.62	53.38	0.01254	48.25	3.56	4.12
lcl|NC_060927.1_cds_NP_001382436.1_27217	47.27	52.73	-0.00752	49.53	3.52	4.13
lcl|NC_060927.1_cds_NP_898884.1_27235	34.97	65.03	0.04531	31.41	3.38	4.71
lcl|NC_060927.1_cds_NP_955805.1_27268	52.96	47.04	0.04302	61.09	3.85	3.62
lcl|NC_060927.1_cds_XP_054204311.1_27290	60.28	39.72	-0.05899	70.60	4.21	3.41
lcl|NC_060927.1_cds_NP_001157968.1_27327	40.99	59.01	0.13284	39.08	3.46	4.11
lcl|NC_060927.1_cds_NP_001318007.1_27329	43.77	56.23	0.03203	37.50	3.51	3.99
lcl|NC_060927.1_cds_NP_001309223.1_27334	50.72	49.28	-0.06225	64.27	4.08	4.13
lcl|NC_060927.1_cds_XP_054201637.1_27359	44.15	55.85	-0.13911	35.16	3.46	4.08
lcl|NC_060927.1_cds_NP_065868.1_27402	45.54	54.46	0.16562	48.88	3.50	4.11
lcl|NC_060927.1_cds_NP_065805.2_27485	54.56	45.44	-0.03340	57.30	3.81	3.65
lcl|NC_060927.1_cds_NP_001335272.1_27557	42.09	57.91	0.04870	33.53	3.48	4.16
lcl|NC_060927.1_cds_NP_955452.3_27569	41.13	58.87	0.09478	35.01	3.47	4.24
lcl|NC_060927.1_cds_XP_054202196.1_27592	41.44	58.56	0.13702	40.28	3.41	4.18
lcl|NC_060927.1_cds_NP_001171536.2_27634	54.36	45.64	-0.06194	70.43	3.80	3.68
lcl|NC_060927.1_cds_NP_001374801.1_27662	43.43	56.57	0.07899	44.33	3.46	4.17
lcl|NC_060927.1_cds_NP_060024.2_27695	43.27	56.73	0.07995	45.17	3.69	4.17
lcl|NC_060927.1_cds_NP_001243276.1_27705	63.29	36.71	-0.05590	77.20	4.35	3.41
lcl|NC_060927.1_cds_NP_001365188.1_27730	62.37	37.63	-0.00997	85.08	4.93	3.37
lcl|NC_060927.1_cds_XP_054202594.1_27761	55.77	44.23	0.04440	66.03	3.86	3.54
lcl|NC_060927.1_cds_NP_001353264.1_27790	40.32	59.68	-0.01277	31.79	3.52	4.33
lcl|NC_060927.1_cds_XP_054204269.1_27812	53.14	46.86	0.02078	65.81	3.89	3.72
lcl|NC_060927.1_cds_NP_065784.1_27870	51.42	48.58	-0.12664	50.51	4.30	3.74
lcl|NC_060927.1_cds_NP_001257293.1_27920	56.88	43.12	0.08344	70.97	4.04	3.51
lcl|NC_060927.1_cds_NP_079388.3_27939	62.82	37.18	-0.06362	68.80	5.17	3.93
lcl|NC_060927.1_cds_NP_115618.3_27955	62.48	37.52	-0.04893	84.45	4.34	3.26
lcl|NC_060927.1_cds_NP_004517.2_27973	59.08	40.92	0.02244	77.13	4.16	3.36
lcl|NC_060927.1_cds_XP_054203364.1_28040	51.89	48.11	-0.01688	64.58	3.85	4.13
lcl|NC_060927.1_cds_NP_057212.1_28072	53.64	46.36	0.00568	67.89	3.88	3.60
lcl|NC_060927.1_cds_NP_443711.2_28095	52.44	47.56	0.02262	66.59	3.85	3.69
lcl|NC_060927.1_cds_NP_055918.3_28126	63.60	36.4	-0.05850	84.79	4.74	3.43
lcl|NC_060927.1_cds_NP_001399086.1_28150	44.27	55.73	0.08166	42.69	3.58	4.19
lcl|NC_060927.1_cds_XP_054201208.1_28151	48.44	51.56	0.10353	48.95	3.75	3.98
lcl|NC_060927.1_cds_NP_055417.1_28166	43.37	56.63	0.01584	38.56	3.42	4.19
lcl|NC_060927.1_cds_NP_001365440.1_28167	42.17	57.83	0.13092	36.48	3.40	4.19
lcl|NC_060927.1_cds_NP_001316055.1_28269	41.08	58.92	0.07720	36.02	3.44	4.33
lcl|NC_060927.1_cds_NP_694972.3_28281	44.23	55.77	0.07701	41.62	4.17	4.25
lcl|NC_060927.1_cds_NP_008958.2_28308	41.58	58.42	0.03684	34.08	3.41	4.28
lcl|NC_060927.1_cds_NP_001265612.1_28324	63.80	36.2	0.02494	71.48	4.33	3.38
lcl|NC_060927.1_cds_NP_004432.1_28385	55.26	44.74	-0.02266	69.14	3.90	3.55
lcl|NC_060927.1_cds_NP_002709.2_28386	41.15	58.85	0.00633	39.53	3.50	4.26
lcl|NC_060927.1_cds_NP_005853.2_28402	41.67	58.33	0.12325	38.05	3.47	4.16
lcl|NC_060927.1_cds_NP_001309760.1_28492	55.99	44.01	-0.01208	68.32	4.11	3.44
lcl|NC_060927.1_cds_XP_054202826.1_28533	40.96	59.04	0.06991	38.75	3.62	4.41
lcl|NC_060927.1_cds_NP_004757.1_28553	43.77	56.23	0.13518	41.79	3.49	4.06
lcl|NC_060927.1_cds_NP_071414.2_28583	54.74	45.26	0.00637	67.68	4.00	3.53
lcl|NC_060927.1_cds_XP_054201897.1_28627	45.43	54.57	-0.02966	46.56	3.57	4.09
lcl|NC_060927.1_cds_NP_001290175.1_28735	40.67	59.33	0.06334	38.29	3.73	4.41
lcl|NC_060927.1_cds_XP_054202903.1_28782	39.91	60.09	0.03667	32.49	3.37	4.52
lcl|NC_060927.1_cds_XP_054202913.1_28791	39.97	60.03	0.05923	34.87	3.49	4.36
lcl|NC_060927.1_cds_NP_001073884.1_28839	39.64	60.36	0.09224	29.32	3.63	4.40
lcl|NC_060927.1_cds_XP_054203600.1_28935	38.33	61.67	0.10635	29.39	3.50	4.40
lcl|NC_060927.1_cds_NP_115759.2_28937	44.25	55.75	0.05247	45.67	3.83	4.31
lcl|NC_060927.1_cds_XP_054201271.1_28942	41.89	58.11	0.04506	40.09	3.71	4.11
lcl|NC_060927.1_cds_XP_054201117.1_29016	48.24	51.76	-0.02986	50.18	3.91	4.02
lcl|NC_060927.1_cds_XP_054202272.1_29057	44.62	55.38	-0.08839	42.43	3.44	4.05
lcl|NC_060927.1_cds_NP_056410.3_29190	50.76	49.24	0.01506	56.77	4.29	4.00
lcl|NC_060927.1_cds_NP_065916.2_29197	40.60	59.4	0.15867	34.49	3.88	4.39
lcl|NC_060927.1_cds_XP_054201713.1_29219	46.11	53.89	0.00763	48.01	3.63	3.98
lcl|NC_060927.1_cds_XP_054203839.1_29292	44.34	55.66	0.01601	48.40	3.48	4.08
lcl|NC_060927.1_cds_XP_054200798.1_29409	37.01	62.99	0.11810	30.10	3.95	4.60
lcl|NC_060927.1_cds_NP_001032.2_29478	39.37	60.63	0.01899	31.78	3.48	4.29
lcl|NC_060927.1_cds_NP_055741.2_29482	48.06	51.94	-0.02553	49.18	3.68	4.10
lcl|NC_060927.1_cds_XP_054203870.1_29490	37.65	62.35	0.05126	30.31	3.30	4.28
lcl|NC_060927.1_cds_NP_001353086.1_29511	41.24	58.76	0.05620	39.33	3.49	4.26
lcl|NC_060927.1_cds_NP_004982.2_29534	45.62	54.38	-0.00412	44.76	3.69	4.00
lcl|NC_060927.1_cds_NP_001424924.1_29594	47.10	52.9	-0.15944	37.85	3.57	4.02
lcl|NC_060927.1_cds_NP_055843.1_29632	49.45	50.55	0.07776	51.58	3.74	3.94
lcl|NC_060927.1_cds_XP_054202834.1_29635	44.43	55.57	0.04257	46.70	3.57	4.26
lcl|NC_060927.1_cds_NP_073600.3_29647	48.85	51.15	-0.02039	47.47	3.63	3.96
lcl|NC_060927.1_cds_NP_001336023.1_29700	38.23	61.77	0.05636	29.51	3.53	4.45
lcl|NC_060927.1_cds_NP_001352853.1_29720	43.88	56.12	-0.00630	38.27	3.56	4.16
lcl|NC_060927.1_cds_XP_054202817.1_29811	39.07	60.93	0.06784	35.17	3.36	4.36
lcl|NC_060927.1_cds_NP_003931.2_29854	48.38	51.62	0.05582	51.27	3.89	3.98
lcl|NC_060927.1_cds_NP_852091.1_29904	37.01	62.99	0.16061	33.97	3.37	4.41
lcl|NC_060927.1_cds_NP_055431.1_29918	39.08	60.92	0.05865	33.62	3.36	4.58
lcl|NC_060927.1_cds_NP_055893.4_29947	48.49	51.51	0.05055	53.99	3.92	4.19
lcl|NC_060927.1_cds_NP_001338299.1_29986	49.17	50.83	-0.04812	45.89	3.57	3.84
lcl|NC_060927.1_cds_XP_054200801.1_30023	51.48	48.52	0.03467	61.96	3.74	3.90
lcl|NC_060927.1_cds_NP_001377770.1_30058	66.29	33.71	-0.06527	71.47	4.46	3.51
lcl|NC_060927.1_cds_NP_055508.3_30070	57.54	42.46	0.03014	72.74	3.96	3.50
lcl|NC_060927.1_cds_NP_002799.3_30076	52.73	47.27	0.10014	59.63	3.82	3.58
lcl|NC_060927.1_cds_NP_001181875.2_30079	56.23	43.77	0.00332	58.18	4.07	3.81
lcl|NC_060927.1_cds_NP_004357.3_30098	59.51	40.49	-0.03053	70.52	4.16	3.31
lcl|NC_060927.1_cds_XP_054204191.1_30136	65.51	34.49	0.03313	71.41	4.59	3.42
lcl|NC_060927.1_cds_NP_004434.2_30149	60.59	39.41	-0.03414	75.98	4.27	3.52
lcl|NC_060927.1_cds_NP_001336224.1_30151	41.92	58.08	0.04619	39.68	3.34	4.14
lcl|NC_060927.1_cds_XP_054204332.1_30182	50.12	49.88	0.00825	52.02	3.68	3.94
lcl|NC_060927.1_cds_NP_940907.2_30422	45.83	54.17	0.01313	50.70	3.62	4.02
lcl|NC_060927.1_cds_XP_054204062.1_30426	46.64	53.36	0.05591	50.48	3.48	4.03
lcl|NC_060927.1_cds_NP_001354478.1_30474	40.52	59.48	0.06675	36.52	3.46	4.34
lcl|NC_060927.1_cds_XP_054201885.1_30501	42.68	57.32	0.11132	39.93	3.60	4.14
lcl|NC_060927.1_cds_XP_054200826.1_30516	66.48	33.52	-0.04887	80.75	4.70	3.32
lcl|NC_060927.1_cds_NP_001309397.1_30571	57.76	42.24	-0.42864	53.19	3.78	3.34
lcl|NC_060927.1_cds_NP_004078.2_30681	41.32	58.68	0.05135	32.58	3.48	4.30
lcl|NC_060927.1_cds_XP_054204488.1_30711	56.70	43.3	-0.03308	68.61	4.08	3.60
lcl|NC_060928.1_cds_NP_597731.2_30761	38.74	61.26	0.03911	34.20	3.16	3.81
lcl|NC_060928.1_cds_NP_001120650.1_30762	51.93	48.07	0.03588	57.93	3.87	4.13
lcl|NC_060928.1_cds_XP_054206142.1_30792	59.20	40.8	0.00165	80.35	4.33	3.74
lcl|NC_060928.1_cds_XP_054205549.1_30897	61.14	38.86	-0.02292	74.56	4.51	3.73
lcl|NC_060928.1_cds_XP_054205037.1_30927	67.66	32.34	0.04207	82.10	4.88	3.47
lcl|NC_060928.1_cds_XP_047300288.1_30966	52.05	47.95	0.22971	43.08	3.62	3.86
lcl|NC_060928.1_cds_NP_001428233.1_31044	57.92	42.08	0.02640	64.59	3.94	3.72
lcl|NC_060928.1_cds_NP_001427822.1_31082	52.61	47.39	0.07880	59.11	3.96	3.97
lcl|NC_060928.1_cds_NP_861524.2_31115	46.10	53.9	0.04655	45.73	3.83	4.42
lcl|NC_060928.1_cds_NP_066023.2_31120	63.96	36.04	0.01995	80.29	4.42	3.50
lcl|NC_060928.1_cds_XP_054207114.1_31132	55.00	45	-0.01006	60.41	4.48	4.08
lcl|NC_060928.1_cds_NP_003694.1_31183	51.86	48.14	0.11610	60.84	4.03	3.88
lcl|NC_060928.1_cds_NP_002102.4_31212	52.59	47.41	-0.02071	59.26	3.94	3.82
lcl|NC_060928.1_cds_NP_001381084.1_31218	58.13	41.87	0.03525	66.99	4.42	4.14
lcl|NC_060928.1_cds_NP_667338.3_31299	54.93	45.07	0.08391	65.09	4.07	4.08
lcl|NC_060928.1_cds_NP_714928.1_31305	59.08	40.92	0.07500	73.92	4.37	3.89
lcl|NC_060928.1_cds_NP_001351618.1_31361	58.98	41.02	0.08090	65.08	4.20	3.64
lcl|NC_060928.1_cds_NP_005996.2_31371	62.33	37.67	-0.07323	87.77	4.39	3.38
lcl|NC_060928.1_cds_NP_056089.1_31382	61.82	38.18	-0.05606	78.42	4.23	3.56
lcl|NC_060928.1_cds_XP_054207282.1_31392	42.42	57.58	0.10459	35.77	3.41	4.13
lcl|NC_060928.1_cds_XP_054206556.1_31434	61.67	38.33	0.00092	80.09	4.76	3.76
lcl|NC_060928.1_cds_NP_061859.4_31505	64.95	35.05	0.01881	83.02	4.49	3.61
lcl|NC_060928.1_cds_NP_001362745.1_31630	41.67	58.33	0.03571	37.02	3.53	4.43
lcl|NC_060928.1_cds_XP_054205597.1_31653	44.14	55.86	0.12318	35.87	3.83	4.12
lcl|NC_060928.1_cds_XP_054204900.1_31656	60.21	39.79	-0.10187	62.04	5.75	3.97
lcl|NC_060928.1_cds_NP_001365544.1_31675	45.34	54.66	0.05034	42.57	3.59	4.20
lcl|NC_060928.1_cds_XP_054207135.1_31773	42.92	57.08	0.01704	45.61	3.61	4.18
lcl|NC_060928.1_cds_NP_056503.1_31822	57.68	42.32	0.09150	70.97	4.10	3.81
lcl|NC_060928.1_cds_XP_054206685.1_31832	39.42	60.58	0.11794	33.79	3.62	4.30
lcl|NC_060928.1_cds_NP_001381375.1_31841	36.47	63.53	0.00488	28.21	3.71	4.66
lcl|NC_060928.1_cds_XP_054207237.1_31849	46.70	53.3	0.01349	48.37	3.71	4.13
lcl|NC_060928.1_cds_NP_660333.2_31893	47.53	52.47	0.02918	47.58	3.98	4.12
lcl|NC_060928.1_cds_NP_056002.2_31956	48.54	51.46	0.01818	52.78	3.98	4.14
lcl|NC_060928.1_cds_NP_001166994.1_31992	56.85	43.15	0.01587	69.98	4.46	3.97
lcl|NC_060928.1_cds_NP_056045.2_31999	39.49	60.51	0.06931	35.25	3.43	4.39
lcl|NC_060928.1_cds_XP_054205961.1_32002	41.19	58.81	0.00000	39.74	3.53	4.29
lcl|NC_060928.1_cds_NP_001138462.1_32010	46.22	53.78	0.02276	51.86	3.77	4.10
lcl|NC_060928.1_cds_XP_054205365.1_32021	50.36	49.64	-0.01736	56.71	4.01	4.12
lcl|NC_060928.1_cds_XP_054206607.1_32111	42.71	57.29	0.06257	41.20	3.39	4.16
lcl|NC_060928.1_cds_XP_054206654.1_32126	41.49	58.51	0.10350	38.73	3.49	4.33
lcl|NC_060928.1_cds_NP_783864.1_32128	49.57	50.43	0.00129	58.37	4.01	4.15
lcl|NC_060928.1_cds_NP_001093869.1_32156	41.06	58.94	0.05825	37.14	3.42	4.39
lcl|NC_060928.1_cds_XP_054206455.1_32161	38.53	61.47	0.07670	31.45	3.40	4.40
lcl|NC_060928.1_cds_XP_054205257.1_32296	50.00	50	0.07166	50.54	3.67	3.88
lcl|NC_060928.1_cds_XP_054204714.1_32365	42.52	57.48	0.06488	42.41	3.43	4.21
lcl|NC_060928.1_cds_NP_065186.3_32432	45.69	54.31	0.02147	46.95	3.60	3.96
lcl|NC_060928.1_cds_NP_006578.2_32434	48.96	51.04	0.05222	52.44	3.70	3.99
lcl|NC_060928.1_cds_NP_001265552.1_32436	45.25	54.75	0.09047	32.79	3.70	3.98
lcl|NC_060928.1_cds_XP_054205712.1_32474	42.02	57.98	0.02440	38.26	3.61	4.26
lcl|NC_060928.1_cds_XP_054205903.1_32536	47.02	52.98	0.00760	47.91	3.74	4.09
lcl|NC_060928.1_cds_NP_001334757.1_32642	47.59	52.41	0.05276	54.89	3.57	3.98
lcl|NC_060928.1_cds_NP_001372213.1_32648	44.96	55.04	0.02957	47.85	3.63	4.06
lcl|NC_060928.1_cds_NP_002244.1_32656	47.11	52.89	0.06778	50.33	3.68	4.05
lcl|NC_060928.1_cds_XP_054207263.1_32665	41.87	58.13	-0.05451	34.95	3.44	4.38
lcl|NC_060928.1_cds_XP_054206469.1_32696	40.20	59.8	0.08084	36.80	3.50	4.22
lcl|NC_060928.1_cds_NP_079285.2_32706	38.12	61.88	0.12797	31.11	3.40	4.32
lcl|NC_060928.1_cds_XP_054206535.1_32710	59.55	40.45	0.08830	66.49	4.26	3.70
lcl|NC_060928.1_cds_NP_001310819.1_32726	40.13	59.87	0.05401	34.80	3.26	4.52
lcl|NC_060928.1_cds_XP_054204749.1_32738	41.27	58.73	0.11231	35.04	3.43	4.45
lcl|NC_060928.1_cds_NP_001350382.1_32787	45.57	54.43	0.07395	40.80	3.62	4.22
lcl|NC_060928.1_cds_NP_000929.1_32793	41.56	58.44	0.11672	36.26	3.52	4.31
lcl|NC_060928.1_cds_XP_054205434.1_32799	46.59	53.41	-0.02254	45.81	3.61	4.02
lcl|NC_060928.1_cds_NP_001268694.1_32877	47.29	52.71	0.07598	46.20	3.92	3.96
lcl|NC_060928.1_cds_NP_001803.2_32882	37.01	62.99	0.06870	27.86	3.38	4.47
lcl|NC_060928.1_cds_NP_060697.4_32887	39.03	60.97	0.04298	30.48	3.35	4.30
lcl|NC_060928.1_cds_NP_114095.2_32976	44.85	55.15	-0.11053	35.52	3.57	4.28
lcl|NC_060928.1_cds_NP_001427558.1_33016	46.11	53.89	0.01366	50.23	3.50	4.09
lcl|NC_060928.1_cds_NP_055058.2_33035	46.49	53.51	0.04637	43.45	3.46	4.06
lcl|NC_060928.1_cds_NP_115593.3_33048	47.08	52.92	0.01523	36.14	3.76	3.89
lcl|NC_060928.1_cds_NP_001276978.1_33195	39.46	60.54	0.07892	33.57	3.52	4.42
lcl|NC_060928.1_cds_NP_001381883.1_33283	42.43	57.57	0.10752	40.79	3.52	4.13
lcl|NC_060928.1_cds_NP_065910.3_33293	59.09	40.91	-0.03616	64.45	4.20	3.55
lcl|NC_060928.1_cds_NP_079350.5_33342	51.08	48.92	-0.01041	55.27	3.76	3.82
lcl|NC_060928.1_cds_XP_054206424.1_33346	46.51	53.49	-0.02693	40.99	4.10	4.13
lcl|NC_060928.1_cds_NP_001387083.1_33464	46.75	53.25	-0.06720	39.94	3.53	4.09
lcl|NC_060928.1_cds_XP_054206803.1_33469	38.17	61.83	0.04190	33.26	3.26	4.35
lcl|NC_060928.1_cds_NP_598375.3_33495	40.26	59.74	0.06536	36.66	3.66	4.39
lcl|NC_060928.1_cds_XP_054205291.1_33533	45.67	54.33	0.01503	44.03	3.62	4.12
lcl|NC_060928.1_cds_XP_054206615.1_33563	42.72	57.28	0.02676	37.60	3.43	4.20
lcl|NC_060928.1_cds_XP_054206027.1_33597	52.31	47.69	-0.12912	53.73	3.94	3.76
lcl|NC_060928.1_cds_NP_055023.2_33632	47.19	52.81	0.23546	48.20	3.20	3.70
lcl|NC_060928.1_cds_NP_000288.1_33649	51.70	48.3	0.08716	58.31	4.80	4.07
lcl|NC_060928.1_cds_XP_054206290.1_33678	44.67	55.33	0.04975	43.96	3.85	4.22
lcl|NC_060928.1_cds_NP_057407.2_33684	43.38	56.62	0.08846	44.00	4.19	4.29
lcl|NC_060928.1_cds_NP_055421.1_33688	46.08	53.92	0.05575	48.72	3.67	4.08
