seqname	GC	AT	GC_skew	GC3	GC_avg_stretch	AT_avg_stretch
lcl|NC_072426.2_cds_XP_063494319.1_15570	42.36	57.64	0.12372	39.24	3.72	4.15
lcl|NC_072426.2_cds_XP_055132042.1_15587	46.68	53.32	-0.05993	45.60	3.66	4.12
lcl|NC_072426.2_cds_XP_055132065.1_15603	42.91	57.09	0.04881	37.66	3.46	4.10
lcl|NC_072426.2_cds_XP_055132066.1_15612	47.33	52.67	-0.05222	39.11	3.70	4.17
lcl|NC_072426.2_cds_XP_055132090.1_15620	51.70	48.3	-0.03782	60.77	3.76	3.67
lcl|NC_072426.2_cds_XP_055132127.1_15659	56.53	43.47	-0.03586	60.56	4.18	4.05
lcl|NC_072426.2_cds_XP_055132134.1_15676	45.73	54.27	-0.02353	47.24	3.78	4.19
lcl|NC_072426.2_cds_XP_063494366.1_15695	49.16	50.84	-0.01530	49.87	4.03	4.05
lcl|NC_072426.2_cds_XP_055130032.1_15707	47.99	52.01	0.10971	44.43	3.54	3.93
lcl|NC_072426.2_cds_XP_055132206.1_15748	44.49	55.51	0.13455	46.78	3.75	4.03
lcl|NC_072426.2_cds_XP_055132251.1_15781	49.99	50.01	0.05371	50.81	3.68	3.88
lcl|NC_072426.2_cds_XP_055132237.1_15787	45.36	54.64	0.03454	43.30	3.63	4.00
lcl|NC_072426.2_cds_XP_055132266.1_15805	41.98	58.02	0.07491	40.80	3.28	4.33
lcl|NC_072426.2_cds_XP_055132307.1_15853	44.77	55.23	0.11307	41.91	3.71	3.87
lcl|NC_072426.2_cds_XP_063494432.1_15868	39.44	60.56	0.06373	37.47	3.47	4.35
lcl|NC_072426.2_cds_XP_055132326.1_15881	39.11	60.89	0.09082	37.18	3.34	4.43
lcl|NC_072426.2_cds_XP_055132336.1_15884	54.26	45.74	-0.10224	54.79	4.32	3.81
lcl|NC_072426.2_cds_XP_055132341.1_15890	54.48	45.52	-0.03841	51.35	3.92	3.89
lcl|NC_072426.2_cds_XP_063494441.1_15924	39.51	60.49	0.15234	29.71	3.41	4.27
lcl|NC_072426.2_cds_XP_055132362.1_15938	43.52	56.48	0.10424	39.68	3.45	4.29
lcl|NC_072426.2_cds_XP_063494513.1_16019	43.67	56.33	0.03755	41.76	3.50	4.28
lcl|NC_072426.2_cds_XP_055132419.1_16031	40.64	59.36	0.07998	31.14	3.48	4.43
lcl|NC_072426.2_cds_XP_055132455.1_16067	48.91	51.09	0.03155	52.13	3.97	4.01
lcl|NC_072426.2_cds_XP_055132468.1_16085	47.90	52.1	0.06003	49.14	3.64	4.04
lcl|NC_072426.2_cds_XP_055132481.1_16096	42.97	57.03	0.03830	41.27	3.65	4.20
lcl|NC_072426.2_cds_XP_063493733.1_16102	55.09	44.91	-0.05180	63.14	4.15	3.87
lcl|NC_072426.2_cds_XP_063494540.1_16121	41.15	58.85	0.08981	33.48	4.06	4.45
lcl|NC_072426.2_cds_XP_063493867.1_16123	40.80	59.2	0.10105	33.05	4.02	4.57
lcl|NC_072426.2_cds_XP_055132524.1_16223	47.93	52.07	0.08384	51.88	4.92	4.19
lcl|NC_072426.2_cds_XP_063493737.1_16259	34.01	65.99	0.01661	29.49	3.33	4.58
lcl|NC_072426.2_cds_XP_055132595.1_16277	51.72	48.28	-0.08713	54.07	3.94	3.88
lcl|NC_072426.2_cds_XP_055132609.1_16292	40.44	59.56	-0.07428	44.95	3.43	4.34
lcl|NC_072426.2_cds_XP_055132634.1_16320	46.33	53.67	0.02324	46.27	3.70	4.01
lcl|NC_072426.2_cds_XP_055130051.2_16344	41.23	58.77	0.01824	36.10	3.48	4.30
lcl|NC_072427.2_cds_XP_055133015.2_16362	58.56	41.44	0.02558	69.46	4.62	3.86
lcl|NC_072427.2_cds_XP_055133021.1_16374	57.47	42.53	-0.01726	73.86	4.09	3.86
lcl|NC_072427.2_cds_XP_055133041.2_16401	61.92	38.08	0.01277	75.18	4.86	3.69
lcl|NC_072427.2_cds_XP_055133062.2_16447	57.32	42.68	0.14520	61.68	4.44	3.65
lcl|NC_072427.2_cds_XP_055133066.2_16451	54.79	45.21	-0.00754	71.72	4.16	3.76
lcl|NC_072427.2_cds_XP_055133095.1_16460	46.65	53.35	0.06589	52.56	3.77	4.18
lcl|NC_072427.2_cds_XP_063496142.1_16482	45.93	54.07	0.11700	47.28	3.60	4.20
lcl|NC_072427.2_cds_XP_055133140.2_16539	59.26	40.74	0.09762	73.76	4.29	3.46
lcl|NC_072427.2_cds_XP_055133144.2_16560	59.01	40.99	-0.06340	74.40	4.08	3.48
lcl|NC_072427.2_cds_XP_055133160.2_16583	39.75	60.25	0.01715	34.56	3.47	4.37
lcl|NC_072427.2_cds_XP_055133173.1_16592	45.76	54.24	0.06591	50.72	3.58	4.18
lcl|NC_072427.2_cds_XP_055133175.1_16614	61.16	38.84	-0.05113	76.84	4.28	3.46
lcl|NC_072427.2_cds_XP_055133220.2_16634	57.06	42.94	-0.09234	80.58	4.08	3.71
lcl|NC_072427.2_cds_XP_055133216.2_16649	65.82	34.18	0.10483	83.10	4.79	3.50
lcl|NC_072427.2_cds_XP_063496187.1_16656	51.53	48.47	-0.03287	51.55	4.03	3.96
lcl|NC_072427.2_cds_XP_055133242.2_16659	60.47	39.53	0.03356	73.38	4.35	3.59
lcl|NC_072427.2_cds_XP_055133232.2_16676	43.29	56.71	0.04153	45.77	3.49	4.04
lcl|NC_072427.2_cds_XP_055133262.2_16704	57.22	42.78	0.00856	55.27	3.96	3.51
lcl|NC_072427.2_cds_XP_055133298.2_16743	54.22	45.78	-0.01493	69.25	3.75	3.70
lcl|NC_072427.2_cds_XP_055133308.2_16752	51.93	48.07	-0.00915	59.63	3.48	3.84
lcl|NC_072427.2_cds_XP_063494663.1_16766	48.97	51.03	0.07810	48.28	3.67	3.83
lcl|NC_072427.2_cds_XP_063494676.1_16786	56.60	43.4	-0.06544	62.94	3.93	3.65
lcl|NC_072427.2_cds_XP_055133315.2_16791	61.04	38.96	0.05470	66.00	4.24	3.49
lcl|NC_072427.2_cds_XP_055133359.1_16812	57.02	42.98	-0.00477	70.69	4.19	3.56
lcl|NC_072427.2_cds_XP_055133389.1_16842	51.39	48.61	-0.05476	58.19	3.87	3.77
lcl|NC_072427.2_cds_XP_055133409.2_16851	50.32	49.68	0.04699	50.18	3.70	4.00
lcl|NC_072427.2_cds_XP_055133416.1_16863	44.84	55.16	0.07162	41.75	3.56	4.21
lcl|NC_072427.2_cds_XP_055133434.2_16870	50.95	49.05	-0.02793	61.31	3.68	3.93
lcl|NC_072427.2_cds_XP_055133435.2_16878	55.14	44.86	-0.06213	58.36	3.77	3.78
lcl|NC_072427.2_cds_XP_063494697.1_16890	53.11	46.89	0.01078	65.50	3.93	3.72
lcl|NC_072427.2_cds_XP_055133491.1_16931	52.42	47.58	-0.05825	65.21	3.77	4.02
lcl|NC_072427.2_cds_XP_055133500.2_16942	54.70	45.3	-0.05137	73.50	4.00	3.78
lcl|NC_072427.2_cds_XP_055133517.1_16955	65.82	34.18	-0.04113	76.94	4.54	3.28
lcl|NC_072427.2_cds_XP_055133526.1_16984	40.55	59.45	0.09029	29.84	3.43	4.34
lcl|NC_072427.2_cds_XP_055133567.2_17010	53.83	46.17	0.06675	64.17	4.53	4.08
lcl|NC_072427.2_cds_XP_063494734.1_17028	47.85	52.15	-0.04944	46.54	3.61	3.85
lcl|NC_072427.2_cds_XP_055133617.2_17063	43.68	56.32	0.05564	38.33	3.60	4.16
lcl|NC_072427.2_cds_XP_055133669.2_17124	64.21	35.79	-0.04492	74.47	4.33	3.39
lcl|NC_072427.2_cds_XP_055133672.1_17139	48.59	51.41	0.00808	50.86	3.73	3.98
lcl|NC_072427.2_cds_XP_055133680.2_17150	61.41	38.59	-0.00872	74.01	4.10	3.38
lcl|NC_072427.2_cds_XP_055133714.2_17178	63.72	36.28	-0.14881	66.31	4.07	3.37
lcl|NC_072427.2_cds_XP_055133785.1_17278	64.48	35.52	-0.04444	80.09	4.50	3.34
lcl|NC_072427.2_cds_XP_055133828.2_17325	65.64	34.36	-0.13179	81.76	4.84	3.62
lcl|NC_072427.2_cds_XP_055133819.1_17333	48.22	51.78	-0.05504	44.53	3.78	4.11
lcl|NC_072427.2_cds_XP_063496246.1_17355	56.37	43.63	0.13294	67.11	3.88	3.68
lcl|NC_072427.2_cds_XP_055133861.1_17385	42.44	57.56	0.04317	40.18	3.54	4.18
lcl|NC_072427.2_cds_XP_055133890.1_17391	59.54	40.46	0.01866	71.18	4.27	3.48
lcl|NC_072427.2_cds_XP_055133906.2_17404	39.61	60.39	0.18505	38.62	3.77	4.31
lcl|NC_072427.2_cds_XP_055133941.1_17450	42.91	57.09	0.09482	38.36	3.32	4.05
lcl|NC_072427.2_cds_XP_063494882.1_17473	57.10	42.9	-0.02945	75.35	4.07	3.59
lcl|NC_072427.2_cds_XP_055133977.1_17489	66.36	33.64	-0.01093	74.09	5.38	3.66
lcl|NC_072427.2_cds_XP_055133987.2_17507	44.79	55.21	-0.03956	48.30	3.58	4.15
lcl|NC_072427.2_cds_XP_063494951.1_17592	45.68	54.32	0.06394	45.80	3.67	4.08
lcl|NC_072427.2_cds_XP_055134014.2_17595	60.16	39.84	-0.06109	68.79	4.05	3.59
lcl|NC_072427.2_cds_XP_063494918.1_17626	40.09	59.91	0.01176	31.92	3.60	4.27
lcl|NC_072427.2_cds_XP_055134070.2_17639	51.66	48.34	0.02235	56.88	3.68	3.71
lcl|NC_072427.2_cds_XP_055134071.1_17664	41.27	58.73	0.07457	35.60	3.54	4.40
lcl|NC_072427.2_cds_XP_063494926.1_17672	63.24	36.76	-0.03586	73.42	4.32	3.46
lcl|NC_072427.2_cds_XP_063494927.1_17684	56.23	43.77	0.03752	66.50	3.80	3.53
lcl|NC_072427.2_cds_XP_055134138.1_17731	53.75	46.25	-0.00307	56.09	3.88	3.66
lcl|NC_072427.2_cds_XP_055134178.2_17774	47.30	52.7	0.08249	41.25	3.55	3.91
lcl|NC_072427.2_cds_XP_055134244.1_17845	55.11	44.89	0.03949	61.85	3.88	3.71
lcl|NC_072427.2_cds_XP_055134250.2_17850	39.63	60.37	0.07527	35.26	3.44	4.42
lcl|NC_072427.2_cds_XP_055134259.1_17866	38.52	61.48	0.01585	30.93	3.47	4.61
lcl|NC_072427.2_cds_XP_055134293.1_17895	48.36	51.64	0.05531	58.07	3.78	4.11
lcl|NC_072427.2_cds_XP_055134303.2_17912	46.25	53.75	-0.07968	33.76	3.63	3.93
lcl|NC_072427.2_cds_XP_055134313.1_17932	44.77	55.23	0.21583	34.40	3.67	4.09
lcl|NC_072427.2_cds_XP_055134380.2_17984	63.37	36.63	-0.15799	64.57	4.40	3.77
lcl|NC_072427.2_cds_XP_055134383.1_17986	54.73	45.27	-0.19624	51.59	4.03	3.89
lcl|NC_072427.2_cds_XP_063496290.1_18009	39.35	60.65	0.11412	36.87	3.42	4.32
lcl|NC_072427.2_cds_XP_063496289.1_18013	57.60	42.4	-0.01748	73.14	4.13	3.74
lcl|NC_072427.2_cds_XP_055134450.1_18033	54.43	45.57	0.02628	63.89	3.99	3.99
lcl|NC_072427.2_cds_XP_055134453.2_18037	53.84	46.16	0.07417	58.76	3.95	3.88
lcl|NC_072427.2_cds_XP_055134469.1_18059	45.81	54.19	-0.03556	35.93	3.72	4.07
lcl|NC_072427.2_cds_XP_055134509.2_18106	66.17	33.83	0.04194	81.75	5.48	3.63
lcl|NC_072427.2_cds_XP_055134518.2_18117	49.02	50.98	0.05230	59.39	3.85	3.89
lcl|NC_072427.2_cds_XP_055134521.2_18126	47.56	52.44	0.06409	48.48	3.87	4.18
lcl|NC_072427.2_cds_XP_055134545.1_18146	39.19	60.81	0.05482	30.47	3.58	4.22
lcl|NC_072427.2_cds_XP_055134552.2_18156	51.18	48.82	-0.02279	52.41	3.88	3.96
lcl|NC_072427.2_cds_XP_055134563.2_18171	49.99	50.01	0.04518	59.36	3.79	3.85
lcl|NC_072427.2_cds_XP_055134570.1_18197	48.13	51.87	0.00963	51.78	3.73	3.87
lcl|NC_072427.2_cds_XP_063495130.1_18204	54.75	45.25	0.03199	49.78	3.86	3.58
lcl|NC_072427.2_cds_XP_055134592.1_18216	41.81	58.19	0.01073	38.36	3.57	4.20
lcl|NC_072427.2_cds_XP_055134634.2_18256	54.65	45.35	0.00625	64.22	3.91	3.46
lcl|NC_072427.2_cds_XP_055134643.1_18264	47.47	52.53	0.04340	50.85	4.08	4.08
lcl|NC_072427.2_cds_XP_055134651.1_18275	43.41	56.59	0.04133	39.09	3.43	4.12
lcl|NC_072427.2_cds_XP_055134657.1_18298	57.28	42.72	0.04220	75.72	4.25	3.58
lcl|NC_072427.2_cds_XP_063496355.1_18303	64.62	35.38	-0.10580	77.35	4.37	3.33
lcl|NC_072427.2_cds_XP_055134713.1_18340	37.12	62.88	0.04496	32.11	3.35	4.42
lcl|NC_072427.2_cds_XP_055134733.1_18369	61.29	38.71	0.00279	75.26	4.32	3.41
lcl|NC_072427.2_cds_XP_055134729.1_18374	47.72	52.28	0.03454	50.42	3.67	3.94
lcl|NC_072427.2_cds_XP_055134772.2_18443	64.32	35.68	0.06471	73.44	4.84	3.52
lcl|NC_072427.2_cds_XP_063495248.1_18446	59.97	40.03	-0.05718	65.29	3.95	3.50
lcl|NC_072427.2_cds_XP_055134782.1_18449	59.13	40.87	0.03283	67.64	4.04	3.51
lcl|NC_072427.2_cds_XP_055134786.1_18452	44.20	55.8	0.02660	37.70	3.46	3.96
lcl|NC_072427.2_cds_XP_055134812.1_18485	58.13	41.87	-0.02195	64.49	4.00	3.63
lcl|NC_072427.2_cds_XP_055136290.2_18525	43.07	56.93	0.08393	45.67	3.57	4.20
lcl|NC_072427.2_cds_XP_055136255.2_18561	45.07	54.93	0.11698	44.74	3.62	3.91
lcl|NC_072427.2_cds_XP_063496404.1_18607	44.72	55.28	0.06842	40.86	3.57	4.25
lcl|NC_072427.2_cds_XP_055136216.1_18613	51.35	48.65	-0.00997	60.18	4.11	3.87
lcl|NC_072427.2_cds_XP_055136213.2_18615	41.90	58.1	0.06766	40.00	3.45	4.28
lcl|NC_072427.2_cds_XP_055136188.1_18627	44.89	55.11	-0.04083	39.61	3.49	4.06
lcl|NC_072427.2_cds_XP_055136138.2_18724	53.82	46.18	-0.01124	61.68	3.91	3.84
lcl|NC_072427.2_cds_XP_055136126.2_18741	47.23	52.77	0.04018	45.44	3.99	3.90
lcl|NC_072427.2_cds_XP_055136097.1_18766	50.66	49.34	0.07437	59.54	3.86	4.00
lcl|NC_072427.2_cds_XP_055136091.2_18782	39.10	60.9	-0.03361	32.11	3.35	4.23
lcl|NC_072427.2_cds_XP_055136069.2_18807	45.22	54.78	-0.00732	47.33	3.52	4.08
lcl|NC_072427.2_cds_XP_063496481.1_18847	57.89	42.11	0.01055	66.20	4.08	3.63
lcl|NC_072427.2_cds_XP_055136002.2_18866	55.75	44.25	0.11264	63.50	4.10	3.94
lcl|NC_072427.2_cds_XP_055136009.1_18893	53.49	46.51	0.04184	58.61	3.83	3.92
lcl|NC_072427.2_cds_XP_055136001.2_18906	65.42	34.58	0.02697	80.20	4.53	3.22
lcl|NC_072427.2_cds_XP_055136000.2_18907	64.69	35.31	0.05558	78.13	4.67	3.64
lcl|NC_072427.2_cds_XP_055135927.2_18977	68.45	31.55	-0.03550	71.47	4.84	3.33
lcl|NC_072427.2_cds_XP_063496576.1_19050	60.89	39.11	-0.00247	84.54	4.36	3.46
lcl|NC_072427.2_cds_XP_055135840.2_19076	57.37	42.63	0.04189	72.73	4.17	3.89
lcl|NC_072427.2_cds_XP_063496584.1_19078	51.50	48.5	-0.02196	61.45	3.90	3.94
lcl|NC_072427.2_cds_XP_063495300.1_19212	60.10	39.9	-0.04173	74.08	4.07	3.62
lcl|NC_072427.2_cds_XP_055135745.2_19213	46.49	53.51	-0.05376	45.55	3.76	4.07
lcl|NC_072427.2_cds_XP_055135734.1_19223	58.62	41.38	0.01007	78.50	4.15	3.67
lcl|NC_072427.2_cds_XP_055135712.1_19267	52.78	47.22	-0.03387	61.80	3.91	3.88
lcl|NC_072427.2_cds_XP_055135687.2_19292	40.37	59.63	0.12242	31.12	3.59	4.37
lcl|NC_072427.2_cds_XP_055135628.2_19346	41.02	58.98	0.05354	37.21	3.59	4.36
lcl|NC_072427.2_cds_XP_055135642.2_19367	52.78	47.22	0.03179	60.53	4.18	3.87
lcl|NC_072427.2_cds_XP_055135617.2_19381	40.39	59.61	0.11853	36.38	3.51	4.34
lcl|NC_072427.2_cds_XP_055135612.2_19385	52.24	47.76	-0.02748	63.46	3.88	3.95
lcl|NC_072427.2_cds_XP_063495385.1_19434	48.51	51.49	0.03033	50.29	3.80	3.99
lcl|NC_072427.2_cds_XP_055135504.1_19446	48.28	51.72	0.01995	41.68	3.67	3.94
lcl|NC_072427.2_cds_XP_055135512.1_19452	46.82	53.18	0.08873	39.17	3.66	4.04
lcl|NC_072427.2_cds_XP_055135496.2_19517	42.88	57.12	0.12108	38.45	4.83	4.26
lcl|NC_072427.2_cds_XP_055135474.2_19519	45.01	54.99	0.03341	36.03	3.76	4.07
lcl|NC_072427.2_cds_XP_055135460.2_19548	55.22	44.78	0.01329	68.12	4.06	4.12
lcl|NC_072427.2_cds_XP_055135447.1_19558	49.77	50.23	-0.10152	36.06	3.74	4.02
lcl|NC_072427.2_cds_XP_055135426.2_19570	53.62	46.38	0.03007	62.63	3.98	3.95
lcl|NC_072427.2_cds_XP_055135395.1_19633	46.63	53.37	0.00978	54.74	3.84	4.06
lcl|NC_072427.2_cds_XP_063496706.1_19658	38.54	61.46	0.10887	32.75	3.33	4.35
lcl|NC_072427.2_cds_XP_055135361.2_19671	39.86	60.14	0.04982	35.85	3.52	4.33
lcl|NC_072427.2_cds_XP_055135359.2_19677	57.66	42.34	0.01363	65.59	4.49	3.86
lcl|NC_072427.2_cds_XP_055135358.1_19678	54.65	45.35	0.05608	59.71	4.19	3.70
lcl|NC_072427.2_cds_XP_055135315.2_19726	42.16	57.84	0.09767	37.41	3.62	4.18
lcl|NC_072427.2_cds_XP_055135304.1_19734	41.21	58.79	0.06265	35.49	3.39	4.39
lcl|NC_072427.2_cds_XP_055135285.1_19762	40.47	59.53	0.10607	35.44	3.47	4.23
lcl|NC_072427.2_cds_XP_055135279.1_19765	41.82	58.18	0.00138	35.89	3.37	4.11
lcl|NC_072427.2_cds_XP_063495464.1_19780	52.01	47.99	0.12672	61.00	3.78	3.86
lcl|NC_072427.2_cds_XP_055135227.2_19804	36.87	63.13	-0.03506	28.27	3.29	4.45
lcl|NC_072427.2_cds_XP_063495456.1_19826	46.35	53.65	-0.11371	40.79	3.63	3.89
lcl|NC_072427.2_cds_XP_055135210.2_19837	41.29	58.71	0.01651	34.09	3.36	4.24
lcl|NC_072427.2_cds_XP_055135180.1_19842	46.43	53.57	-0.02247	42.00	3.73	4.19
lcl|NC_072427.2_cds_XP_055135174.2_19884	41.49	58.51	0.06628	39.22	3.50	4.18
lcl|NC_072427.2_cds_XP_055135168.2_19887	42.30	57.7	0.07163	39.27	3.40	4.30
lcl|NC_072427.2_cds_XP_055135162.2_19905	38.68	61.32	-0.02145	31.24	3.67	4.38
lcl|NC_072427.2_cds_XP_055135149.1_19920	45.58	54.42	0.03800	51.02	3.66	3.93
lcl|NC_072427.2_cds_XP_055135142.2_19922	45.46	54.54	0.05932	54.45	3.63	4.07
lcl|NC_072427.2_cds_XP_055135098.1_19955	41.15	58.85	0.03014	31.59	3.48	4.24
lcl|NC_072427.2_cds_XP_063495521.1_19976	39.63	60.37	0.04804	35.06	3.71	4.39
lcl|NC_072427.2_cds_XP_055135060.1_19999	38.59	61.41	0.07602	31.30	3.39	4.42
lcl|NC_072427.2_cds_XP_055135070.2_20012	40.40	59.6	0.04354	32.65	3.49	4.21
lcl|NC_072427.2_cds_XP_055135046.2_20033	41.63	58.37	0.06174	43.00	3.44	4.32
lcl|NC_072427.2_cds_XP_063496763.1_20069	43.40	56.6	0.00342	37.34	3.36	4.19
lcl|NC_072427.2_cds_XP_063496777.1_20073	42.94	57.06	0.09251	41.54	3.86	4.28
lcl|NC_072427.2_cds_XP_055135009.2_20075	49.47	50.53	0.07854	48.95	3.92	3.80
lcl|NC_072427.2_cds_XP_055134996.2_20088	44.52	55.48	0.05786	45.91	3.60	4.06
lcl|NC_072427.2_cds_XP_055134984.2_20106	46.30	53.7	-0.07815	45.63	3.54	3.99
lcl|NC_072427.2_cds_XP_055134944.1_20153	60.07	39.93	-0.04183	78.41	4.26	3.49
lcl|NC_072427.2_cds_XP_055134942.2_20159	58.73	41.27	-0.03509	75.02	4.19	3.51
lcl|NC_072427.2_cds_XP_055132742.2_20195	44.49	55.51	0.01698	47.67	3.78	4.34
lcl|NC_072427.2_cds_XP_063495557.1_20237	59.88	40.12	-0.06880	63.41	3.93	3.43
lcl|NC_072427.2_cds_XP_063495546.1_20252	59.22	40.78	-0.04913	61.66	3.93	3.48
lcl|NC_072427.2_cds_XP_055132759.2_20267	53.51	46.49	-0.00079	57.55	3.63	3.64
lcl|NC_072427.2_cds_XP_055134939.1_20287	55.85	44.15	-0.00883	56.30	3.92	3.54
lcl|NC_072427.2_cds_XP_055134909.1_20289	48.06	51.94	0.06143	42.46	3.59	3.75
lcl|NC_072427.2_cds_XP_055134918.1_20302	50.49	49.51	0.10526	50.06	3.72	3.79
lcl|NC_072427.2_cds_XP_055134875.2_20344	41.83	58.17	0.07195	38.74	3.35	4.21
lcl|NC_072427.2_cds_XP_055134878.1_20346	47.01	52.99	-0.00056	41.82	3.44	3.98
lcl|NC_072427.2_cds_XP_055134830.2_20355	61.41	38.59	0.00570	69.12	4.43	3.51
lcl|NC_072427.2_cds_XP_055134824.2_20361	51.95	48.05	-0.00504	52.15	3.60	3.78
lcl|NC_072427.2_cds_XP_055134826.2_20380	44.75	55.25	0.02734	39.43	3.52	4.10
lcl|NC_072427.2_cds_XP_055134836.1_20399	46.30	53.7	0.04327	48.09	3.47	3.99
lcl|NC_072427.2_cds_XP_055134821.1_20416	49.04	50.96	-0.00690	60.20	3.61	3.71
lcl|NC_072427.2_cds_XP_055132912.1_20418	60.00	40	-0.00654	74.71	4.00	3.38
lcl|NC_072427.2_cds_XP_055132909.1_20420	55.54	44.46	-0.04006	71.92	3.79	3.62
lcl|NC_072427.2_cds_XP_063495666.1_20444	41.90	58.1	0.04654	41.29	3.47	4.30
lcl|NC_072427.2_cds_XP_055136353.2_20483	42.00	58	0.01849	33.42	3.50	4.37
lcl|NC_072427.2_cds_XP_063495688.1_20501	43.04	56.96	0.01900	42.41	3.49	4.11
lcl|NC_072427.2_cds_XP_063496823.1_20520	54.35	45.65	-0.12198	53.99	3.74	3.77
lcl|NC_072427.2_cds_XP_055136416.2_20535	51.78	48.22	0.00161	51.50	4.32	4.00
lcl|NC_072427.2_cds_XP_055136434.2_20582	43.63	56.37	0.02854	39.22	3.71	4.15
lcl|NC_072427.2_cds_XP_055136475.2_20604	39.50	60.5	-0.01589	36.65	3.36	4.44
lcl|NC_072427.2_cds_XP_055136504.1_20642	45.23	54.77	0.03795	39.76	3.66	4.06
lcl|NC_072427.2_cds_XP_055136507.1_20649	43.80	56.2	-0.01939	45.60	3.54	4.42
lcl|NC_072427.2_cds_XP_055136518.2_20671	44.72	55.28	0.03539	52.23	3.58	4.07
lcl|NC_072427.2_cds_XP_055136510.1_20675	44.20	55.8	-0.06486	30.73	3.44	4.11
lcl|NC_072427.2_cds_XP_055136549.1_20681	54.01	45.99	-0.03159	70.44	3.94	3.62
lcl|NC_072427.2_cds_XP_055136590.1_20725	46.38	53.62	0.05985	42.98	3.60	4.03
lcl|NC_072427.2_cds_XP_055136626.1_20761	62.80	37.2	-0.05865	80.66	4.64	3.69
lcl|NC_072427.2_cds_XP_063496869.1_20852	41.63	58.37	0.01766	41.21	3.40	4.05
lcl|NC_072427.2_cds_XP_055136693.2_20855	57.64	42.36	0.08304	68.21	4.05	3.61
lcl|NC_072427.2_cds_XP_063496870.1_20865	41.82	58.18	-0.01313	41.73	3.29	4.10
lcl|NC_072427.2_cds_XP_055136704.2_20870	47.90	52.1	-0.03707	51.11	3.47	3.91
lcl|NC_072427.2_cds_XP_055136703.2_20871	49.40	50.6	-0.03019	54.37	3.56	3.80
lcl|NC_072427.2_cds_XP_055136707.1_20879	56.25	43.75	-0.10157	55.93	3.77	3.62
lcl|NC_072427.2_cds_XP_055136706.2_20883	49.67	50.33	-0.00092	55.53	3.62	3.76
lcl|NC_072427.2_cds_XP_055136762.1_20939	49.21	50.79	0.18267	43.91	3.52	3.80
lcl|NC_072427.2_cds_XP_055136770.2_20944	49.77	50.23	0.19762	46.99	3.56	3.91
lcl|NC_072427.2_cds_XP_055136791.2_20990	58.96	41.04	-0.00583	73.07	4.09	3.32
lcl|NC_072427.2_cds_XP_055136813.1_21021	63.15	36.85	-0.20267	61.69	4.32	3.32
lcl|NC_072427.2_cds_XP_055136844.1_21049	57.20	42.8	0.02442	72.29	4.17	3.46
lcl|NC_072427.2_cds_XP_063495845.1_21119	50.79	49.21	0.09459	56.45	3.87	3.86
lcl|NC_072427.2_cds_XP_055136916.1_21135	54.89	45.11	0.02943	61.47	4.00	3.57
lcl|NC_072427.2_cds_XP_063495856.1_21152	52.82	47.18	0.00315	58.30	3.80	3.68
lcl|NC_072427.2_cds_XP_055136943.2_21181	57.96	42.04	-0.05772	75.68	4.28	3.79
lcl|NC_072427.2_cds_XP_055136942.2_21207	58.62	41.38	0.01637	73.03	4.05	3.49
lcl|NC_072427.2_cds_XP_055136987.2_21208	51.46	48.54	0.00810	64.38	4.01	3.68
lcl|NC_072427.2_cds_XP_055137004.1_21225	47.73	52.27	0.04065	51.22	3.63	3.60
lcl|NC_072427.2_cds_XP_055137081.2_21335	56.21	43.79	-0.04797	74.65	4.20	3.79
lcl|NC_072427.2_cds_XP_063495924.1_21343	56.32	43.68	0.03392	73.22	4.04	3.77
lcl|NC_072427.2_cds_XP_055137135.2_21391	47.45	52.55	0.15220	52.01	3.59	3.77
lcl|NC_072427.2_cds_XP_063495891.1_21444	49.54	50.46	-0.10151	40.67	3.82	3.86
lcl|NC_072427.2_cds_XP_055137168.2_21451	59.72	40.28	0.01614	74.98	4.09	3.51
lcl|NC_072427.2_cds_XP_055137164.1_21458	46.24	53.76	0.11850	44.00	3.72	3.89
lcl|NC_072427.2_cds_XP_055137183.2_21474	65.82	34.18	-0.06501	84.38	4.85	3.50
lcl|NC_072428.2_cds_XP_055137508.1_21495	51.28	48.72	-0.00887	55.64	4.13	3.90
lcl|NC_072428.2_cds_XP_055137511.1_21499	45.51	54.49	0.04791	43.77	3.79	4.07
lcl|NC_072428.2_cds_XP_055137512.1_21500	48.42	51.58	0.00391	37.69	3.99	4.05
lcl|NC_072428.2_cds_XP_055137514.1_21502	44.31	55.69	-0.06213	47.51	3.49	4.23
lcl|NC_072428.2_cds_XP_063496930.1_21571	61.47	38.53	0.03609	76.90	4.23	3.45
lcl|NC_072428.2_cds_XP_055137584.1_21612	53.46	46.54	0.01435	60.69	3.88	3.67
lcl|NC_072428.2_cds_XP_055137659.1_21655	57.49	42.51	0.01917	68.73	4.03	3.43
lcl|NC_072428.2_cds_XP_055137658.1_21656	44.57	55.43	0.05999	43.55	3.45	4.03
lcl|NC_072428.2_cds_XP_055137680.1_21718	57.58	42.42	-0.07047	62.10	3.85	3.63
lcl|NC_072428.2_cds_XP_055137691.1_21755	64.20	35.8	-0.04905	79.66	4.59	3.49
lcl|NC_072428.2_cds_XP_055137800.1_21837	57.36	42.64	0.00148	76.40	3.99	3.79
lcl|NC_072428.2_cds_XP_055137839.1_21892	46.18	53.82	0.00421	46.46	3.60	4.00
